Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,168,0,6,7.096654441695483,1.7334967851638794,36.14636603742838,2285.0,0.5459382593332359,0.0,6,8,9,10,12,14,17,31,36,36,36
GET,/api/v1/adminorderservice/adminorder,158,158,60001.1003552936,60004.17912362698,60001.1003552936,60012.34459504485,189.0,0.5134419343729243,0.5134419343729243,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,158,0,34,36.44129404609528,21.361148916184902,65.95765706151724,162234.0,0.5134419343729243,0.0,34,40,44,46,51,54,55,63,66,66,66
POST,/api/v1/travel2service/trips/left,462,0,38,84.82330108214637,21.647957153618336,295.91481387615204,183.2943722943723,1.5013302131663988,0.0,38,120,140,150,170,240,270,280,300,300,300
POST,/api/v1/travelservice/trips/left,675,213,1800.0,21741.86766853349,23.1563956476748,60008.38848995045,85.64888888888889,2.1935019348210374,0.6921717216546385,1800,52000,60000,60000,60000,60000,60000,60000,60000,60000,60000
POST,/api/v1/users/login,326,0,130.0,134.37173595406298,96.2074869312346,167.46906796470284,339.06134969325154,1.0593801937061602,0.0,130,140,140,140,140,150,160,160,170,170,170
GET,/api/v1/verifycode/generate,922,0,6,6.0434477543155305,2.7135787531733513,15.236089937388897,1250.1822125813449,2.9961611613407353,0.0,6,7,7,7,7,8,9,10,15,15,15
GET,/client_login.html,158,0,3,3.5677892656973267,1.2050159275531769,9.537674952298403,12241.0,0.5134419343729243,0.0,3,4,4,5,7,7,9,9,10,10,10
GET,/index.html,764,0,4,4.083210573755985,1.262672245502472,11.7755769751966,18128.0,2.482719226967811,0.0,4,5,5,5,6,7,8,9,12,12,12
,Aggregated,3791,371,8,6398.21150979463,1.2050159275531769,60012.34459504485,11404.98048008441,12.319356792454153,1.2056136560275628,8,37,130,140,53000,60000,60000,60000,60000,60000,60000
