time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.17:10684_host_power
1749198684.512,0.0038082620820167183,0.006381728318325982,0.0041974979821010425,0.001549701751844538,0.009625538603383402,0.001910116345282739,0.005124374952800464,0.0026752582092863008,0.0012568995830250181,0.09826200827507188,0.0019321063489436954,0.005277709997271521,0.006414226520636508,7701631.177530625,17023798.82840406,1858047.5491634868,222.38308961922687,9753202.480160523,14697407.310173972,3821877.694866493,836961.9916521996,71139710.10307045,6615896.133542587,0,2234114.07259165,2891001.8826937,0,0,383962.4302905782,0,42352.75402664545,0,0,0,0,3731047.510343843,0,0,0,0,365.7665380768682,0,0,0,0,144941.6164703767,0,0,0,0,0,74.14916727009413,0,0,0,0,0,0,0.0004297494968150888,0.0007978903118872045,0.0006428958619113138,0.0002555099083782708,0.001305092719364749,0.00022825124786733937,0.0005611723089105019,0.0004576774056142049,0.00018723046201151846,0.01128927781630621,0.00022662353903904925,0.0009296348859973532,0.0005372767642103302,2.431484490909091
1749198689.512,0.005415388725380455,0.007268218618243708,0.006322369321299014,0.0024472600867859982,0.015511581467920626,0.0019036301961780507,0.005243313587714291,0.003110387861758808,0.001261437685596839,0.09671033473313137,0.0019853699227188847,0.0052838979754306886,0.0070168705647442,15184928.67654977,16883429.01682905,1851291.4001681227,8972399.372172467,9798122.99096615,14494021.003500585,3847060.758072403,566005.2823826917,109035856.94523859,8988593.368237346,0,2221893.4341698177,3896868.5680789873,0,217.67936226749333,385183.5824714009,0,66649.34876464825,0,0,0,0,3803215.823152996,0,0,0,0,507.91851195748444,0,0,0,0,145981.05724478894,0,0,0,0,0,75.03068271326775,0,0,0,0,0,0,0.00039523391053446623,0.0008063456179816487,0.0007604314216226682,0.0003145724060507349,0.0016515803308898133,0.00023178753905651067,0.0005288102871195566,0.0004877912151464997,0.0002147627399945829,0.01141912435005629,0.0002303902832007375,0.0008036281279024274,0.0004692468821678978,1.8554617454545455
1749198694.512,0.019207092512390573,0.008054802028203117,0.010560246578332924,0.00446855915729674,0.03470139740045944,0.0019225255464941859,0.005089773023560391,0.0025871080806429978,0.0012579017275357288,0.09560469311026161,0.0020069924405442135,0.007020800881463368,0.007371266685277033,15530221.912277484,16866214.962037414,1387465.1660918496,8997065.664513024,4977820.178149427,14802220.682977693,4638111.066603546,548244.2520913858,104958990.96283932,9130056.83895629,0,1807114.1309337984,4946379.3039270425,3081.959992659204,217.4751783091163,392871.01107278996,4689808.912009182,89499.94546446101,0,0,0,0,3862658.1722157593,0,0,0,0,652.425534927349,0,0,0,0,146770.47449109645,0,0,0,0,0,76.23301693653453,0,0,0,0,0,0,0.0031254154079427728,0.001063442903014011,0.001263860566107715,0.0005082350592697234,0.0037598323116380204,0.00023154419262373443,0.0005757743355766873,0.000456369408716214,0.0002147627399945829,0.011513031853968783,0.0002721735815946197,0.0009675968688724137,0.0006786500849110886,1.883665309090909
1749198699.512,0.021011455153938655,0.009312999231563044,0.012914688145285335,0.0069325402969532155,0.050526534221737515,0.0019372064124889828,0.005202693170511313,0.0028021073798119574,0.0012690526810913727,0.09687678704247099,0.0020029869865726474,0.009164592976292645,0.008002746960388803,22838964.069162812,11628677.168523703,1335405.4464269953,18061964.804043632,9927685.105611458,14879519.044677783,4608565.029398462,268052.9359588434,139905456.32687834,6802280.34915279,0,2226453.0454784203,4903395.878304829,3021.5728962377875,374.7004043397918,381978.15075625206,4707587.534610596,97210.84217206055,0,0,0,0,1918206.7043203989,0,0,0,0,899.2809704155003,0,0,0,0,145833.16146540025,0,0,0,0,0,75.57056142875594,0,0,0,0,0,0,0.0036038928924240128,0.0010308734997475336,0.002112881755969337,0.0006293727950924183,0.0041376642269866535,0.0003146118246702617,0.000542479460303463,0.0004715410949525268,0.0002314192958504197,0.013390415282181793,0.00027089772771310465,0.0010885605737484627,0.0007177197600280507,1.866427709090909
1749198704.512,0.022995640290642508,0.009687052422342449,0.018343839720362624,0.010006193274158932,0.07205303434660024,0.0018977975107121554,0.005021519869995675,0.002422893636038431,0.001273238318515359,0.09656151936830518,0.002019298714503722,0.010227105584464314,0.008590851975554726,15380052.17075386,17222829.180144202,1382583.6261355567,17360725.519261338,9759264.047242133,14074642.682624552,4704364.012409514,270113.40722202364,106609459.73922925,6733455.218732982,0,1809506.647297869,3779529.2779988623,3050.6085376930064,370.08258190426284,394022.5381856579,4524304.966692265,101851.763575888,0,0,0,0,1898777.4187692865,0,0,0,0,1110.2477457127884,0,0,0,0,226.9168267100015,0,0,0,0,0,72.76861853325752,0,0,0,0,0,0,0.0036162111147624463,0.0012174416582659822,0.0021852885992551655,0.0006859750631072167,0.0041694187267292855,0.00032063915582613255,0.0005556435925321775,0.00038671522910871457,0.0001952748840422693,0.011845770657576972,0.00032027606544140895,0.00133969891082118,0.0006128243084933865,1.2900451636363637
1749198709.512,0.0253847478249717,0.011037093361914966,0.023085319679489638,0.013404458772459282,0.09811108612246272,0.0019302601671904612,0.005123879930847521,0.003062943454644131,0.0012782112665869266,0.09745041178156125,0.002055420921521158,0.012717630677232273,0.009318402906353504,23406663.422546633,17460631.13162619,1807444.0731558334,26816975.85020876,10216020.324754225,7239223.26843572,3949578.3172844555,273585.80481622304,106873506.74331996,6645390.073970592,0,1809750.3852080123,4899095.784310109,4001.4746000147456,450.15935817122767,388833.7465416262,4659445.787121338,204204.27850804522,0,0,0,0,1874169.6129529132,0,0,0,0,1425.5046342088876,0,0,0,0,228.42696211473398,0,0,0,0,0,75.53572087190646,0,0,0,0,0,0,0.0036542333317023767,0.0012888074381471246,0.002409140333176554,0.000883144592091105,0.00665101089486066,0.0002855662722875757,0.0005306970337435017,0.0005366205142756103,0.00018464542118756848,0.01182749990834793,0.00032855418847528556,0.0016168908307996638,0.0006035487184864505,0.7306936545454545
1749198714.512,0.02752326271201997,0.011783034031322836,0.029077274495002903,0.01683377501552622,0.11779031037791207,0.0019531888199681665,0.005001427858815357,0.003111804110091597,0.0012812174031541636,0.09865133167623553,0.0020631747430248093,0.013216649555127382,0.009979230407892696,23388590.72911103,22668268.968715444,1867550.3342110591,26632978.19018741,15424245.645113673,7448759.02779079,4582902.503151449,277250.34862385324,107413350.38883641,6828476.653409929,0,2260066.346893193,3856347.9333297056,3998.0110130941634,438.3405272357579,401552.3597326311,4627359.222591605,209062.88751107178,0,0,0,0,3852028.870231257,0,0,0,0,1753.3621089430317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004231669855591159,0.0015626200446291667,0.0037314660987595315,0.0009378068425869764,0.010832159576828043,0.00032840792490148744,0.0006163803389713251,0.0005734326496645317,0.00020119544472071478,0.010070238076476768,0.00035199334628104696,0.0019143823137512978,0.0008631806709887034,1.4120051454545453
1749198719.512,0.030376118553745522,0.013120564711270754,0.034250037568806235,0.022473914360376507,0.14138447720496253,0.001958700016479828,0.005163163813522856,0.0026465490836142243,0.0012888286515828804,0.0972365483726971,0.0020997981429148518,0.01565375045087129,0.01090170548496046,30276078.67820614,23262371.15402215,1766876.6172294097,35278912.00116147,10379382.534719698,7279527.351976997,3807366.063738157,550889.0307285493,107691207.63653587,6897155.142272642,0,2751406.22850237,4743711.615105535,3881.8396395107648,449.8215429669626,383735.2126503278,4597379.598206995,253971.06085944886,0,0,0,0,3890857.206620792,0,0,0,0,2174.1374576736525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004384738234192657,0.0015721955587014568,0.004111094518956424,0.0011862837827490021,0.0122864290353738,0.0002924706191432496,0.0006319669517025354,0.0005034024921524832,0.00016663570564354362,0.010454859333392835,0.000337696769839225,0.0020329523128081286,0.0008537938892282383,0.8606818727272727
1749198724.512,0.03423911827764691,0.014477512974840788,0.04385561365845389,0.027052688907124464,0.1711994285447722,0.0019612633950381116,0.005037838929235954,0.003133581132828713,0.0013037890499488127,0.09826662914136888,0.0021036996986577056,0.017412454828603225,0.011591440352670917,30356908.073999707,22499651.21959854,1785391.3596607475,34682277.51810754,10669198.671294741,14385103.378390603,3869532.3528338377,548303.9509264805,107923199.06528406,6766768.5575187355,0,2711355.2335061654,3804010.537067899,3891.5818155743577,435.0196481042234,386766.0394027741,4519892.960359653,274335.5354010376,0,0,0,0,3819139.2885144865,0,0,0,0,2610.1178886253406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004475846998857785,0.001517249251443373,0.004161726072355583,0.0012790087977221974,0.013655130811469253,0.0003194714789446358,0.0006479153179504183,0.0006047636480065678,0.00015786014063660375,0.008913616077394756,0.0002991107150819476,0.0023962773572855306,0.0008518484571034623,0.8402701454545454
1749198729.512,0.037913210445216845,0.01643214846053213,0.05299693167408234,0.032946774368388713,0.2061999004375053,0.001980613252211611,0.005149674364311124,0.002791764823165201,0.0013226965600395188,0.09559423890461285,0.0021342881290178197,0.020126600474087167,0.012943433802714453,38371747.37147415,23562686.636884347,2291661.585975111,43326444.70198085,10350137.659110958,7155041.707918565,3835362.302054113,562965.3039168188,107996148.12108369,6779281.935189411,0,2655272.4921883414,3876960.1665662155,3935.320136320789,835.1900939811296,398252.19365973293,9033955.961274449,333989.5936481645,0,0,0,0,3827993.354632588,0,0,0,0,3112.9812593842103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004550928634492054,0.0015818205532674456,0.004642240646762848,0.0014687068632210506,0.01499347117971745,0.000348351060978929,0.0007054715590142482,0.0005718775453494989,0.0001286913846393602,0.008489302725408597,0.0002844143813973382,0.0027670745664839344,0.0009098131365181695,0.8546974727272727
1749198734.512,0.04068783778344201,0.017554240482712948,0.06116618570448339,0.0396291528713411,0.23250608067581627,0.001984551925934085,0.005065326348445781,0.003201119657653787,0.001332000000000051,0.0954012403348676,0.002130064244186014,0.022258335209389416,0.0138260062897651,46481725.52751496,23036873.57988005,2339290.862219255,44246450.45701177,10625938.285039749,7201580.461644381,3840069.667446797,548916.9937490914,109158672.28007978,8889874.101753376,0,2285354.7598770685,3858847.48227595,3972.841901066925,816.3945713819784,406568.96455794806,9226105.385819891,359458.6199900401,0,0,0,0,5646054.613394653,0,0,0,0,3488.2313504502713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004560641001766026,0.0020074202645179702,0.004665641622143803,0.0015296283395234518,0.021960752756123945,0.0003959114092438522,0.000800539221204737,0.0006313069779925422,0.00017625173290428334,0.008878981044278474,0.0002630229501824228,0.0034687981278381736,0.0009621726318355202,0.8608421818181817
1749198739.512,0.04383295977521986,0.01883854357029172,0.07062601263964113,0.04562213540654465,0.2622324285974212,0.0019900329970171933,0.005216334728033327,0.0031895835222840964,0.001342619068381644,0.09624809623958527,0.0020926131185965502,0.023639310852047995,0.014644846888132768,46039960.69971903,23297590.411787342,1831598.9687768547,52479087.787495956,10492590.144843148,7135902.337438512,3850627.4695288343,547951.1690761668,107397739.11779669,11297903.815231692,0,1807488.0771831085,4805573.684973192,3935.248799057373,1201.0189308556453,19799.484388427383,13678248.713241912,372512.7010699469,0,0,0,0,7653355.942113727,0,0,0,0,3753.1841589238916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004720716431666901,0.0020670648834850997,0.004843288484256023,0.0016339488624667294,0.022836393899634055,0.0003557261324053941,0.0007713290335634337,0.0006279843097715977,0.00016744779305304452,0.008774364422673507,0.000262502721621377,0.0038239881856174524,0.00126636647526947,0.8545308363636364
