Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,200,0,5,6.450371739920229,1.6725556924939156,34.42735504359007,2285.0,0.6490979954487012,0.0,5,8,9,10,12,14,16,33,34,34,34
GET,/api/v1/adminorderservice/adminorder,105,105,60001.8022977747,60006.82296752043,60001.8022977747,60015.19841281697,189.0,0.34077644761056813,0.34077644761056813,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,105,0,41,42.10781126859642,27.06944290548563,63.38293384760618,162234.0,0.34077644761056813,0.0,41,46,48,50,56,58,61,62,63,63,63
GET,/api/v1/assuranceservice/assurances/types,100,0,7,6.961614922620356,3.951720893383026,13.829639181494713,108.0,0.3245489977243506,0.0,7,8,8,8,8,10,12,14,14,14,14
GET,/api/v1/contactservice/contacts/account/001aeda9-2c16-4b15-8fdf-82547ea49b31,1,0,10.406421963125467,10.406421963125467,10.406421963125467,10.406421963125467,207.0,0.003245489977243506,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0120f772-34ad-4b90-a76e-edc368f9bd38,1,0,10.736342985183,10.736342985183,10.736342985183,10.736342985183,207.0,0.003245489977243506,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/04547c69-b005-44bd-99c9-8fe2f24d15db,1,0,9.151992853730917,9.151992853730917,9.151992853730917,9.151992853730917,207.0,0.003245489977243506,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/05b84353-476d-46be-b7ba-dd413de5bfb7,1,0,8.223132230341434,8.223132230341434,8.223132230341434,8.223132230341434,207.0,0.003245489977243506,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/06b8b32b-c196-45a7-a35a-87367b8cd637,1,0,9.194509126245975,9.194509126245975,9.194509126245975,9.194509126245975,207.0,0.003245489977243506,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/0811815c-687f-40df-9e6d-7f254687e129,1,0,10.024444665759802,10.024444665759802,10.024444665759802,10.024444665759802,207.0,0.003245489977243506,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/09c4cf80-ceaf-44da-a0e1-8e05606658b5,1,0,10.143951047211885,10.143951047211885,10.143951047211885,10.143951047211885,207.0,0.003245489977243506,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0a1d94d9-1a7f-422f-b795-d32626f017fd,1,0,10.410777758806944,10.410777758806944,10.410777758806944,10.410777758806944,207.0,0.003245489977243506,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0bf39759-120d-40bb-b64b-5dbda4c9a4a9,1,0,12.22525304183364,12.22525304183364,12.22525304183364,12.22525304183364,207.0,0.003245489977243506,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/contactservice/contacts/account/0c807f68-aa2d-4247-b444-c7e30ffec325,1,0,15.1134068146348,15.1134068146348,15.1134068146348,15.1134068146348,207.0,0.003245489977243506,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/contactservice/contacts/account/10241cfd-73b7-469f-b857-a280198fb336,1,0,11.1698592081666,11.1698592081666,11.1698592081666,11.1698592081666,207.0,0.003245489977243506,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/126516d8-ba46-4792-affb-8dd70683e7fb,1,0,10.922780726104975,10.922780726104975,10.922780726104975,10.922780726104975,207.0,0.003245489977243506,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/14826f8a-261c-4eee-9f4a-ab840ed4d704,1,0,9.123077150434256,9.123077150434256,9.123077150434256,9.123077150434256,207.0,0.003245489977243506,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/153f9234-6f30-4436-a770-f340a991bc2c,1,0,6.508781109005213,6.508781109005213,6.508781109005213,6.508781109005213,207.0,0.003245489977243506,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/contactservice/contacts/account/15ca3d15-356b-40b5-a37b-e1050cc20af9,1,0,10.733839124441147,10.733839124441147,10.733839124441147,10.733839124441147,207.0,0.003245489977243506,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/1735e83c-56f6-47dc-97aa-f7e0983ded0c,1,0,9.85636841505766,9.85636841505766,9.85636841505766,9.85636841505766,207.0,0.003245489977243506,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/1c4b5476-76a1-49d5-a0f8-453928a988fd,1,0,10.604025330394506,10.604025330394506,10.604025330394506,10.604025330394506,207.0,0.003245489977243506,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/214e3415-64d7-4971-b60d-6ba3c359ffcf,1,0,8.594507817178965,8.594507817178965,8.594507817178965,8.594507817178965,207.0,0.003245489977243506,0.0,9,9,9,9,9,9,9,9,9,9,9
