Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,300,0,4,5.485790694753329,1.126171089708805,31.068128068000078,2285.0,1.0702949359052207,0.0,4,5,7,8,11,13,16,25,31,31,31
GET,/api/v1/adminorderservice/adminorder,200,200,60001.200165599585,60005.004416296724,60001.200165599585,60015.32548526302,189.0,0.7135299572701471,0.7135299572701471,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,200,0,31,34.8398497980088,18.448602873831987,67.0516430400312,162234.0,0.7135299572701471,0.0,31,36,41,44,52,57,64,65,67,67,67
GET,/api/v1/assuranceservice/assurances/types,200,0,7,7.174649953376502,4.254939034581184,18.664649687707424,108.0,0.7135299572701471,0.0,7,8,8,8,9,10,13,15,19,19,19
POST,/api/v1/contactservice/contacts,1,0,10.340674314647913,10.340674314647913,10.340674314647913,10.340674314647913,221.0,0.0035676497863507354,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0302efde-0b17-4a30-a516-c5508b375215,1,0,8.797949180006981,8.797949180006981,8.797949180006981,8.797949180006981,207.0,0.0035676497863507354,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/032dc35d-a55b-441b-9286-071c6c121f68,1,0,8.206188678741455,8.206188678741455,8.206188678741455,8.206188678741455,207.0,0.0035676497863507354,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/0398a111-e384-4259-b46a-cde565bc27a6,1,0,10.331470053642988,10.331470053642988,10.331470053642988,10.331470053642988,207.0,0.0035676497863507354,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0403522d-9136-40dc-ac63-461eb0ff1fcb,1,0,10.622103698551655,10.622103698551655,10.622103698551655,10.622103698551655,207.0,0.0035676497863507354,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/04547c69-b005-44bd-99c9-8fe2f24d15db,1,0,10.649701114743948,10.649701114743948,10.649701114743948,10.649701114743948,207.0,0.0035676497863507354,0.0,11,11,11,11,11,11,11,11,11,11,11
