Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,6317,5431,38,56.953713148422466,1.1883820407092571,349.2442350834608,320.4859901852145,20.42747039819858,17.562385900366706,38,61,83,99,130,180,270,300,340,350,350
GET,/api/v1/adminorderservice/adminorder,830,830,60000.0,44183.833883719,1.0914523154497147,60165.13919318095,139.1313253012048,2.683995635666427,2.683995635666427,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,830,331,41,50.185266465891196,0.8681518957018852,319.2762918770313,97535.86265060242,2.683995635666427,1.070364524585045,41,47,54,61,95,130,210,250,320,320,320
POST,/api/v1/travel2service/trips/left,239,0,36,84.06228572130203,23.364834021776915,317.7802311256528,179.34728033472803,0.77286139388467,0.0,36,130,140,140,160,250,280,290,320,320,320
POST,/api/v1/travelservice/trips/left,34386,34147,52,2326.3984006121777,0.893177930265665,60405.4214800708,7.468504623974874,111.1950288289467,110.42216743506204,52,88,110,120,160,310,60000,60000,60000,60000,60000
POST,/api/v1/users/login,12604,11163,62,76.5989639832006,1.0670041665434837,490.51235523074865,39.40003173595684,40.75792890595138,36.09812443487268,62,97,120,130,150,250,310,330,440,490,490
GET,/api/v1/verifycode/generate,41209,38554,45,64.75511701776131,0.7428606040775776,359.35648577287793,80.57128297216627,133.25876644599734,124.6732141415463,45,82,100,110,140,210,290,310,350,350,360
GET,/client_login.html,6298,5618,45,65.08415412249752,0.866312999278307,360.0086937658489,1321.6703715465228,20.366029534249588,18.16709335081203,45,83,100,110,140,220,290,310,340,360,360
GET,/index.html,34943,32401,53,68.9748077830002,0.8658715523779392,362.97045508399606,1318.7584351658415,112.99621626155658,104.77607541111796,53,88,110,120,150,210,280,310,350,360,360
,Aggregated,137656,128475,50,897.4812028578796,0.7428606040775776,60405.4214800708,1028.7713357935725,445.1422930401177,415.4534208340292,50,86,110,120,150,250,320,60000,60000,60000,60000
