Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,3,1,4,3.9579466295739016,1.8990347161889076,6.003553979098797,18442.666666666668,0.009715169512903875,0.003238389837634625,4,4,6,6,6,6,6,6,6,6,6
GET,/adminlogin.html,9468,8063,16,43.450336880660466,1.2405281886458397,481.7176768556237,339.08164343050277,30.661074982724628,26.11113726084798,16,43,63,74,110,150,230,330,440,480,480
GET,/api/v1/adminorderservice/adminorder,1037,1037,60000.0,41156.25679891342,0.8101821877062321,60280.205014161766,129.58437801350047,3.358210261627106,3.358210261627106,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,1038,475,40,46.82992254823504,0.8420762605965137,419.1233329474926,87374.84393063583,3.3614486514647406,1.5382351728764467,40,47,50,54,90,120,170,200,400,420,420
POST,/api/v1/adminuserservice/users,3,1,140.0,101.29014775156975,10.960896033793688,150.63558798283339,140.66666666666666,0.009715169512903875,0.003238389837634625,140,140,150,150,150,150,150,150,150,150,150
GET,/api/v1/assuranceservice/assurances/types,8904,8605,18,46.798107445376836,1.216566190123558,485.3284042328596,8.903975741239892,28.8346231142987,27.866344552845945,18,50,73,83,120,160,220,340,440,490,490
POST,/api/v1/contactservice/contacts,26,14,23,24.693217343435837,1.4185169711709023,52.69748019054532,102.0,0.08419813577850024,0.045337457726884745,25,35,39,41,45,47,53,53,53,53,53
GET,/api/v1/contactservice/contacts/account/,4308,4308,16,44.91113148393592,1.273064874112606,470.699283760041,13.828922934076138,13.950983420529964,13.950983420529964,16,47,69,81,120,150,220,340,430,470,470
GET,/api/v1/contactservice/contacts/account/0120f772-34ad-4b90-a76e-edc368f9bd38,17,17,11,44.30272153523915,2.4501257576048374,208.87206587940454,0.0,0.05505262723978862,0.05505262723978862,11,35,39,81,160,210,210,210,210,210,210
GET,/api/v1/contactservice/contacts/account/0302efde-0b17-4a30-a516-c5508b375215,8,8,5,26.11855900613591,1.857380848377943,136.2891779281199,0.0,0.025907118701077,0.025907118701077,6,17,36,36,140,140,140,140,140,140,140
GET,/api/v1/contactservice/contacts/account/05081d32-804b-47b6-926f-66073e71cd20,14,14,14,38.827507523819804,2.52877501770854,151.94245195016265,0.0,0.045337457726884745,0.045337457726884745,19,60,62,62,110,150,150,150,150,150,150
GET,/api/v1/contactservice/contacts/account/05940e42-b1d5-438e-8988-606923593564,4,4,29,87.08863938227296,1.903486903756857,237.3733138665557,0.0,0.0129535593505385,0.0129535593505385,80,80,240,240,240,240,240,240,240,240,240
GET,/api/v1/contactservice/contacts/account/06188462-dffd-489d-89ff-c424b28f458a,1,1,92.28348080068827,92.28348080068827,92.28348080068827,92.28348080068827,0.0,0.003238389837634625,0.003238389837634625,92,92,92,92,92,92,92,92,92,92,92
GET,/api/v1/contactservice/contacts/account/064b17d9-3ac2-45e1-b7f3-6c3bd59e2de1,10,10,9,55.661551700904965,1.6907989047467709,198.68899695575237,0.0,0.03238389837634625,0.03238389837634625,9,62,78,180,200,200,200,200,200,200,200
GET,/api/v1/contactservice/contacts/account/06ad48dd-1397-49a2-8588-9691c5100187,9,8,160.0,157.35504139835635,3.9149029180407524,416.6510999202728,23.0,0.029145508538711624,0.025907118701077,160,170,210,410,420,420,420,420,420,420,420
GET,/api/v1/contactservice/contacts/account/0730214b-343c-4e14-b92b-b3fee6e6b01c,16,16,17,34.57217279355973,2.451188862323761,147.1406859345734,0.0,0.051814237402154,0.051814237402154,18,25,69,69,98,150,150,150,150,150,150
GET,/api/v1/contactservice/contacts/account/07467215-5ec9-48d9-b33c-c1c1e8c19f82,7,7,23,49.7606518412275,1.774633303284645,126.90137978643179,0.0,0.022668728863442372,0.022668728863442372,23,57,120,120,130,130,130,130,130,130,130
GET,/api/v1/contactservice/contacts/account/076290dd-0695-48eb-8577-2f1392551570,7,7,4,6.212196911552122,1.5732892788946629,21.134539041668177,0.0,0.022668728863442372,0.022668728863442372,4,5,6,6,21,21,21,21,21,21,21
GET,/api/v1/contactservice/contacts/account/07e70fcf-cb69-439f-a745-7d2a45965e2e,18,15,17,38.8099632691592,3.8845050148665905,152.7379397302866,34.5,0.05829101707742325,0.048575847564519374,17,29,62,83,100,150,150,150,150,150,150
GET,/api/v1/contactservice/contacts/account/0800fc04-63ff-410a-b504-3d363a4b89f7,16,13,7,48.21136512327939,3.4849699586629868,319.0060253255069,7.125,0.051814237402154,0.04209906788925012,14,35,86,86,93,320,320,320,320,320,320
GET,/api/v1/contactservice/contacts/account/0811815c-687f-40df-9e6d-7f254687e129,5,4,71,57.69394999369979,1.5751742757856846,112.27833200246096,41.4,0.016191949188173124,0.0129535593505385,71,97,97,110,110,110,110,110,110,110,110
GET,/api/v1/contactservice/contacts/account/08359d60-fcce-40aa-a4ac-3ed83c50b84a,6,6,6,25.068168140326936,2.912237774580717,81.89008291810751,0.0,0.01943033902580775,0.01943033902580775,7,7,48,48,82,82,82,82,82,82,82
GET,/api/v1/contactservice/contacts/account/08bc36ea-a63e-4f48-af4f-ea40f53ba864,5,5,7,44.641507882624865,2.0446940325200558,136.96548016741872,0.0,0.016191949188173124,0.016191949188173124,7,74,74,140,140,140,140,140,140,140,140
GET,/api/v1/contactservice/contacts/account/09504487-f163-4664-9d16-2e5ee2465f17,11,10,19,21.861944008957256,2.5822799652814865,66.70922785997391,18.818181818181817,0.03562228821398087,0.03238389837634625,19,23,27,27,41,67,67,67,67,67,67
GET,/api/v1/contactservice/contacts/account/09fe7c77-3f32-4e63-9340-96bbc4fa9c4a,14,13,45,64.27842598142368,4.863178823143244,224.96912023052573,14.785714285714286,0.045337457726884745,0.04209906788925012,73,82,86,87,120,220,220,220,220,220,220
GET,/api/v1/contactservice/contacts/account/0a1d94d9-1a7f-422f-b795-d32626f017fd,17,15,6,30.336099923314418,2.2271662019193172,99.73690891638398,24.352941176470587,0.05505262723978862,0.048575847564519374,6,51,59,69,84,100,100,100,100,100,100
GET,/api/v1/contactservice/contacts/account/0bb2aacd-4887-4c5e-9641-13022f5ca601,10,10,8,19.826270546764135,2.656463999301195,61.187982093542814,0.0,0.03238389837634625,0.03238389837634625,9,16,36,50,61,61,61,61,61,61,61
GET,/api/v1/contactservice/contacts/account/0bcd0e92-98b4-4fef-a66b-8f49bfbb25cc,9,9,15,20.80935524362657,1.5035397373139858,59.56318601965904,0.0,0.029145508538711624,0.029145508538711624,15,19,24,57,60,60,60,60,60,60,60
GET,/api/v1/contactservice/contacts/account/0c65860b-7ab5-4bc4-b56e-021012c9afe9,17,16,9,38.276217220460666,1.6654562205076218,146.55294688418508,12.176470588235293,0.05505262723978862,0.051814237402154,9,69,75,84,120,150,150,150,150,150,150
