Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,201,0,6,6.648923087383236,1.3441350311040878,33.879294991493225,2285.0,0.6525059140744749,0.0,6,7,9,10,12,14,15,27,34,34,34
GET,/api/v1/adminorderservice/adminorder,167,167,60000.64355228096,60005.33979203173,60000.64355228096,60015.01778233796,189.0,0.5421317793554096,0.5421317793554096,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,167,0,38,38.39654511978437,18.751900177448988,61.85353500768542,162234.0,0.5421317793554096,0.0,38,43,46,48,56,59,60,61,62,62,62
POST,/api/v1/travel2service/trips/left,504,0,36,83.01178312173025,21.206097211688757,297.9699890129268,181.12698412698413,1.636134232306146,0.0,36,120,140,150,160,250,280,290,300,300,300
POST,/api/v1/travelservice/trips/left,708,204,43,19860.608881461107,23.825592827051878,60008.06822208688,81.50847457627118,2.2983790406205387,0.6622448083143925,43,4900,60000,60000,60000,60000,60000,60000,60000,60000,60000
POST,/api/v1/users/login,368,0,130.0,134.30103985339647,97.63403004035354,165.8163513056934,339.1847826086956,1.1946376934298846,0.0,130,130,140,140,140,140,150,150,170,170,170
GET,/api/v1/verifycode/generate,941,0,6,6.014086235825301,3.1266137957572937,37.45853900909424,1245.9117959617429,3.054766493254134,0.0,6,6,7,7,7,8,10,11,37,37,37
GET,/client_login.html,167,0,3,4.274415317922831,1.0846098884940147,33.62961811944842,12241.0,0.5421317793554096,0.0,3,5,5,6,7,8,11,13,34,34,34
GET,/index.html,774,0,4,4.179187309723685,1.2284857220947742,12.550374958664179,18128.0,2.5126347138987244,0.0,4,5,5,5,6,8,9,10,13,13,13
,Aggregated,3997,371,9,6052.24417932511,1.0846098884940147,60015.01778233796,11284.829622216663,12.975453425650132,1.204376587669802,9,36,130,130,41000,60000,60000,60000,60000,60000,60000
