Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,476,0,4,4.723477723202159,1.2423559091985226,35.35575186833739,2285.0,1.5414411517717157,0.0,4,4,5,6,9,12,15,20,35,35,35
GET,/api/v1/adminorderservice/adminorder,399,399,60000.97912689671,60004.50588251816,60000.97912689671,60013.98759474978,189.0,1.2920903772204089,1.2920903772204089,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,399,0,29,31.242451625864458,20.19645180553198,71.18884287774563,162234.0,1.2920903772204089,0.0,29,31,34,36,43,48,56,68,71,71,71
POST,/api/v1/travel2service/trips/left,2375,0,29,29.068328908007395,14.04512720182538,67.77050206437707,43.70778947368421,7.6910141501214815,0.0,29,32,33,34,36,37,40,41,52,68,68
POST,/api/v1/travelservice/trips/left,2375,0,29,28.311534207902458,13.996871188282967,65.35633793100715,43.008421052631576,7.6910141501214815,0.0,29,31,33,33,35,37,39,41,60,65,65
POST,/api/v1/users/login,874,0,130.0,133.76727479870178,98.30750618129969,172.36501211300492,339.17391304347825,2.830293207244705,0.0,130,130,140,140,140,150,150,160,170,170,170
GET,/api/v1/verifycode/generate,2774,0,5,5.655369506819844,3.0338293872773647,38.021601270884275,1248.6773612112472,8.98310452734189,0.0,5,6,6,7,7,8,9,10,18,38,38
GET,/client_login.html,399,0,3,3.3081516268707456,1.0625836439430714,31.768532004207373,12241.0,1.2920903772204089,0.0,3,3,4,4,6,7,8,9,32,32,32
GET,/index.html,2375,0,4,3.9305860853116763,1.1701080948114395,15.268940944224596,18128.0,7.6910141501214815,0.0,4,4,5,5,6,8,9,11,13,15,15
,Aggregated,12446,399,19,1947.2959041666172,1.0625836439430714,60013.98759474978,9464.793186565965,40.30415246838398,1.2920903772204089,19,28,31,33,130,140,60000,60000,60000,60000,60000
