Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,163,0,6,7.310729019595253,1.361184287816286,34.78775918483734,2285.0,0.5282107682069684,0.0,6,8,10,11,13,15,19,34,35,35,35
GET,/api/v1/adminorderservice/adminorder,118,118,60001.730346120894,60006.500502993054,60001.730346120894,60017.00702589005,189.0,0.38238570949952316,0.38238570949952316,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,118,0,40,39.89893559887374,22.989321034401655,83.29953532665968,162234.0,0.38238570949952316,0.0,40,44,47,48,53,59,64,64,83,83,83
POST,/api/v1/travel2service/trips/left,284,0,37,79.24746709685563,20.583254750818014,300.83359219133854,177.45422535211267,0.920318148286988,0.0,37,110,130,140,160,240,270,290,300,300,300
POST,/api/v1/travelservice/trips/left,520,236,48000.0,35013.07247585187,27.917619794607162,60008.912740275264,106.53076923076924,1.6850895672860344,0.7647714189990463,48000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
POST,/api/v1/users/login,281,0,130.0,135.89762889670732,99.46132777258754,168.40525763109326,339.3202846975089,0.9105964777064917,0.0,130,140,140,140,150,150,160,160,170,170,170
GET,/api/v1/verifycode/generate,692,0,6,6.1699803541764355,3.1061400659382343,37.09900472313166,1252.199421965318,2.242465347234492,0.0,6,7,7,7,8,9,9,11,37,37,37
GET,/client_login.html,118,0,4,4.8137241145753755,1.1926568113267422,37.29557991027832,12241.0,0.38238570949952316,0.0,4,5,6,6,7,10,14,35,37,37,37
GET,/index.html,574,0,4,4.238741739266893,1.2659248895943165,31.726419925689697,18128.0,1.8600796377349686,0.0,4,5,5,5,6,7,9,10,32,32,32
,Aggregated,2868,354,8,8842.897025108594,1.1926568113267422,60017.00702589005,11316.577057182705,9.293917074954512,1.1471571284985695,8,57,140,1700,60000,60000,60000,60000,60000,60000,60000
