Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749818386,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749818387,5,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,10,0,31,78.76773318275809,12.646301183849573,143.50808411836624,1313.0
1749818388,10,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,20,0,31,76.05343975592405,5.878576077520847,143.50808411836624,1313.0
1749818389,15,,Aggregated,5.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,30,0,31,74.70925678499043,5.878576077520847,143.50808411836624,1313.0
1749818390,20,,Aggregated,7.500000,0.000000,130,140,140,140,140,150,150,150,150,150,150,40,0,31,75.61894088285044,5.878576077520847,147.01009262353182,1313.0
1749818391,25,,Aggregated,8.333333,0.000000,130,140,140,140,140,140,150,150,150,150,150,50,0,31,75.11269383132458,5.878576077520847,147.01009262353182,1313.0
1749818392,30,,Aggregated,8.750000,0.000000,130,140,140,140,140,140,150,150,150,150,150,60,0,31,74.60655015117179,5.878576077520847,147.01009262353182,1313.0
1749818393,35,,Aggregated,9.000000,0.000000,130,130,140,140,140,140,150,150,150,150,150,70,0,31,74.05686888710729,5.878576077520847,147.01009262353182,1313.0
1749818394,40,,Aggregated,9.166667,0.000000,130,130,140,140,140,140,150,150,150,150,150,80,0,31,73.99008540669456,5.645652301609516,147.01009262353182,1313.0
1749818395,45,,Aggregated,9.285714,0.000000,130,130,140,140,140,140,150,150,150,150,150,90,0,31,73.9497986363454,5.645652301609516,147.01009262353182,1313.0
1749818396,50,,Aggregated,9.375000,0.000000,130,130,140,140,140,140,150,150,150,150,150,100,0,31,73.8293385412544,5.645652301609516,147.01009262353182,1313.0
1749818397,55,,Aggregated,9.444444,0.000000,130,130,140,140,140,140,150,150,150,150,150,110,0,31,73.50349125706337,3.430341836065054,147.01009262353182,1313.0
1749818398,60,,Aggregated,9.500000,0.000000,110,130,140,140,140,140,150,150,150,150,150,120,0,31,73.04962307292347,3.430341836065054,147.01009262353182,1313.0
1749818399,65,,Aggregated,10.000000,0.000000,110,130,130,140,140,140,150,150,150,150,150,130,0,31,72.90483075194061,3.430341836065054,148.6883140169084,1313.0
1749818400,70,,Aggregated,10.000000,0.000000,99,130,140,140,140,140,150,150,150,150,150,140,0,31,72.749578377365,3.430341836065054,148.6883140169084,1313.0
1749818401,75,,Aggregated,10.000000,0.000000,99,130,140,140,140,140,150,150,150,150,150,150,0,31,72.72875983268023,3.430341836065054,148.6883140169084,1313.0
1749818402,80,,Aggregated,10.000000,0.000000,99,130,140,140,140,150,150,150,150,150,150,160,0,31,72.57117769331671,3.430341836065054,150.36348719149828,1313.0
1749818403,85,,Aggregated,10.000000,0.000000,99,130,140,140,140,140,150,150,150,150,150,170,0,31,72.52202392555773,3.430341836065054,150.36348719149828,1313.0
1749818404,90,,Aggregated,10.000000,0.000000,99,130,140,140,140,150,150,150,150,150,150,180,0,31,72.6401574883817,3.430341836065054,153.1031052581966,1313.0
1749818405,95,,Aggregated,10.000000,0.000000,99,130,140,140,140,140,150,150,150,150,150,190,0,31,72.63373931575762,3.430341836065054,153.1031052581966,1313.0
1749818406,100,,Aggregated,10.000000,0.000000,99,130,140,140,140,140,150,150,150,150,150,200,0,31,72.68762941705063,3.430341836065054,153.1031052581966,1313.0
1749818407,105,,Aggregated,10.000000,0.000000,99,130,140,140,140,140,150,150,150,150,150,210,0,31,72.61484562463704,3.430341836065054,153.1031052581966,1313.0
