Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,6309,5378,36,58.57384277064513,1.1617569252848625,368.84736781939864,337.1905214772547,20.448383390808768,17.43087745692971,36,61,88,110,150,180,280,310,340,370,370
GET,/api/v1/adminorderservice/adminorder,830,830,60000.0,45702.20924512851,0.9812060743570328,60200.53499797359,143.9132530120482,2.690150295509792,2.690150295509792,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,830,303,44,54.80398776638041,0.8891471661627293,362.2928177937865,103008.81686746988,2.690150295509792,0.9820669151077915,44,51,57,63,120,150,180,230,360,360,360
POST,/api/v1/travel2service/trips/left,240,0,36,87.43878508491132,23.448759224265814,324.05940582975745,187.68333333333334,0.7778747842437953,0.0,36,130,140,150,240,260,270,280,320,320,320
POST,/api/v1/travelservice/trips/left,34190,33950,44,2289.035835837165,0.999936368316412,60423.83759887889,7.393155893536122,110.81474530539734,110.03687052115355,44,92,120,130,180,310,60000,60000,60000,60000,60000
POST,/api/v1/users/login,12587,11153,56,79.6390092510162,1.0409597307443619,496.9658059999347,39.20616509096687,40.79629128865271,36.148489452796035,56,110,130,140,170,270,310,340,460,490,500
GET,/api/v1/verifycode/generate,41023,38384,38,66.80094256933178,0.7446887902915478,377.56274780258536,80.40048265607099,132.96148864180506,124.40810716005765,38,84,110,120,160,240,300,320,350,380,380
GET,/client_login.html,6292,5627,38,67.53259191376281,1.0313019156455994,371.9678889028728,1293.748410680229,20.393283926924834,18.23792254558265,38,86,110,130,160,250,300,320,350,370,370
GET,/index.html,34779,32145,45,71.2171428128971,0.8894102647900581,386.14744367077947,1372.9305615457604,112.72377967172898,104.18660391465333,45,91,120,130,170,230,300,320,360,380,390
,Aggregated,137080,127770,42,899.2964053670247,0.7446887902915478,60423.83759887889,1077.6414575430406,444.29614760058104,414.12108826179053,42,89,120,130,170,270,330,60000,60000,60000,60000
