Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1208,0,4,5.43593161370118,1.8193251453340054,29.276964953169227,8649.0,3.911245233317749,0.0,4,5,6,7,9,12,16,19,28,29,29
GET,/catalogue,6894,0,8,15.478411766335428,4.219486145302653,70.27324102818966,2795.0,22.3212952305402,0.0,8,9,10,13,50,52,54,56,66,70,70
GET,/category.html,6896,0,5,5.172739570587387,1.6225269064307213,29.404798988252878,11518.0,22.327770802118543,0.0,5,6,6,6,8,9,11,12,28,29,29
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,758,0,5,5.209235684567753,2.156011061742902,26.95174189284444,10364.0,2.454241628191104,0.0,5,6,6,7,8,9,10,12,27,27,27
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,763,0,5,5.224632281446304,1.8250411376357079,22.381675895303488,10364.0,2.470430557136956,0.0,5,6,6,7,8,9,12,12,22,22,22
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,802,0,5,5.204247255017632,1.7928611487150192,25.331599172204733,10364.0,2.5967042029145984,0.0,5,6,6,6,8,9,10,13,25,25,25
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,722,0,5,5.169836153828351,2.3027670104056597,15.340256970375776,10364.0,2.3376813397809726,0.0,5,6,6,6,8,9,11,12,15,15,15
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,721,0,5,5.2239418142163885,1.829046057537198,23.178067058324814,10364.0,2.3344435539918025,0.0,5,6,6,7,8,9,10,12,23,23,23
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,754,0,5,5.09091693289153,1.9071721471846104,20.12648805975914,10364.0,2.4412904850344233,0.0,5,6,6,6,8,9,10,11,20,20,20
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,760,0,5,5.252033223299996,1.9847860094159842,27.76854019612074,10364.0,2.460717199769445,0.0,5,6,6,7,8,9,11,12,28,28,28
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,790,0,5,5.190214738426612,1.7750519327819347,27.268560137599707,10364.0,2.557850773444555,0.0,5,6,6,6,8,9,9,12,27,27,27
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,769,0,5,5.411654715916755,2.0598089322447777,28.45458989031613,10364.0,2.489857271871978,0.0,5,6,6,7,8,10,11,12,28,28,28
GET,/login,1208,0,58,58.96869940480482,50.84423907101154,82.82973896712065,13.0,3.911245233317749,0.0,58,59,60,61,64,68,72,73,82,83,83
,Aggregated,23045,0,6,11.103492772077747,1.6225269064307213,82.82973896712065,7812.538511607724,74.61477351143007,0.0,6,7,8,9,47,55,59,61,72,76,83
