time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.16:10684_host_power,145.108.225.17:10684_host_power
1749095351.531,0.020228999508642286,0.013151246543862108,0.03459440380856596,0.020585418486357414,0.12562602012392335,0.001966434221808302,0.00527962727454877,0.0029679397703643354,0.0014684552383389606,0.0918756714277938,0.0017624027579823847,0.012722621570363812,0.010582616434855868,46085627.80709736,6060321.945570353,1507255.1417454144,17516304.472622897,7876738.791102338,21769933.993760604,3333292.435474764,775725.5944308834,90445896.76853342,9008389.988929018,19187627.65386395,1221482.939869588,5867075.530244953,74.54049135577797,1630.5732484076434,28129.749502411738,4531226.973803728,3834642.393668549,0,0,0,16769.70317297851,5723947.948238625,0,17238.372198038403,0,0,1852.9241459177765,0,0,0,0,74.60701990856269,0,0,0,0,0,74.76362574380316,0,0,0,0,0,0,0.0017911904767845296,0.001348981900368556,0.00472199894315199,0.0015769612321915544,0.015559208389977108,0.00024967596448962335,0.0007838601941702541,0.0005284572743045535,0.0003167613101754522,0.010491144584088601,0.000327858678196667,0.0015365003091611922,0.0014801003320127981,3.261814618181819,3.978075
1749095356.531,0.02199854020585041,0.012862857933961185,0.04043294658325248,0.02290806366985446,0.13811372043532671,0.0020093553835974706,0.005190307241538649,0.0029334153126450886,0.001477761002190487,0.0906791232891775,0.0018498845892857866,0.01383336929984309,0.010965506300897144,53241428.91648791,6306402.005126547,1159971.1973763949,26904072.93566033,11552429.429753553,29243645.186192695,2602095.3936854065,1018185.765810806,89580637.44817974,9094292.236940948,12342125.714285713,1211613.6244793453,4954858.8994553,0,1541.982983306408,29858.909920507613,4640827.596472295,7415019.967620077,0,0,0,16609.714151233733,5778482.713131424,0,12998.719774968897,0,0,1927.47872913301,0,0,0,0,72.73502148666405,0,0,0,0,0,73.63330756646951,0,0,0,0,0,0,0.001594195512267714,0.001338101627526506,0.005736564443127644,0.0017610036154019591,0.015960240448285035,0.00025700337665783844,0.0007985150185066842,0.000553691007038394,0.0002926975460535778,0.010602989885135463,0.00029102739999867293,0.0018234346900575116,0.0013463603335927303,4.0159735272727275,3.4224256181818182
1749095361.531,0.023616076759476128,0.014612116794541,0.04468873500155024,0.026321841216276242,0.15056212822575812,0.0019931618622054466,0.005229423203802076,0.0029765342638225006,0.0014692791665918334,0.08914158458208424,0.0018191796659404234,0.01427511458617133,0.011400388627494295,45248889.873824924,8103810.923074131,1178957.8200003651,25817737.35425929,15225968.202872112,28899964.76123008,2728681.837666573,1025657.6135832226,118404265.6712668,11474468.05046805,12548275.962236747,1215803.556185183,5026589.9259583475,0,1560.2111334820697,20110.314114147,8906370.13230489,7353710.678326805,0,0,0,16538.951599877968,5834075.850075849,0,6620.970231933017,0,0,2228.8730478315283,0,0,0,0,76.33957692666107,0,0,0,0,0,74.69817996133786,0,0,0,0,0,0,0.0018235844841608916,0.0016387476380059136,0.005651529345803754,0.0017076735232107948,0.015697647004973322,0.0002981674624949129,0.0008420960147977606,0.0004983757141996417,0.00032468008452131143,0.010604796333058171,0.0003647213291583254,0.001945884235459747,0.0012967314339348802,3.2798228909090916,4.077117545454546
1749095366.531,0.024729603554827246,0.014792689165027021,0.04861423315118449,0.029106871236904936,0.1722823090180002,0.002011105943948725,0.005057605260258006,0.0030072399620902036,0.0014674553454139916,0.09172610823085986,0.001782708434336291,0.01579250158649601,0.011697740180284846,46155136.26834381,10085124.785522062,1604157.061573996,26574390.295901492,14556822.66018258,28823525.06385985,2688963.8908276097,1039322.5800572294,118728277.1229598,8914654.842473745,12319247.112505347,1217667.5067539392,5816370.415957716,0,1553.5607853053264,15306.255046664039,13751298.070207683,7018728.9139151955,0,0,0,16584.189595292504,3778717.1708105197,0,8911.935887440393,0,0,2367.330720465259,0,0,0,0,75.23050361826398,0,0,0,0,0,74.14111428881729,0,0,0,0,0,0,0.0024234621133105406,0.0016775329477578692,0.005865196463453453,0.0017323717541262143,0.019820056895932393,0.0003002817830053575,0.0008818482636427342,0.0005246790404534428,0.0002549080088035484,0.012612352027289508,0.00029516116914660563,0.0022128688440937907,0.0013570858914166398,4.044375072727274,4.0563684
1749095371.531,0.022427178866350695,0.015232108544612695,0.05211618100034673,0.03110637130539536,0.17600746192540595,0.0020399739039856516,0.005169374965927144,0.00288935677272065,0.0014791205753414943,0.09052005096375676,0.001797265318360128,0.01585033570700076,0.011776347688065878,45847309.81528431,10155818.267796734,1938837.6124523277,35214286.653757624,15992520.900200838,29593320.015624132,2660550.328008868,1033202.4931149441,89654629.9047136,11448627.870515538,12559220.816979213,1636743.9353099728,4997867.469660965,0,1415.4450547451895,12183.135344245546,13667824.193489457,7708878.502918708,0,0,0,16843.44770117025,5820679.295397952,0,8727.908501493406,0,0,2458.404568767961,0,0,0,0,74.43348052844863,0,0,0,0,0,74.30115914161844,0,0,0,0,0,0,0.0024539171553785238,0.001761666035251178,0.005116539541735109,0.0018300541388747923,0.02064439944709227,0.0002601791924972454,0.0007656497231044709,0.0004692807494235497,0.0002478077643738635,0.0112112709008659,0.0003295052013756818,0.0021172661154071964,0.001210397795308021,4.072598872727274,3.4420200545454542
1749095376.531,0.02285261795774514,0.014973513199033927,0.05652054224698142,0.0337551944856948,0.18279763741171737,0.00204842706314496,0.005101971016887047,0.0028593118850173418,0.0014783409842512988,0.09287333597817429,0.0018124527642350875,0.01722366609332054,0.011878652264719389,46427342.72300469,7942203.083919562,1942369.180912848,34489989.44373871,15486849.65231758,36708860.512763724,2017851.395007342,1025786.7640445395,88467918.12802775,13277236.145781327,19071060.3992273,1644096.1756633117,5001684.501107842,0,1382.5055069992184,8650.317694394378,17848977.187740423,7469609.542656911,0,0,0,16474.499919558108,7499717.281221026,0,8394.364135407135,0,0,2328.430327577631,0,0,0,0,75.18355359765052,0,0,0,0,0,74.38887072754349,0,0,0,0,0,0,0.0025603923032071372,0.0020572527457937205,0.0068200431406184245,0.0028783076289845225,0.02499235693149622,0.0003471470890203248,0.0007698978928858625,0.00047140483431424554,0.0002136606075730984,0.011694704712613219,0.0003428916544399815,0.002373140694934911,0.0013789140433528527,4.841475581818183,4.1112462545454544
1749095381.531,0.023843667333590265,0.015766666208124832,0.06115375240380224,0.03595903358021913,0.1906000050814375,0.0020273530908900385,0.005212831784955618,0.0024157088968743017,0.0014870410272471352,0.09357222366326451,0.0017672969074458758,0.018405093813305396,0.012262426640122868,38037892.8243119,8309639.885489088,2357515.031835379,35783260.01002394,19861921.414611448,28516582.080189273,2635976.8103417233,772396.1790570434,91173257.97240287,15707927.35692063,19219213.289824978,1618985.102454241,4153153.488372093,0,2436.5542625571625,7181.323244440344,23147634.905607834,11486868.906468125,0,0,0,16902.85735340174,9504803.415092975,0,8224.162349187,0,0,2588.838903966985,0,0,0,0,73.7459940225415,0,0,0,0,0,74.1290380960999,0,0,0,0,0,0,0.0023740839482674827,0.0019072253697742703,0.00605541798458232,0.0028446827144339255,0.022656543394395903,0.00035178911574896383,0.0007363498445710619,0.00038799701175921833,0.00021830263430173746,0.013550964400126526,0.00033340511487744534,0.002536874621012908,0.0013137270803950246,4.0757019272727275,3.471627727272727
1749095386.531,0.024909590066960308,0.016438500992115166,0.062092587832986976,0.038210487534474376,0.20208017112758736,0.0020544162935306844,0.005115575029574989,0.002637030038452039,0.0014930626741200966,0.09369267621388211,0.0017991602944626083,0.018566592011776194,0.012655117590211784,47095238.09523809,8140327.453443287,1929255.1159618008,35205954.52137861,20037418.704122227,28842261.370846402,3328386.7139867144,754552.9332910008,90116400.37145616,13449023.075950054,18703561.481695324,1649460.4132216386,4184129.387524388,0,2311.4703365918485,5808.573274933582,18220321.090025753,11632658.361194642,0,0,0,16706.49501993846,7597869.423010897,0,8336.246842688666,0,0,2758.8516920612387,0,0,0,0,74.54727454727455,0,0,0,0,0,74.68592163083711,0,0,0,0,0,0,0.0025194074793284007,0.0017912602852841713,0.007748795726653015,0.003462053066471354,0.020426577857732678,0.0003849271101821301,0.0007895304205223454,0.00048573920849945485,0.00017716084104661898,0.012159209881774543,0.00034995365075554886,0.0027889594316650094,0.0012787144471958177,4.017043927272728,3.550575309090909
1749095391.531,0.02695348244317231,0.01666521202800701,0.06651709755566107,0.040523403737979094,0.20849689020261108,0.0020606259464735098,0.005243811543886317,0.0023705662249272163,0.0014867502865772502,0.09476999512778274,0.0018541227262999461,0.019257320731178404,0.012837441052784148,46783571.83515062,6074005.391615856,2340698.943086478,34976317.03864997,19416340.835430663,28751570.630861808,3302456.475353514,1026765.673952969,90067506.61402136,11233341.761605477,18488097.5818532,2048592.4640196718,4159257.5406032484,0,2297.334949611912,5876.293901863218,18101629.468336053,11273585.68867805,0,0,0,16694.33577757965,7614816.467732879,0,381546.8286685471,0,0,2741.980423730347,0,0,0,0,74.06603739466928,0,0,0,0,0,50561.4849187935,0,0,0,0,0,0,0.002660680815781798,0.002171635555035727,0.008757500592888101,0.004158172258997895,0.025105662229068897,0.00040333334717554897,0.0007534133340842263,0.00044543390949943173,0.00021575937804734982,0.01418902086323672,0.00030923010462797807,0.002930907314521015,0.0013456858304018823,3.335357054545455,3.6309473090909092
1749095396.531,0.027869915780128082,0.017017652034333936,0.06875191268671568,0.04259327468608048,0.21511021227059338,0.00205882173850168,0.005159125725029746,0.0027018682694218235,0.0014770560357194062,0.09390206488273758,0.0018026893081306932,0.019919961397592827,0.013066254925525258,38239033.22036355,6051365.748088297,2355891.1995342323,35437369.36738183,15291055.44817803,21573535.435348563,2592576.1214679754,1029937.2505102687,88758663.03256348,11205941.38691143,18696551.18678306,2056615.0275601973,4176252.3034342113,0,1329.6782571057565,5887.306005858487,18340242.310591437,11050230.12678429,0,0,0,16525.606082341128,7596242.402341632,0,382626.0516391065,0,0,2880.9695570624726,0,0,0,0,72.65374177412777,0,0,0,0,0,50717.06908481737,0,0,0,0,0,0,0.0031531966891620734,0.002527106648618938,0.01020187099975383,0.0040436880458248736,0.022875303987230745,0.0004477645010195176,0.0008052378465740041,0.0005166799960496802,0.00022684156298538783,0.016085269494797088,0.0003536612584719467,0.0031234405100160016,0.001345413084928859,4.1030386000000005,3.688968509090909
1749095401.531,0.028957947051859268,0.01772785138326852,0.07368401872428454,0.04485796818190118,0.2321658440589976,0.002065026571075001,0.005346866266882966,0.0027531767283438978,0.0014874599006647125,0.09474816345685372,0.0017663918801603797,0.020668904588741863,0.013429931796647011,46137690.40371822,6143812.512587654,2724405.372582428,35432888.33336397,19844584.138908837,22048951.38491103,1999434.518710242,1049809.7394826475,60270601.12482653,11194412.432539755,19147224.440791298,2048995.4454625645,3344270.5539358603,0,1424.9043338154784,5865.32291685548,18337096.9983273,15282562.22725515,0,0,0,16903.367175516763,7588427.197083191,0,379891.483195017,0,0,3074.7935624439274,0,0,0,0,74.65869529555438,0,0,0,0,0,50901.457725947526,0,0,0,0,0,0,0.0033397036469803108,0.0023312592713232564,0.009631890678369164,0.005123985915690744,0.02037796387595425,0.0004054855989621445,0.000766649869002652,0.0005382555194730871,0.00022028696505024405,0.014260848629753855,0.00031235708698132815,0.00320015957319232,0.0011446754194099204,4.130183436363637,3.6912195636363636
1749095406.531,0.028787728990113264,0.017345509029385805,0.07680814027620397,0.046902347127789,0.23324715701354926,0.0020226809576837073,0.005227363947885141,0.0027451785357855926,0.0014875325812703265,0.09516372651550187,0.0018678597329105002,0.021551911524082524,0.01330675968279696,38282455.09481899,6170514.25208724,2408068.251519488,44273952.88323716,19545919.715576194,21432344.27760615,2606366.0182045335,1016189.3356144851,60345491.64442169,11040668.636315096,18684350.568601657,2462215.96142385,2482108.822204199,0,1280.5178564860787,6014.460697756546,18332042.48594215,15051902.846051987,0,0,0,16850.11152960105,7483404.9763286235,0,381112.7124306948,0,0,3088.307771525249,0,0,0,0,0,0,0,0,0,0,50346.43597368657,0,0,0,0,0,0,0.0036714452371450325,0.002520727654119109,0.010843851665645549,0.005126459434090132,0.024277814729370833,0.0004805898172235854,0.0006403028721536718,0.0005414346087458698,0.00018593589134669603,0.014549973051660049,0.0002704766847758818,0.003354504710145602,0.0010590734052192945,4.870063654545455,3.6863925090909087
1749095411.531,0.027572871023391555,0.01717888500276923,0.07747031009745177,0.04827921485800109,0.23873053077090134,0.002030406059381482,0.0053855631337250635,0.0027831299368375256,0.0014761800033149428,0.09516553799121925,0.001815309685379311,0.02055540026727909,0.013231452055789548,31309489.992394593,6187143.626637151,2413546.648778579,34471785.392374285,19541160.54382412,14615874.770338796,3352339.7501836894,1034854.0728909541,60784401.62802261,13503691.13538227,25078765.903400227,2464346.161486645,2498780.183059712,0,1284.4862571481276,4045.092887621816,17841216.68216611,15064159.676019667,0,0,0,16897.25409307722,7628705.250553357,0,381098.94714030303,0,0,3022.3206050544177,0,0,0,0,0,0,0,0,0,0,50731.36713642307,0,0,0,0,0,0,0.004056987115556886,0.0027789119411366957,0.009785812160787851,0.006064831415542324,0.02424061991339473,0.0004985445890773008,0.0006890467351065884,0.00054296299509957,0.00022968224058886075,0.014463498560208262,0.00030563890935910213,0.0032311989874919613,0.001319610778218056,4.092698854545455,4.381285963636364
1749095416.531,0.026536234057478847,0.016523236695373006,0.0794539239406278,0.048718502888909006,0.24129502192893795,0.0020280416155341713,0.005322869650470334,0.002876715812631692,0.0014818382803189463,0.0949921320236468,0.0018465247584541107,0.02118689522012557,0.012967279948154404,31151342.918843094,4089485.2191082104,2749262.300768627,43911299.95443362,16061990.512228888,14356327.72684617,3287764.12599615,784056.0271335596,30269398.69832249,13538816.698499318,24548719.522591647,2449945.3009883193,1675323.6700865312,0,1198.1206237774,3963.412630310554,18183208.9674656,19165121.624365482,0,0,0,16896.140801173344,9558599.94542974,0,379202.0125786163,0,0,2995.3015594435,0,0,0,0,0,0,0,0,0,0,50996.239366168906,0,0,0,0,0,0,0.004105744150657101,0.0024901510108903593,0.009722014434419005,0.007114804118701539,0.023953337334062543,0.0004563073583228234,0.0006959464270374528,0.0005948641291034326,0.0001866022546901025,0.01623509995551933,0.0002764553964016469,0.003402802540402156,0.0013356680591041972,4.831703945454546,3.7077994727272725
1749095421.531,0.026833217128496047,0.016428743762521215,0.07865768707106069,0.04879769325561779,0.24075532099275457,0.002018482058769579,0.005503975963809325,0.0028473368127791593,0.0014753156932638387,0.0938556684057442,0.0018507793192271906,0.019785739501555696,0.012825842391404422,28658994.838359136,2043598.9073028592,2311759.794109237,43345814.81281594,15622335.244325431,14519307.026829712,3320511.900003634,773673.2456537077,30180717.66748926,13534521.287038717,25428962.796688132,2933059.991112428,846888.6308766886,0,1193.5166636313968,3440.663425793538,13460569.989386007,18664209.478281185,0,0,0,16771.84900831734,9556911.397927647,0,382236.7056732336,0,0,2909.19686760153,0,0,0,0,0,0,0,0,0,0,51482.13265512983,0,0,0,0,0,0,0.00350254696385407,0.002793971512045949,0.010633994842159667,0.007990125778190573,0.02401680125129408,0.00041091401342247273,0.000735570381535208,0.0005506274637038781,0.0002302539842135293,0.01436168925100664,0.0002673185455505725,0.003542945256578725,0.001339098560443946,4.157885436363637,4.4043208
1749095426.531,0.027520308925767657,0.01621964023924898,0.07789014173271079,0.04846708121891541,0.22726265654202663,0.0020014161372184846,0.00540163472513709,0.0024832254029347883,0.0014679346854589183,0.09168336128103481,0.0018907409490398167,0.02129798247680527,0.013013940791870102,23664374.37392539,2039808.8935752462,1962842.6880903265,43420463.9227276,16381924.773151059,14317827.828872772,3362433.079273905,791368.3314520456,29873950.82412115,13392180.78445484,18748284.856595173,2461133.0820527687,1671431.7767902673,0,1042.5044540595572,3409.2570477327827,13483318.676565992,19585036.834280692,0,0,0,16525.99012140182,9457426.700251888,0,374091.04088141484,0,0,2904.1195505944806,0,0,0,0,0,0,0,0,0,0,50875.50083776499,0,0,0,0,0,0,0.0035480259195392982,0.002748290791406581,0.011102643803380934,0.008869135883389617,0.023496010101669587,0.00048551098859629617,0.000822652721017006,0.0005492471105605658,0.00022888424921040375,0.01571133981656617,0.00027644477826146025,0.0038028012967675907,0.0012899979363427915,4.911688181818183,4.392569709090909
1749095431.531,0.028489369522305567,0.016715177975995445,0.07739107685278372,0.04845696910830438,0.24075254967352355,0.0019886687706747374,0.005609805516317049,0.002716369876176079,0.0014800300559223518,0.09158531302475206,0.0018566684361262594,0.020629014836470495,0.013150679064649588,22724472.16739045,2044637.846120171,2367018.623777758,35195298.03549259,19461175.903441083,7112501.671881986,3309854.0331051466,775328.3417030765,61754475.844913684,11326574.87040958,12610485.561575366,2483794.043486205,1685576.304447501,0,1046.003429280216,3443.5895092753362,9107265.90228584,22328736.927310992,0,0,0,17083.584266931004,9592196.831422942,0,377194.2262013521,0,0,3063.2957571777756,0,0,0,0,0,0,0,0,0,0,51307.98716185236,0,0,0,0,0,0,0.003194363845569528,0.0025279386192061126,0.010779982787253195,0.007754808632833247,0.018783486712452082,0.0004584016769743341,0.0007793143380697282,0.0005504671897246355,0.0002655851852602647,0.013801050294501484,0.00023188631615011265,0.0037189302072270216,0.0010673883580824889,4.92081890909091,3.684973509090909
