Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8422,0,9,19.47976615652243,1.453559147194028,402.4799941107631,8649.0,27.28568119709029,0.0,9,13,18,23,50,80,120,140,220,400,400
GET,/catalogue,47319,0,15,27.90984695722936,3.7002561148256063,255.64532214775681,2795.0,153.30457712718066,0.0,15,24,37,48,62,91,130,160,200,220,260
GET,/category.html,47324,0,10,21.02515866898719,1.4577191323041916,233.01246692426503,11518.0,153.32077617799823,0.0,10,15,20,27,57,86,130,150,190,220,230
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,5161,0,10,21.66614618057281,1.5587201341986656,200.68179816007614,10364.0,16.72066025388067,0.0,10,15,21,27,59,91,130,150,190,200,200
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,5177,0,10,21.316020868195846,1.6205620486289263,220.34935094416142,10364.0,16.772497216496845,0.0,10,15,20,26,57,90,130,150,200,220,220
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,5290,0,10,21.31433167243077,1.607683952897787,232.095112092793,10364.0,17.138595764973598,0.0,10,15,22,28,58,86,130,150,180,230,230
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,5241,0,10,21.480547380744714,1.6502800863236189,211.91478101536632,10364.0,16.979845066961555,0.0,10,15,21,28,58,91,130,150,190,210,210
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,5276,0,10,21.488575520898745,1.592437969520688,219.39521422609687,10364.0,17.093238422684443,0.0,10,16,22,28,58,84,130,140,200,220,220
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,5098,0,10,21.676214542382397,1.5284158289432526,231.13513900898397,10364.0,16.51655221357947,0.0,10,15,21,27,60,91,130,150,180,230,230
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,5119,0,10,21.057801230409055,1.5530199743807316,206.85796486213803,10364.0,16.584588227013203,0.0,10,15,21,27,56,85,130,150,190,210,210
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,5224,0,10,21.69033784426786,1.573523972183466,206.49033109657466,10364.0,16.924768294181867,0.0,10,15,22,29,58,88,130,150,190,210,210
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,5265,0,9,21.251566960685953,1.514471834525466,217.3355328850448,10364.0,17.05760051088582,0.0,9,15,21,26,58,88,130,150,200,220,220
GET,/login,8420,0,62,69.75573065324029,26.061104843392968,275.7690779399127,13.0,27.27920157676327,0.0,62,66,71,75,93,120,160,180,220,280,280
,Aggregated,158336,0,12,25.71392898117476,1.453559147194028,402.4799941107631,7805.234052900161,512.9785820496899,0.0,12,20,32,46,65,92,130,150,200,230,400
