Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749181362,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749181363,5,,Aggregated,0.000000,0.000000,74,75,76,77,78,78,78,78,78,78,78,10,0,29,51.935955695807934,25.68899793550372,77.9007792007178,4331.0
1749181364,10,,Aggregated,0.000000,0.000000,59,63,74,75,77,78,78,78,78,78,78,20,0,29,44.947210245300084,12.636200059205294,77.9007792007178,4331.0
1749181365,15,,Aggregated,0.000000,0.000000,28,59,61,64,74,76,78,78,78,78,78,42,0,27,36.024426464878374,4.5960890129208565,77.9007792007178,5138.285714285715
1749181366,20,,Aggregated,10.000000,0.000000,26,54,63,68,74,77,78,79,79,79,79,60,0,17,34.16501343017444,4.265887197107077,79.38671205192804,5034.283333333334
1749181367,25,,Aggregated,10.000000,0.000000,26,52,61,66,72,75,78,79,79,79,79,90,0,17,32.7668049864264,3.271282883360982,79.38671205192804,5109.677777777778
1749181368,30,,Aggregated,14.000000,0.000000,26,51,59,64,70,74,77,78,79,79,79,114,0,23,32.49567354163318,3.271282883360982,79.38671205192804,4916.078947368421
1749181369,35,,Aggregated,15.000000,0.000000,26,48,56,61,69,73,77,78,79,79,79,141,0,26,31.517988856855435,3.271282883360982,79.38671205192804,4687.90780141844
1749181370,40,,Aggregated,18.000000,0.000000,28,38,56,61,69,72,76,78,79,79,79,170,0,28,32.10100469124668,3.271282883360982,79.38671205192804,4395.552941176471
1749181371,45,,Aggregated,19.000000,0.000000,28,37,55,60,69,72,75,77,79,79,79,202,0,27,31.768587802877963,3.271282883360982,79.38671205192804,4454.554455445545
1749181372,50,,Aggregated,20.142857,0.000000,27,35,54,60,68,72,75,77,79,79,79,240,1,27,31.456474882240098,3.271282883360982,79.38671205192804,4243.108333333334
1749181373,55,,Aggregated,21.250000,0.000000,27,33,54,59,68,73,76,78,79,79,79,288,2,27,31.16644707107399,3.271282883360982,79.38671205192804,4164.451388888889
1749181374,60,,Aggregated,22.444444,0.000000,27,35,53,57,67,72,76,77,79,79,79,335,2,27,30.934798493008337,3.271282883360982,79.38671205192804,4121.0865671641795
1749181375,65,,Aggregated,24.000000,0.100000,27,33,52,56,66,72,76,77,79,79,79,371,2,27,30.95956263383424,3.271282883360982,79.38671205192804,3900.975741239892
1749181376,70,,Aggregated,27.800000,0.200000,28,33,51,55,65,71,75,77,79,79,79,420,2,28,30.597435697425333,3.069896949455142,79.38671205192804,3809.138095238095
1749181377,75,,Aggregated,31.500000,0.200000,28,34,51,55,65,70,75,77,92,92,92,473,3,28,30.763767460798235,3.069896949455142,91.70066402293742,3803.3911205073996
1749181378,80,,Aggregated,32.900000,0.200000,28,35,49,54,64,70,75,77,92,92,92,538,5,28,30.63713299451555,2.894338918849826,91.70066402293742,3851.2732342007434
1749181379,85,,Aggregated,36.000000,0.200000,28,35,48,54,64,69,75,77,100,100,100,606,6,28,30.694652868591543,2.651129849255085,100.7387088611722,3895.818481848185
1749181380,90,,Aggregated,38.300000,0.300000,29,36,49,54,64,70,75,77,100,100,100,682,13,29,31.201646853404945,2.651129849255085,100.7387088611722,3782.260997067449
1749181381,95,,Aggregated,46.500000,0.600000,28,36,48,54,64,70,75,78,100,100,100,760,18,28,31.051409207774622,2.651129849255085,100.7387088611722,3875.6276315789473
1749181382,100,,Aggregated,51.200000,1.300000,28,35,47,54,63,69,75,77,100,100,100,835,21,28,30.60309664028401,2.497975016012788,100.7387088611722,3888.5005988023954
1749181383,105,,Aggregated,55.600000,1.800000,28,34,47,54,63,69,75,77,100,100,100,925,29,28,30.49822458342926,1.9787298515439034,100.7387088611722,3874.2583783783784
