time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.16:10684_host_power,145.108.225.17:10684_host_power
1749112647.914,0.004427060764018154,0.006289685887706691,0.004255031204873799,0.0014581162206442153,0.008417651248483357,0.0017887592660164812,0.005210766998880457,0.00243315179896137,0.0013097194253750238,0.09272149362060556,0.0017217866920287105,0.00478423102757174,0.006695127916227699,22875218.815381285,16470066.089440329,1644502.2364667347,8842378.882213727,11892744.938112613,7245476.141835692,3424130.574513415,1078770.3264094954,16439.940430787112,11360591.041388275,0,1209208.6019175558,5262410.094170321,0,0,7213.045468953615,0,37730.55734420834,0,0,0,16365.551560059568,5771844.258543998,0,9688.460357871549,0,0,292.4930822101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005921673805830955,0.0008739662228870767,0.0006855407093736762,0.00022266078101921942,0.0010113183405977982,0.00018244095207332358,0.0006172937342624864,0.0003561748833504607,0.00021189496498094757,0.011193483748168002,0.00021843239082909084,0.0007952161170333667,0.0005137737337882367,4.899502127272727,2.9316414545454546
1749112652.914,0.005539701495532748,0.007001758889370882,0.006244226555987061,0.0027120036735825462,0.01546631485641098,0.0017225526049439706,0.005094656817640141,0.0030048566146484794,0.0013110224977951777,0.09296933964407304,0.0017399539366515313,0.005389948711354532,0.007115336819788014,23131381.21466351,16599664.291369753,1711034.3277630769,8877124.591062779,12277367.893961709,7307733.1566646425,2786949.7223087777,793617.167817592,16439.732906175195,8957272.028993344,6213761.737556561,1230673.5492404064,5856266.855123676,0,73.70618296984092,17223.18483343604,224.58192451795668,68316.93667157585,0,0,0,16292.291355447167,5685405.4560862575,0,14973.345334974376,0,0,442.2370978190455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006354487202683105,0.0010032159551724394,0.0006345031291628835,0.00030153539039986225,0.001649386087593996,0.0001820362634599628,0.0005892924576255386,0.00043128192757279266,0.00017912029502869267,0.009804464769962355,0.00022260470857301206,0.0009624025642799244,0.0005277109965588464,5.6951548,2.398674290909091
1749112657.914,0.006951946895005494,0.007730048062812159,0.008977211896616284,0.003998324687270576,0.02885476676097884,0.0017916469171839473,0.00515071218774475,0.0029978423563725444,0.0013145480688157652,0.09182097141808843,0.001766923556509432,0.00705694012217743,0.007653878784532851,23329810.609962475,16922599.35427062,1659289.7273763865,17867858.130978663,8167327.553162362,0,2765842.975056028,1047174.2613830727,16312.577363973953,11382837.350944784,6351440.845096479,1238771.1837977655,5228764.544567757,0,75.13941884355738,16417.400919111296,226.04856512141282,91288.05329926075,0,0,0,16165.617207541756,7710864.648688315,0,22842.80237016382,0,0,601.115350748459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008959294975716989,0.0009424042076769493,0.0008905804601637947,0.0004740993282511474,0.0027051582407098393,0.0001492021116273845,0.0005552056269986761,0.0004396688216481463,0.00021824848227303982,0.009650476442503728,0.00022282197053258613,0.0010118194327011646,0.0006184274873336486,5.692289472727273,2.4018201636363634
1749112662.914,0.00958950404317605,0.008294927491562874,0.012439457859305733,0.006677184542702443,0.04393450330381405,0.0018537689129697135,0.005282754560440426,0.0029692472627737086,0.001326976066954622,0.09286569005995575,0.0017675351101906385,0.0073658751920132265,0.007976635994612027,22592419.492732972,13459843.676483998,1742284.5426668844,17717504.94327095,7992890.920780055,7195368.7643829165,2752110.1389417243,1056663.3576642335,16437.013069178072,11205783.717402298,6237430.860631165,1231032.111769439,4313340.905781273,0,74.69681772590499,24376.97095059242,224.14359198861774,101456.38974212443,0,0,0,16362.97246976736,7589050.928266996,0,23145.051569014704,0,0,821.6649949849549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009477371864127564,0.000875851380010435,0.001119462078962187,0.000601221634524317,0.0028072127686778465,0.00011502659932823884,0.00045267911457054017,0.00044886554871417144,0.00018407296997389417,0.00813095538981231,0.0002622589763742894,0.0011283135769056124,0.0007137632735732167,5.730738472727273,1.8555836181818182
1749112667.914,0.011246469055261098,0.009277425916576352,0.01763046483683636,0.00971228080855507,0.06057274724530589,0.0018440463452068017,0.005241216334029868,0.003065393513355394,0.0013401099360324292,0.09120861832663536,0.0018010761359369993,0.009320790412953226,0.008754258168065533,30642094.41997861,13306130.430080391,1311965.0961108627,17548324.144658405,8209543.361276859,7086425.012491969,2736667.483248072,795805.8394427482,16741.655822137505,13353148.105625717,12891940.81862561,825012.0429325087,5238769.264827969,0,73.83106817116695,25780.813589628964,443.94667437407423,107284.40165464727,0,0,0,16591.506442566766,7537598.163030998,0,23248.171730034566,0,0,1181.2970907386712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012532449616537216,0.0009752610523014854,0.0012375537727953151,0.0007618987919874215,0.004676211001658119,0.00011508710710358942,0.00046638643689076164,0.0004127012358571892,0.00018238256653296724,0.00842642687653845,0.0001923610844991151,0.0011444194966358674,0.0007203438623407168,6.468922763636364,1.8574702363636364
1749112672.914,0.013767280500556327,0.01055164765277319,0.022602255722192124,0.012789004871880208,0.09101943733536118,0.0017968323366215862,0.005262581843692411,0.002906216338655747,0.0013439967947550216,0.09187050442945761,0.0018710141628730439,0.010737872234249404,0.009300872347413211,23277732.068478324,13405185.580677383,1753506.302445992,27093709.397895053,8172119.374977446,7131349.101161934,2766268.4815685414,1070313.8507240994,16560.04370788563,11309917.608457891,12403800.274586316,855406.1571203169,4321334.184837149,901.8881080386797,74.38481794243168,26911.76575611498,456.989847149392,188311.6451950489,0,0,0,16485.44891640867,5745076.777251185,0,23446.079330715882,0,0,1487.6963588486337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017056989436837712,0.0012450304622278468,0.0014587692054889455,0.0008356760229956067,0.009252655870893191,0.00011506718931304494,0.00047242812433599067,0.0005047987891271487,0.00019065597322904436,0.008588128305368424,0.0002329690566778022,0.0014076059159507436,0.0009407032763628614,5.703532054545454,1.9597484363636364
1749112677.914,0.016414804326467317,0.01204325597671021,0.02793679523569026,0.016963253544165165,0.11211457598809094,0.0017901941986583516,0.005407086123037992,0.002987677452914746,0.001356216603327106,0.09213787733783241,0.0019219683601846963,0.013579578207986984,0.010495497796137752,23518269.709158987,13346776.51994647,2219731.525228117,26494911.232279174,4231935.948875293,7083896.674753818,3376541.894564307,778423.6771300448,16227.161910225152,11132880.066051621,12485523.220714988,847681.2587235122,5234839.533039485,911.1164661612322,74.07139498716047,27477.044036498723,4599252.635405308,203011.56478640548,0,0,0,16227.161910225152,5657749.793588685,0,23313.64765167582,0,0,1925.8562696661722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018601773992194843,0.0013065083758650258,0.001525457226816674,0.0009612711989597605,0.010819846706600153,0.00020300725898718462,0.00048794988476904205,0.0004685647105335871,0.00019183385019041986,0.010247449517737728,0.0002441169235257281,0.0017955129871425823,0.000919596414395799,5.688967399999999,1.980081381818182
1749112682.914,0.02042690087700329,0.01352129230600143,0.03467104669490008,0.02254895944328301,0.1385647496194554,0.0018067191119692126,0.0054334025160609305,0.002604677129323334,0.0013768293009778158,0.09091096593691449,0.0019287918995165901,0.01614909034405357,0.011419757500090796,30517846.10942688,10137476.251510601,1843198.4913259014,34727195.15463365,4132974.052178838,7232004.662344286,3393872.5505985934,1032694.2532844758,16615.429192321622,11251760.216204451,12338122.6572748,1281351.060112907,4312199.759413844,886.9640537029015,74.99908448383198,36857.95220166878,4521619.267120473,197992.42451060214,0,0,0,16467.077145961604,7621874.956922352,0,24253.176660966143,0,0,2324.971618998791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018266350395996986,0.0012033843198675323,0.0017557433353238086,0.0011284350933448073,0.01689847899803153,0.00016841351313061505,0.0005448895685658271,0.0004796719678638959,0.0001572401043338503,0.00865630157989766,0.0002535838481190448,0.0016402372536280848,0.0009768646889786916,5.686914036363636,1.4284467636363636
1749112687.914,0.04998746707063922,0.015953211995053503,0.0456409675246437,0.028808278999004032,0.1678236048356043,0.001812476527673381,0.005495039452422931,0.0030453539549433924,0.0013952080124679128,0.08812667138968668,0.0019656449038478996,0.019494283728700452,0.01309199505795661,30592159.754001994,10065752.826964332,1835722.818546915,44803786.2280087,4521233.24337721,7284674.87296142,3440985.0578260315,1067199.79267322,16672.387238723873,11179769.61765183,12539563.233924428,885997.6498237369,5099002.89334172,889.065750203491,223.39381158419081,37311.135450894486,4667125.585512484,4303315.30539186,0,0,0,16672.387238723873,7579885.277522397,0,32037.60282021152,0,0,3053.0487583172744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008623752029904919,0.0013531421961991434,0.001980364233354303,0.001243484503403631,0.01803935565868162,0.000211685112988729,0.0006747043709117543,0.0005685070682468331,0.0002470602057628792,0.010291140308797278,0.0002527947775272725,0.0017729340902553302,0.001041196129918269,4.945511690909091,1.4168257454545454
1749112692.914,0.05441274838063144,0.01770058193784663,0.05439410049068903,0.033991155765450885,0.2057495970377915,0.0018278408799472909,0.005530818369563376,0.003081095333248479,0.0014105952573576265,0.08729067069508069,0.0019796631013129094,0.02355881874468631,0.014099922333473302,38567795.49311194,10122885.850091409,2309923.2903901646,53052025.91541093,4503254.049321465,7172050.3549045455,3374137.335540957,786029.6099838326,16495.04701292631,11152861.793004224,12468971.68903336,899051.7872324694,4328574.765243177,896.8524769637806,224.64351005484465,37562.78830426553,9210931.06209507,4289428.8632715605,0,0,0,16421.40841019003,9449859.832748853,0,32249.5841496322,0,0,3519.414990859233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009631715896418603,0.0012858439622483366,0.0024728363006049597,0.0016635444455633452,0.018797556812023105,0.0002217626407155857,0.0007415920214269317,0.000539154008550216,0.0002470602057628792,0.01058358981371355,0.00021817253929772804,0.0017888568928178087,0.0013911031244849014,5.754005709090909,1.5861238545454546
