Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749152898,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749152899,5,,Aggregated,0.000000,0.000000,67,68,69,69,72,72,72,72,72,72,72,10,0,38,52.5400084676221,33.870997838675976,72.11286597885191,4331.0
1749152900,10,,Aggregated,0.000000,0.000000,38,66,67,68,69,69,72,72,72,72,72,26,0,37,43.101037243524424,7.783025968819857,72.11286597885191,4983.038461538462
1749152901,15,,Aggregated,0.000000,0.000000,37,57,67,68,70,71,72,72,72,72,72,45,0,37,38.9122700991316,2.8845130000263453,72.28329917415977,5344.111111111111
1749152902,20,,Aggregated,10.000000,0.000000,34,57,64,67,69,71,72,72,72,72,72,59,0,34,36.15773267554656,2.8845130000263453,72.28329917415977,5404.0
1749152903,25,,Aggregated,13.000000,0.000000,21,54,61,64,68,70,72,72,72,72,72,92,0,19,32.99660015213506,2.8845130000263453,72.28329917415977,5830.086956521739
1749152904,30,,Aggregated,15.000000,0.000000,18,53,60,62,67,69,71,72,72,72,72,122,0,18,31.244227729478208,2.8845130000263453,72.28329917415977,6082.401639344263
1749152905,35,,Aggregated,14.750000,0.000000,15,50,57,62,67,69,71,72,72,72,72,155,0,15,29.360433176700628,2.8845130000263453,72.28329917415977,6273.645161290323
1749152906,40,,Aggregated,18.400000,0.000000,14,38,55,60,65,69,71,72,72,72,72,195,0,14,27.8585897364582,2.692457986995578,72.28329917415977,6375.641025641025
1749152907,45,,Aggregated,20.333333,0.000000,13,34,54,58,64,68,71,71,72,72,72,227,0,13,26.6486545747745,2.342772204428911,72.28329917415977,6502.546255506608
1749152908,50,,Aggregated,22.142857,0.000000,12,23,53,57,64,69,72,73,75,75,75,278,0,12,26.03470599580315,2.342772204428911,75.26732399128377,6647.794964028777
1749152909,55,,Aggregated,24.375000,0.000000,12,22,54,57,64,69,72,73,75,75,75,316,0,12,25.960137574680008,2.342772204428911,75.26732399128377,6721.056962025316
1749152910,60,,Aggregated,25.222222,0.000000,12,19,53,56,64,68,72,73,75,75,75,365,0,12,25.18971796810933,2.342772204428911,75.26732399128377,6781.191780821918
1749152911,65,,Aggregated,27.800000,0.000000,11,17,51,54,64,69,71,72,75,75,75,417,0,11,24.11613066019647,2.342772204428911,75.26732399128377,6883.304556354916
1749152912,70,,Aggregated,30.600000,0.000000,11,16,50,54,64,69,72,73,75,75,75,470,0,11,23.71961980354675,2.1983778569847345,75.26732399128377,6915.414893617021
1749152913,75,,Aggregated,33.900000,0.000000,10,15,50,54,63,69,72,73,75,75,75,539,0,10,23.00604714248295,2.1983778569847345,75.26732399128377,6995.0204081632655
1749152914,80,,Aggregated,37.200000,0.000000,10,14,49,53,63,69,72,73,75,75,75,596,0,10,22.127555920773705,2.1983778569847345,75.26732399128377,7043.781879194631
