time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.17:10684_host_power
1749152907.339,0.11636392375946887,0.06445498913546913,0.01886449415286252,0.01068673736303584,0.08013954585295527,0.007379903707314265,0.005090994334886916,0.003178691306886647,0.0013022667101401104,0.0919906902792292,0.001806957783787785,0.013701764463776812,0.011149909297852067,22831545.29256133,10132248.922452178,1656986.239977592,17756563.915266618,9134777.25461789,14376291.675691284,2865951.6672642524,545914.0907266157,142811032.4240119,11213286.42126937,6352578.54179016,846305.9364834019,3539015.122906704,1843.0193841003581,2764103.3021052256,32052.65922061553,9263721.840759678,4511979.13799348,1552.5232835174354,577464.0372893511,0,0,5704334.356825489,0,27017.59557145168,144.5587534630927,0,3136.964342962989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020956305304615744,0.0067242883164843155,0.002233667135406347,0.001228863897833905,0.007726204326635417,0.0009498278213281913,0.0006138747764224519,0.0004820274928423128,0.0001900161218010204,0.01174848809352523,0.0002732733357925784,0.001624894536902322,0.0012408623778221409,3.1379758363636365
1749152912.339,0.1614407431999249,0.09709693611040761,0.026550402364925788,0.0166413330990329,0.12279265214700963,0.012683528494356238,0.005141366913106959,0.003541393795634014,0.0013223945542962152,0.09378353430047272,0.0018059400650992496,0.022498651963481674,0.014151884441633329,15406048.865746642,13837738.819320213,1720886.301619065,17987866.37564278,9277417.259770282,21996475.574950747,2888768.026608341,555854.2678180941,176189146.35105658,11415057.274716385,6236022.766533922,873552.0111465553,2719095.6270328877,1864.3265484470014,5659870.176335292,35244.82444969984,14072338.278273094,4628494.166044742,1583.8258852123959,583365.8827570002,1366.2948000444756,0,5806940.629194477,0,42577.49422505776,148.03035778821828,0,4785.221423095177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02207411598112719,0.008607289604595145,0.0026095119778950563,0.0016578349882571698,0.01176232523378947,0.0018617316726107845,0.0006924315757084638,0.0005143857259993304,0.000165135059395704,0.010334573312550015,0.00029335713709937255,0.0028123683733468053,0.0015006371034379888,2.6174565090909088
1749152917.339,0.25661250114946743,0.1270949912063395,0.03690323906189856,0.02368919228307664,0.16814843834832702,0.015715991942687003,0.005121441720787891,0.003708041630228963,0.0013344113154839458,0.09126854595655617,0.0018266093195860385,0.027877663069544898,0.01584508125658986,15198633.284241533,13720825.519749582,1762018.1861253346,26670626.3143458,4985681.66792857,21783384.727564394,2890845.1616404657,820349.2202302872,143013168.4806269,11389717.472664561,6269196.738693284,882366.5006456373,2784091.7651847326,3604.727181292432,5615537.662619648,35379.19346903074,13912093.773429643,4788411.663681188,1568.004083343967,583830.2368073522,1343.2444250109313,0,5793974.902766566,0,43748.090758162696,227.34084475772877,0,6225.487180415077,0,0,0,0,0,0,0,0,0,0,75.78028158590959,0,0,0,0,0,0,0.027510003721681855,0.01043612349796814,0.0030619418239139387,0.001999732799475126,0.012176909228557251,0.002818993457913218,0.0007948297825715507,0.0005363587841066561,0.00020639839598843657,0.010132559193831027,0.0002771540445602506,0.004423574709190516,0.002322753022492097,2.607757763636364
1749152922.339,0.33703827911936485,0.1688125399974569,0.048024118782163575,0.030409105800163035,0.2205210703990123,0.02280745538643072,0.005233748354219235,0.004721474475562501,0.0013327696826406655,0.09228199519976668,0.0018426279845862672,0.04127646857311402,0.02103726151918864,22938236.714626566,13789020.021458058,1756684.3569830672,35747812.70337347,4962252.768398504,29360076.06973059,2170157.2332746955,544777.9428281585,143382720.378285,9065639.89121904,6323021.111049652,926182.2003429392,3641500.308630769,3627.792639722363,8460965.030641379,35310.98703235545,18646269.105616324,4773089.9321061615,1585.0808977997276,586087.3034584066,1335.6037824716498,0,5764258.957089927,0,43726.31229603407,223.08558149667772,0,8342.310559909803,0,0,0,0,0,0,0,0,0,0,74.36186049889257,0,0,0,0,0,0,0.033644280127692446,0.01266931792759436,0.0036749711204118354,0.0024202869031679747,0.01583132150759796,0.004211905048888838,0.0007866207209806808,0.0008644568581426934,0.0002102309520657158,0.008623861226440302,0.0003344213298878758,0.006321004026345204,0.0029794706167887448,2.0839190363636364
1749152927.339,0.40906433796202574,0.218087782444749,0.0638292596767073,0.042084518339697244,0.2748966608978514,0.03268602797592342,0.005084892350372223,0.004901830827340823,0.0013587661674985894,0.08996850293191319,0.0018413219675089422,0.05221091504402356,0.024678183350526513,15650956.640718894,17688468.339307047,1351145.5171908217,35699310.9120282,5046904.464093164,21493714.922289103,2240673.0023055724,546698.627151885,109317083.08374931,11235126.217106454,12378126.78700361,908198.0799479306,3695032.0536438,3786.772183495738,11575665.471923536,35582.14207169562,23273253.634894993,4846977.499820286,2870.2542449016264,605774.0538716752,1933.8999055712936,0,5714785.101531111,0,43173.47363092332,226.36504310662446,0,10704.89844683393,0,0,0,0,0,0,0,0,0,0,75.45501436887481,0,0,0,0,0,0,0.03599940612416478,0.016399978810637223,0.0050532494376091495,0.0033649177965361697,0.018838544349532506,0.004376103016299883,0.0008715849125555781,0.0010249154038839713,0.00018915097317243686,0.011011635747393233,0.00037338471524111784,0.006412304793541156,0.002986584347259339,1.549017
1749152932.339,0.5466804878378265,0.28457934830466086,0.08024817234061862,0.05393331894347729,0.3428541046104725,0.0372961500863508,0.0050012237514239725,0.005638038106192606,0.0013669892664489038,0.0899806969038967,0.0018564612278013585,0.06155113442305512,0.029561917217277103,15459482.834185535,13707548.87218045,1414940.2326663563,44708231.39036548,5328859.011228546,28687768.583147436,2195291.0220131567,562248.2282661125,108490716.37738064,8990624.757975498,12363620.733796086,898941.1047782915,3649338.502702998,3814.7552958363767,11209142.857142856,36137.812936249415,23318653.742159765,5119906.215082519,7077883.284162048,594733.6003821985,5775.221698638269,0,3813461.013698134,0,43680.68251066423,223.66624802053187,0,13843.84037015616,0,0,0,0,75.26368012935946,0,0,0,0,0,74.55541600684396,0,0,0,0,0,0,0.047327821488575283,0.020060846212268862,0.005649244130234614,0.0038731462442354093,0.020021185117716528,0.0065460911114960255,0.0008039609261724262,0.0010939364719151265,0.00015306087899497032,0.011820348880167073,0.0003230334960550988,0.006288192945180494,0.002985271533092346,1.0084611272727273
1749152937.339,0.6571832344051862,0.3426411535069146,0.09913968728928892,0.0649342383148938,0.4113267656714454,0.04978631654304525,0.004993655676453974,0.006048354248764033,0.0013947588761355982,0.08781148074585014,0.0018562857323096836,0.07634763544940457,0.03666269718923624,15434702.83276824,13942777.6777347,1810087.655117997,43803243.07182241,5349475.058819237,22083318.20362375,1445286.9666648442,274984.0223543742,105546669.14192891,11441767.033938901,12357617.677805414,496801.36481996946,3640616.189127356,3882.606000947902,11400173.315448081,34816.44071443942,27410829.363220297,5138209.341771689,7259407.653418945,589910.0005467768,5575.983377516659,0,5821898.662342926,0,44354.637694172576,223.11798670879182,0,16558.31388618364,0,0,0,0,74.65325241037418,0,0,0,0,0,74.37266223626393,0,0,0,0,0,0,0.04744080738120665,0.021930522553710096,0.006229534176897743,0.004336955150273435,0.02372830021172354,0.008306568690712205,0.0007702650335902836,0.001059539052537295,0.00021776546005866082,0.01191773097016544,0.0004291042825435004,0.007923397053365568,0.00359636556846683,1.0339126181818181
1749152942.339,0.7832514890958905,0.4150678315327352,0.1182774428597406,0.07961061935333066,0.4857971851967067,0.061037306092261746,0.005102241810967,0.007079124261731727,0.0014057214190410562,0.087037031266789,0.0018796547772104051,0.09421876407747364,0.041726792188273173,23057896.896733306,17284778.225145295,1421811.8761384336,52457497.33851244,5438959.416207912,29493699.177221037,1431161.9047619046,276736.943837921,108069777.93211852,8900485.799219226,12592683.539653968,506023.711359097,3674981.139683646,3867.5891122369303,14122987.702454045,35364.37158469946,27357491.008487985,5232724.838597582,7274574.761948784,584699.567099567,7624.011167985109,0,5661504.9604240535,0,39779.37808073589,150.14937957073997,0,19849.80597205269,0,0,0,0,73.88167388167388,0,0,0,0,0,75.07468978536998,0,0,0,0,0,0,0.05448632839603484,0.024664049099454872,0.006966591337103631,0.0047068339312972725,0.025351547697887868,0.011975182102678653,0.0007676566705392514,0.0011296376195189873,0.00020573754781475414,0.013053732542307066,0.0004188040106342978,0.008180631451773468,0.005852234302724646,0.4869535454545454
1749152947.339,0.931379404941436,0.47960257022552893,0.13833289837201512,0.09475746676562719,0.5517063889995686,0.07666818981869947,0.0050272644563398115,0.007735664244265748,0.0014234689854028182,0.08629968277030127,0.001864326696523428,0.10834973170553373,0.04790871323039287,30978173.93850659,17268461.840669334,1389594.8162906324,62361631.902065344,5403818.023761229,29105910.334512826,726069.7691355328,283193.76155521796,71037734.79906288,8861657.11739014,12331612.870735085,950263.6157613859,2710322.3365344773,3898.0966325036607,14106615.060021825,23452.76685872238,32521640.991808236,5189507.968704724,7176255.35329953,4474.546646274853,7947.720075417819,0,5637357.76807202,0,27997.368228671683,221.4014161906993,0,22945.943979628955,0,0,0,0,74.57577743791421,0,0,0,0,0,73.80047206356643,0,0,0,0,0,0,0.0583117378183115,0.027118179505440983,0.00751212830005446,0.005266824938769064,0.027223284991517892,0.013255550514485516,0.000723763818985596,0.001485601436816371,0.0003140554532564485,0.015368703907118818,0.0004824094311027053,0.008633734790473918,0.005900399304183699,0.43873514545454545
1749152952.339,1.0428630489454076,0.5586665148274731,0.1566611044057633,0.10819357491200396,0.6256139404456995,0.09011474827244305,0.004936671150140877,0.008735802354353705,0.001415871152729364,0.08487244027015534,0.0018734641460708796,0.1283209576715697,0.05552019556569373,31022071.649777357,20938472.6417521,1406418.538246115,70555194.02010234,5463681.49882904,35978510.202976994,737607.8257003113,281850.5876787599,71535423.92566782,11401774.95549397,12468862.531143727,1415512.2292360642,2742825.1094890507,2176.6872514705615,17096243.119097486,13870.00530814709,32195416.089117896,5258791.569086651,7097146.774921064,4704.905884096636,8197.6638404716,0,7735243.415860663,0,26911.165504168435,298.978102189781,0,26490.86833498695,0,0,0,0,75.8855787757522,0,0,0,0,0,74.74452554744525,0,0,0,0,0,0,0.05574273621212491,0.02798568504033119,0.00806832516304389,0.005481018554048337,0.027572971894109614,0.013423060419355004,0.0007765074325921196,0.0017266437157896963,0.00031163120571364765,0.01610670485991662,0.0004805625585340246,0.00939599423812268,0.006179572556122649,0.40813167272727274
