Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8357,0,13,26.672979309648746,1.4534988440573215,207.73009187541902,8649.0,27.028039227333036,0.0,13,23,33,41,67,100,140,150,180,210,210
GET,/catalogue,47003,0,27,39.740942311811914,3.56794404797256,251.65238697081804,2795.0,152.01614548310815,0.0,27,46,54,60,90,120,160,170,210,230,250
GET,/category.html,47020,0,15,29.096007997512555,1.445086905732751,230.62760895118117,11518.0,152.07112653693903,0.0,15,26,38,47,76,110,140,160,190,230,230
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,5072,0,15,30.15475349120865,1.6257602255791426,227.1137279458344,10364.0,16.403759119424812,0.0,15,27,39,50,77,110,150,160,200,230,230
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,5197,0,15,29.306774514497736,1.5197689644992352,228.1479761004448,10364.0,16.808031574063634,0.0,15,26,38,47,76,110,140,160,190,230,230
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,5171,0,15,29.403210457308486,1.6455871518701315,223.13685598783195,10364.0,16.72394290349876,0.0,15,26,38,48,77,110,140,160,210,220,220
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,5232,0,15,30.02819660420007,1.584937097504735,210.7981969602406,10364.0,16.921227861362503,0.0,15,28,41,50,76,110,140,160,200,210,210
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,5147,0,16,29.95463745608457,1.6040599439293146,223.22704689577222,10364.0,16.646322592208104,0.0,16,28,40,49,76,110,140,160,200,220,220
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,5224,0,15,29.47729300780851,1.4735080767422915,225.14968505129218,10364.0,16.89535442426562,0.0,15,27,39,48,75,110,140,160,210,230,230
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,5210,0,15,28.934395965099363,1.506378874182701,198.9896879531443,10364.0,16.85007590934607,0.0,15,26,38,48,74,100,140,150,190,200,200
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,5137,0,16,29.87344778107154,1.678807893767953,231.44662589766085,10364.0,16.613980795837,0.0,16,28,39,48,76,110,140,160,200,230,230
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,5184,0,16,30.227805598253415,1.5545969363301992,224.08917010761797,10364.0,16.765987238781197,0.0,16,28,41,50,78,110,140,160,210,220,220
GET,/login,8350,0,70,85.2001814115904,30.80943413078785,272.3642841447145,13.0,27.005399969873263,0.0,70,84,97,110,140,170,190,210,250,270,270
,Aggregated,157304,0,20,35.306439119666116,1.445086905732751,272.3642841447145,7806.736789909984,508.7493936360412,0.0,20,37,52,59,86,120,150,170,210,250,270
