Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,190,0,5,6.747313145254004,1.4540813863277435,34.60088698193431,2285.0,0.6168728417624056,0.0,6,8,9,11,12,14,17,29,35,35,35
GET,/api/v1/adminorderservice/adminorder,161,161,60000.72534894571,60005.6571457159,60000.72534894571,60014.83085285872,189.0,0.5227185659144595,0.5227185659144595,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,161,0,34,36.640819616222416,22.02265104278922,78.69293121621013,162234.0,0.5227185659144595,0.0,34,39,44,46,51,58,61,64,79,79,79
POST,/api/v1/travel2service/trips/left,489,0,38,89.28217066752825,21.274376194924116,301.1377858929336,196.03885480572598,1.587635892746402,0.0,38,130,140,150,200,260,280,290,300,300,300
POST,/api/v1/travelservice/trips/left,701,212,440.0,20796.08267579977,23.829168174415827,60032.52611402422,83.66619115549216,2.27593611618656,0.688300223440158,440,48000,60000,60000,60000,60000,60000,60000,60000,60000,60000
POST,/api/v1/users/login,351,0,130.0,135.33837661184265,105.72488186880946,172.10668977349997,339.16524216524215,1.1395914076768652,0.0,130,140,140,140,140,150,160,160,170,170,170
GET,/api/v1/verifycode/generate,933,0,6,5.952690218426567,2.8728442266583443,39.62497878819704,1249.4426580921759,3.029170322970129,0.0,6,6,7,7,7,8,9,9,40,40,40
GET,/client_login.html,161,0,3,3.956421133801804,1.1411737650632858,36.65335103869438,12241.0,0.5227185659144595,0.0,3,4,5,5,6,7,9,35,37,37,37
GET,/index.html,772,0,4,4.08796292073407,1.2938319705426693,13.410819228738546,18128.0,2.5064517570556695,0.0,4,5,5,5,6,7,8,10,13,13,13
,Aggregated,3919,373,8,6212.466297639711,1.1411737650632858,60032.52611402422,11224.587905077826,12.723814036141409,1.2110187893546174,8,36,130,140,52000,60000,60000,60000,60000,60000,60000
