Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,6279,5393,41,60.01617409823441,1.1239401064813137,367.9022789001465,322.42554546902375,20.304072916011147,17.439061193828337,41,68,91,100,140,190,280,300,360,370,370
GET,/api/v1/adminorderservice/adminorder,823,823,60000.0,46308.65517844874,0.876452773809433,60215.77270608395,145.8262454434994,2.6612919270388877,2.6612919270388877,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,823,297,39,52.62596455639181,0.888328067958355,342.4795288592577,103687.82989064399,2.6612919270388877,0.9603933199642158,39,47,52,59,120,140,240,290,340,340,340
POST,/api/v1/travel2service/trips/left,235,0,36,82.77117858660665,20.853903144598007,282.0128249004483,182.31063829787234,0.7599071723622584,0.0,36,120,140,150,160,240,260,270,280,280,280
POST,/api/v1/travelservice/trips/left,34272,34037,58,2295.0621112700637,0.9803758002817631,60487.79325094074,7.403011204481793,110.82356855829497,110.0636613859327,58,93,110,120,180,300,60000,60000,60000,60000,60000
POST,/api/v1/users/login,12535,11133,63,79.13359234032994,1.0528312996029854,511.9985272176564,38.62489030714001,40.53377193855705,36.000198084719244,63,100,120,130,160,260,310,340,450,510,510
GET,/api/v1/verifycode/generate,41097,38524,50,68.16291565356838,0.6653638556599617,395.5307900905609,78.20050125313283,132.89321303222013,124.57303790673889,50,88,110,120,140,240,290,310,360,380,400
GET,/client_login.html,6268,5591,49,67.39387276528038,1.0026157833635807,394.51319724321365,1322.1373643905551,20.26850279304951,18.079323407137814,49,89,110,120,140,230,290,310,380,390,390
GET,/index.html,34852,32390,57,71.76711774200503,0.8841478265821934,396.72090532258153,1280.5903821875359,112.69908413263586,104.73784388431297,57,93,110,120,150,220,280,300,360,390,400
,Aggregated,137184,128188,55,903.3479060889691,0.6653638556599617,60487.79325094074,1052.5457050384884,443.6047043972087,414.5148111096731,55,91,110,120,160,260,330,60000,60000,60000,60000
