time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.17:10684_host_power
1749165873.36,0.010448028531212288,0.012205119421592468,0.0054842562424396,0.002333171029637563,0.011967265891368244,0.0020540534957041016,0.005117258302648962,0.003016961375048303,0.0012670036922278133,0.09635733232363902,0.0017249185973583893,0.005303471480069017,0.006787219735521858,38697362.77233514,25876577.17126073,1825527.4951981218,289.20936964925596,75112.33159475848,7208936.247327027,2222102.9905702737,1087188.9495852417,182850449.70963135,11321663.296959963,18979850.955508,1367534.4068686941,6504888.791609667,0,3138131.9837324894,400727.3244646795,216.90702723694199,60844.76308077922,0,0,243715.35249866653,0,5757360.680267143,0,0,0,0,518.2467239042024,0,0,0,0,73.56982487651548,0,0,0,0,0,74.71044231646147,0,0,0,0,0,0,0.002318416243741198,0.001721073149168552,0.0008182728469356608,0.00046712984352733516,0.002111287346736131,0.0003022392533887105,0.0006013197631252246,0.000410588412545002,0.00020641945355418065,0.010999632548170503,0.00018925643399001334,0.0006424359022696579,0.000908943507745315,2.4321278
1749165878.36,0.03827539627722461,0.025820260986201552,0.007815621815298211,0.004280651313226451,0.030321964756259732,0.0029088056645688357,0.0052739195191124095,0.0030254024091210365,0.0013170280763562551,0.09714366251168922,0.0017237578628407067,0.006609384779970568,0.007901100843509812,38523595.84417475,20904355.646397546,1895540.3349114824,9008983.114307428,110246.77904328017,7383112.032580527,2935942.7786597223,1058181.5968928426,141714723.51439765,11159971.796532126,18782025.080773234,1815872.7856249206,6411819.068002374,0,3168427.4764581355,415085.68059981946,4698810.698596875,96587.22551252847,2729.655683080341,0,237163.46584095506,0,7563778.689114326,0,0,0,0,1195.9997080078838,0,0,0,0,73.06066389597417,0,0,0,0,0,73.66773978885271,0,0,0,0,0,0,0.007065250023532863,0.0034835799685721145,0.001111861402713774,0.0007070355826485917,0.004527498095655403,0.0004905229157050089,0.0005380913193429811,0.00041949062763449517,0.00023062400632100025,0.009524205120870287,0.00017820371291724668,0.0007063305859160051,0.000993674702426192,1.8940501454545453
1749165883.36,0.0718609652311656,0.04038846677552591,0.012633330897412205,0.007481665933258313,0.05749175113821171,0.007722674837079904,0.005120086279165822,0.0032139141421550703,0.0013125014693386467,0.0957691802767891,0.0017865804742641267,0.011023461847247139,0.009558020382142722,38116380.72956971,20554015.683600407,1899281.9945007295,8911916.685001835,126486.63823354746,14584633.22838105,2956662.529008582,1350661.4831658476,139572171.64707547,11232391.855662633,12447033.329099918,1819187.9393333942,5566653.576437588,0,3115641.3228775994,0,4648366.703337001,118673.3610466267,7197392.106611994,0,242986.87009462336,0,7617562.7853054125,0,0,0,0,1911.0305596927878,0,0,0,0,73.68629355784627,0,0,0,0,0,74.60701990856269,0,0,0,0,0,0,0.008614262311577558,0.004990744086469508,0.0014853563153665414,0.0009407407703711141,0.00719448403554932,0.0015765262575961829,0.0005109497868347215,0.0005271162797093573,0.00023049725290064918,0.009995437016222297,0.00012135751470601863,0.0014849800594673157,0.0013140757327510264,1.9496042363636363
1749165888.36,0.11455255305572189,0.06395833432862694,0.017816205303333,0.011858252627959396,0.09018980069655304,0.010948911345907229,0.005309998471745183,0.0034433715872110564,0.0012976441358419815,0.09660254180509414,0.0017428914107458903,0.014783974649609578,0.011216084228634921,38401587.265904024,20857421.137915336,1798399.2174262407,17587284.760543503,207485.05680056888,21724017.821746167,2217491.432783761,1354238.1644021987,179840628.33263382,9162172.905131046,18446649.814446293,1852220.2581265483,4665078.390101945,1707.9352417556518,3161433.372781065,0,9173184.346221346,199568.0603927718,7150141.591954754,0,243616.7748340718,0,7765390.0332225915,0,0,224.902538572762,0,2908.402366863905,0,0,0,0,73.64389866772146,0,0,0,0,0,121597.30585500666,0,0,0,0,0,0,0.011851844810777229,0.006496536089161458,0.00171042327723481,0.0010514810543246658,0.0076819377971091935,0.002312336979595037,0.0005387054510234148,0.0005057060273279318,0.0002578494422520482,0.008509362253664032,0.00008721558302023869,0.0023458921630005723,0.0016643229469581414,1.4034113636363634
1749165893.36,0.16454422299312824,0.09134755206098986,0.024082217909200225,0.015234621243859936,0.11789438149539701,0.01584456082145662,0.0051811092543358655,0.0038339751961109217,0.0012979434129251949,0.0946035866157713,0.0017640845042334922,0.019456181484442288,0.013395817828399412,38271960.684409276,20649796.153776832,1868285.7350061643,18019666.54926314,236457.15953875348,21647700.10322534,2968012.876856021,1084301.8450999889,181708634.79303032,11437423.618794719,18654670.848668348,1803984.8793253854,5550326.666303341,1850.1454460043003,3129490.762936395,0,9398666.641950134,218371.62458035327,7120359.586374256,0,243998.08492615918,0,9690573.430700008,0,400562.954347194,223.22742383781133,0,3986.518393021286,0,0,0,0,0,0,0,0,0,0,120691.62715497665,0,0,0,0,0,0,0.012380393425426645,0.006683451657005012,0.0017707142406667542,0.0011043991193947157,0.01448876249498655,0.0026838212058665034,0.0005500321515632563,0.0007018198844630928,0.00024352471056692098,0.010610517362509179,0.00008041276754466009,0.0029002318021399084,0.0018962639098902543,1.3920367454545455
1749165898.36,0.2162733975539719,0.11723518820302058,0.029836337039954097,0.01996263419439497,0.149899939329489,0.021240979200235766,0.005247856455993637,0.004175295506010865,0.0013075116537798488,0.09648438266864352,0.0017696156026064992,0.026489351360444592,0.015671839998519985,38329350.243337624,26187580.283493374,2353884.9909319067,17733342.67367192,287664.49083747854,29172375.56759924,3011340.233428761,1353896.2755675018,146187273.66449723,11077364.290689575,24761721.41297089,1859227.8260869563,4707917.208752217,2074.9371302444233,6346833.470507545,0,9249326.328079391,267365.890641469,7198973.4876226755,0,243948.6716865806,0,7510125.841653123,0,415383.038803179,227.0845653459491,0,5094.247828074989,0,0,0,0,0,0,0,0,0,0,122928.44470727378,0,0,0,0,0,0,0.024430039050483406,0.007439301179666333,0.003322267795569305,0.0011472430398856957,0.01573514907178683,0.0031066086734406763,0.0005468952972526847,0.0007879413681004113,0.0002245297831427011,0.01077700927893976,0.00010316807285156405,0.0030092170028003314,0.001815248592124595,0.8556936545454545
1749165903.36,0.25468743059408605,0.14466684468313512,0.03467736047520872,0.023370307259289874,0.17653835633883846,0.026950691395253832,0.005164109812365704,0.004889925378046698,0.001314930935092237,0.09586413196015357,0.00178134667734188,0.03303371350522796,0.018112562311969164,38654766.89534375,20510063.730755463,1868760.1895049007,17826466.14225205,305374.99098059017,29125588.9169134,2231614.815350933,1075959.2605459965,145666407.55316594,11318551.55805298,24962226.654050518,1798739.2715470612,4645369.605251162,2092.5412348562254,6214613.104189045,0,9296869.281405285,290893.1380330471,7186079.175348174,0,243637.4408016237,0,7674806.392760709,0,406498.0887125857,224.04959431124075,0,6232.724668814895,0,0,0,0,0,0,0,0,0,0,121285.51372048499,0,0,0,0,0,0,0.02544139521874962,0.013412301449061144,0.004516680101541808,0.0021121133078967945,0.02248905223824062,0.004269088220080365,0.0005235587603090859,0.00083067381920741,0.0003077673616139547,0.01150408717263519,0.00015261937101454612,0.003016433701521663,0.001890887471053651,1.6388464545454544
1749165908.36,0.3110130134405354,0.1641518025680827,0.03840129607239793,0.027267283936568434,0.20058345678472211,0.03415772663846623,0.005326526716712514,0.004840978974795137,0.0013534487283331893,0.09465787715703991,0.001797051341783166,0.04090566753168791,0.02096045180134567,38021055.502718605,20638667.627143063,2332977.809954751,26764282.211291388,321295.61903429945,29186540.826603677,3028880.8307357472,1064706.533736226,141906563.99733606,13737320.118856467,25163235.834693763,1862443.8511659165,4524080.328130827,2058.0329104383873,6254573.116265668,0,9305912.928566186,306329.98846194183,7199896.28083283,0,241089.4023558362,0,9702099.034752598,0,420894.72210294416,218.18569221754655,0,7155.164961821063,0,0,0,0,0,0,0,0,0,0,118111.18805376519,0,0,0,0,0,0,0.03718759446057855,0.013996499680083591,0.0046895325852284305,0.00213790376081872,0.023769297213002378,0.004961064519617242,0.0005242871985735852,0.0009719904236239891,0.00028376150740806624,0.013459799344932105,0.0001523175915070819,0.0034067969807072326,0.001875831820287276,1.6346673999999999
1749165913.36,0.3506169617638143,0.19138028667193363,0.045139074445173656,0.030969270933898126,0.23150668075550862,0.037067919486625744,0.005218608602583252,0.005601534237052549,0.0013288521190261704,0.09326796371662309,0.001807361978977809,0.045380536257749814,0.022798586573545276,38196818.950442575,20544972.755950674,1946472.5910665793,35414780.45137434,341932.617494317,36575581.07338928,3002344.469245125,1075796.6448969138,177722448.3318305,15579397.071490098,18646969.481696267,1379753.657055587,4693047.138171231,2067.530781849976,9330454.832234012,0,13852939.252081094,328155.39004601823,7219197.179736702,0,243753.32491813475,0,11316919.89664083,0,414822.97090915777,226.44012825710394,0,8222.540866073989,0,0,0,0,0,0,0,0,0,0,122504.10938709322,0,0,0,0,0,0,0.04874102029685926,0.014468426837697244,0.004638092645380412,0.002178188568008043,0.029720664988107656,0.005783284822860991,0.0005986802461877671,0.0009499732997803334,0.00028249358089296446,0.013401192723722458,0.00020215100567466803,0.004718503628094838,0.0024848133605488904,2.425982018181818
1749165918.36,0.41857208073454216,0.22115621539467029,0.04959560224510451,0.03530376343632512,0.25862332892021506,0.04231027345154105,0.005469803688745804,0.005805643804385701,0.0013488692734972532,0.09054580348649988,0.001830805064621823,0.05026077483153188,0.02470800229282674,38373759.281393744,20815364.60205916,2314286.858286858,35651235.50013752,409517.72246671905,36906118.83719637,3812723.381288269,1023429.7250261053,180658011.25593504,16067004.756000517,18648987.69191727,1369447.3602512828,4630789.096335116,2077.0038755478286,9453577.817726208,0,18593519.171174474,387078.3952082687,7284737.479851036,0,231888.061260007,0,11671140.292762365,0,411701.89375262515,223.60519707391634,0,9445.842639501734,0,0,0,0,0,0,0,0,0,0,121044.94668268005,0,0,0,0,0,0,0.05286570755629176,0.014743759980440332,0.004641855136684944,0.002253479369385994,0.0320448701302364,0.006445608818183317,0.0006316199232479192,0.0010797493263911587,0.0002617117162721515,0.013653433558604294,0.00016779529202549449,0.005041904071468361,0.0025402310052268255,1.8778530363636363
