Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,300,0,4,5.456455205567181,1.3294033706188202,33.59344881027937,2285.0,1.0732086159536998,0.0,4,5,7,8,11,12,15,25,34,34,34
GET,/api/v1/adminorderservice/adminorder,200,200,60001.54297379777,60005.732054824475,60001.54297379777,60033.38138386607,189.0,0.7154724106357998,0.7154724106357998,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,200,0,32,34.95260648196563,22.04984799027443,66.43292400985956,162234.0,0.7154724106357998,0.0,32,37,41,43,50,54,57,65,66,66,66
GET,/api/v1/assuranceservice/assurances/types,200,0,7,6.8123546172864735,3.6694807931780815,13.336094096302986,108.0,0.7154724106357998,0.0,7,8,8,8,8,10,12,12,13,13,13
POST,/api/v1/contactservice/contacts,2,0,8,7.952846586704254,7.750728167593479,8.15496500581503,221.0,0.007154724106357998,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/001aeda9-2c16-4b15-8fdf-82547ea49b31,1,0,10.37863502278924,10.37863502278924,10.37863502278924,10.37863502278924,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/00328f51-24d2-4a89-b152-1b85e33c2ac3,1,0,10.004008188843727,10.004008188843727,10.004008188843727,10.004008188843727,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0403522d-9136-40dc-ac63-461eb0ff1fcb,1,0,9.284095373004675,9.284095373004675,9.284095373004675,9.284095373004675,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/04a0a3d4-eded-4d19-b8db-70e737706207,1,0,7.742482237517834,7.742482237517834,7.742482237517834,7.742482237517834,207.0,0.003577362053178999,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/04ae92d8-aec8-473d-88fa-ff3745df0f93,2,0,6.304210051894188,7.720140740275383,6.304210051894188,9.136071428656578,207.0,0.007154724106357998,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/06ad48dd-1397-49a2-8588-9691c5100187,1,0,8.047291077673435,8.047291077673435,8.047291077673435,8.047291077673435,207.0,0.003577362053178999,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/0894d8d5-cc33-4d92-b9fd-816a5d902f48,2,0,10,9.796099970117211,9.572207927703857,10.019992012530565,207.0,0.007154724106357998,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/09dba47c-5f4d-4441-b491-99e917fabd82,1,0,9.501989930868149,9.501989930868149,9.501989930868149,9.501989930868149,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0c958f08-91cc-4a0b-b230-de3d11070473,2,0,9,9.251671377569437,8.643084671348333,9.86025808379054,207.0,0.007154724106357998,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0f7c575e-c016-47ce-9d92-dcf79592e3ce,1,0,7.050128187984228,7.050128187984228,7.050128187984228,7.050128187984228,207.0,0.003577362053178999,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/contactservice/contacts/account/10c5ae3c-c23a-449b-b5b3-4e3c4e547061,1,0,5.293609108775854,5.293609108775854,5.293609108775854,5.293609108775854,207.0,0.003577362053178999,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/contactservice/contacts/account/11760aa8-9610-4b66-8c58-fdb638a3575b,1,0,9.937208145856857,9.937208145856857,9.937208145856857,9.937208145856857,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/12152f59-2af6-4842-b981-631b9f825786,1,0,9.070459753274918,9.070459753274918,9.070459753274918,9.070459753274918,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/13b7a2f4-b920-4c20-9fdb-90e23ae13ac5,1,0,8.026056922972202,8.026056922972202,8.026056922972202,8.026056922972202,207.0,0.003577362053178999,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/14256858-1cfb-417f-ba6d-d335a5dae1ec,1,0,7.123869843780994,7.123869843780994,7.123869843780994,7.123869843780994,207.0,0.003577362053178999,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/contactservice/contacts/account/15047af6-be58-4547-8405-7d0b5fb6a78c,1,0,7.773557212203741,7.773557212203741,7.773557212203741,7.773557212203741,207.0,0.003577362053178999,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/15ca3d15-356b-40b5-a37b-e1050cc20af9,1,0,9.212124161422253,9.212124161422253,9.212124161422253,9.212124161422253,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/1735e83c-56f6-47dc-97aa-f7e0983ded0c,1,0,9.829564020037651,9.829564020037651,9.829564020037651,9.829564020037651,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/1894a1c2-dc18-45ff-8875-2546fb1611b0,1,0,7.061135023832321,7.061135023832321,7.061135023832321,7.061135023832321,207.0,0.003577362053178999,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/contactservice/contacts/account/192dcbb4-02bc-400f-a3b9-36aec5fc3c1c,1,0,8.945866953581572,8.945866953581572,8.945866953581572,8.945866953581572,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/1df67f28-1d38-4985-bd4c-348a8de6430d,1,0,8.542959578335285,8.542959578335285,8.542959578335285,8.542959578335285,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/200fe692-9259-42c6-b8db-343875fce2f1,1,0,10.929907206445932,10.929907206445932,10.929907206445932,10.929907206445932,207.0,0.003577362053178999,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/214e3415-64d7-4971-b60d-6ba3c359ffcf,1,0,7.342916913330555,7.342916913330555,7.342916913330555,7.342916913330555,207.0,0.003577362053178999,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/contactservice/contacts/account/21aecea2-570e-4347-ae1f-150c13274770,2,0,8.985723368823528,8.90999659895897,8.83426982909441,8.985723368823528,207.0,0.007154724106357998,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/22fa22ae-c953-4ba2-9acb-140458eefa0e,1,0,12.422941159456968,12.422941159456968,12.422941159456968,12.422941159456968,207.0,0.003577362053178999,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/contactservice/contacts/account/247690cb-5e3d-441e-bae1-ba842364a0ba,1,0,7.590433117002249,7.590433117002249,7.590433117002249,7.590433117002249,207.0,0.003577362053178999,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/257a3c1d-bbbb-47fa-9a49-4a39401f7d60,1,0,9.151199832558632,9.151199832558632,9.151199832558632,9.151199832558632,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/26fc4fc1-8e54-4d0b-ab57-bb178585110e,1,0,11.943172663450241,11.943172663450241,11.943172663450241,11.943172663450241,207.0,0.003577362053178999,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/contactservice/contacts/account/274ac53f-e4d1-43b4-a442-0370893dca53,1,0,12.532207649201155,12.532207649201155,12.532207649201155,12.532207649201155,207.0,0.003577362053178999,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/contactservice/contacts/account/276c09ef-de35-4011-8b5b-706598d6f782,1,0,9.723123162984848,9.723123162984848,9.723123162984848,9.723123162984848,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/27ddfe72-f96c-4309-bbc2-0baab3257808,1,0,10.032568126916885,10.032568126916885,10.032568126916885,10.032568126916885,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/27e11035-cda9-484b-9f6b-94a60d937b80,1,0,8.038617204874754,8.038617204874754,8.038617204874754,8.038617204874754,207.0,0.003577362053178999,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/28cd32aa-58c2-47a9-8a26-d48983477e6d,1,0,9.915658738464117,9.915658738464117,9.915658738464117,9.915658738464117,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/28dbb3fd-7d7b-4319-b343-0b4747282bd3,1,0,11.64722815155983,11.64722815155983,11.64722815155983,11.64722815155983,207.0,0.003577362053178999,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/contactservice/contacts/account/2ae50b58-4110-4e61-9d10-4f2843e29246,1,0,10.313892737030983,10.313892737030983,10.313892737030983,10.313892737030983,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/2b0c5cfa-110a-42e2-b6da-641b27c54686,1,0,11.20594423264265,11.20594423264265,11.20594423264265,11.20594423264265,207.0,0.003577362053178999,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/2cc72257-82b8-42c6-823a-463311514385,1,0,10.628258809447289,10.628258809447289,10.628258809447289,10.628258809447289,207.0,0.003577362053178999,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/2d1e987b-a247-4318-9655-3f50e74fda19,1,0,8.892222307622433,8.892222307622433,8.892222307622433,8.892222307622433,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/2ea96797-3eb4-44c0-b310-1885289f2b78,1,0,9.723545983433723,9.723545983433723,9.723545983433723,9.723545983433723,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/30327d26-3bed-43fc-aa04-4bfe3fcf461a,1,0,8.583603892475367,8.583603892475367,8.583603892475367,8.583603892475367,207.0,0.003577362053178999,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/34b99c40-3d11-4913-8175-9064a45efece,1,0,10.443165898323059,10.443165898323059,10.443165898323059,10.443165898323059,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/36cc16fc-648d-4c35-b632-5f7a91bf28a8,1,0,9.503152221441269,9.503152221441269,9.503152221441269,9.503152221441269,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/37159865-84a7-480a-abe6-1a277cdb9c74,1,0,9.836066048592329,9.836066048592329,9.836066048592329,9.836066048592329,207.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/3c38ec1a-37f5-4c78-b4fb-3358f2705b55,1,0,10.403681080788374,10.403681080788374,10.403681080788374,10.403681080788374,38.0,0.003577362053178999,0.0,10,10,10,10,10,10,10,10,10,10,10
