Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1185,0,10,24.732052015321415,1.5029078349471092,148.7779370509088,8649.0,3.8366971441244266,0.0,10,21,37,49,71,88,100,110,150,150,150
GET,/catalogue,6747,0,38,53.09504353008834,3.5646329633891582,279.19779694639146,2795.0,21.84489082819199,0.0,38,56,78,97,140,170,190,210,250,280,280
GET,/category.html,6747,0,9,25.31734667431988,1.5471759252250195,185.61203684657812,11518.0,21.84489082819199,0.0,9,22,39,49,74,91,110,120,150,190,190
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,748,0,10,27.24134804242674,1.9596158526837826,153.05617707781494,10364.0,2.421813893506389,0.0,10,27,43,52,75,98,120,130,150,150,150
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,734,0,10,26.488272185825643,1.8858190160244703,158.388925017789,10364.0,2.3764858259808683,0.0,10,24,41,52,76,90,110,130,160,160,160
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,734,0,9,24.259620721385957,1.8291249871253967,153.23759499005973,10364.0,2.3764858259808683,0.0,9,21,36,46,71,91,110,120,150,150,150
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,715,0,10,25.907256914354807,1.9239061512053013,134.32887895032763,10364.0,2.314969162910519,0.0,10,26,41,52,74,90,100,110,130,130,130
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,765,0,10,25.81200228876197,1.8507638014853,161.6546621080488,10364.0,2.476855118358807,0.0,10,24,40,50,72,91,110,130,160,160,160
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,804,0,10,25.916186172054125,1.8109939992427826,158.40935916639864,10364.0,2.6031261636084717,0.0,10,24,40,48,76,94,110,120,160,160,160
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,739,0,9,26.85179083679925,1.7270019743591547,199.73923382349312,10364.0,2.392674421525697,0.0,9,25,45,54,77,94,120,140,200,200,200
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,676,0,9,25.008773248292748,1.7094160430133343,160.07252503186464,10364.0,2.1886981176608544,0.0,9,23,40,50,72,85,110,120,160,160,160
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,790,0,8,23.800979443248124,1.6718162223696709,150.79695382155478,10364.0,2.557798096082951,0.0,8,20,36,49,69,84,99,110,150,150,150
GET,/login,1184,0,68,104.18479604138426,50.003773998469114,418.6365189962089,13.0,3.8334594250154606,0.0,68,94,130,160,220,260,300,320,380,420,420
,Aggregated,22568,0,15,37.84096156599301,1.5029078349471092,418.6365189962089,7813.048918823112,73.06884485113929,0.0,15,45,57,65,98,130,180,200,300,360,420
