time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.16:10684_host_power,145.108.225.17:10684_host_power
1749123212.381,0.01901932238505179,0.010493007341664229,0.024713358256328873,0.014114347490913002,0.09620602124853982,0.002035380159371324,0.005186826357743741,0.0028593772724979025,0.001388412444412008,0.09845007372226529,0.0018029877984469939,0.012592616766653077,0.009871195227002586,22293484.016184624,6783556.266666667,1530281.3981518683,26633914.323815793,4453265.476699047,14635243.243243242,2603715.876588759,497008.7956812028,107823310.63643654,10554574.53230785,6233564.853708654,2002476.6826205663,4027217.349042216,8986.785973043301,1351.68,31514.021695460026,9255713.414077202,4274937.053065621,0,0,0,0,5367988.949334061,0,24867.45144593769,0,0,1351.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026168634955863624,0.0017144153157654962,0.0021029941486211587,0.0012560806217653553,0.010202753688969876,0.00020442965238884263,0.0006730544722841686,0.0004723475161779116,0.0002572207463957245,0.011215042572762518,0.0002845756682686707,0.0017515514065263962,0.001073846173022999,5.709785181818182,2.6253399818181813
1749123217.381,0.02224855742611311,0.01270495293712386,0.028090083136285218,0.01939878705954874,0.11237704213119389,0.0020563787696265853,0.00527979279246325,0.003061070463571184,0.0013731873689158318,0.09753844462971607,0.00179749410995939,0.012691839866462114,0.01023005365636165,28793474.40737339,6700724.902216428,1379934.6517626827,33287801.938157037,4327565.561389628,7871017.912511109,2814187.6520625628,548352.893144787,106963157.87951112,13459399.282270635,12444426.115840489,2018255.1302162313,4464551.724137931,8706.594565180423,1409.2423583949007,40795.64345084551,13011949.731192,4153081.205495217,0,0,0,0,7604630.006887302,0,25063.39369229833,0,0,1705.9249601622482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002637833059237798,0.001689896366758218,0.0023852180528880647,0.0014290082432582194,0.01072661767180452,0.00018844325357203514,0.000695185029358204,0.00043889168570319096,0.00024521909617819743,0.011402185138248595,0.0002872997834059632,0.0017922123391171333,0.0010498473088551383,5.685751836363636,2.6686244727272728
1749123222.381,0.023823059949347886,0.014301888828578368,0.0367805747846833,0.019885026632368442,0.14588920983831208,0.001966857082157323,0.005258200117764349,0.002646240097023608,0.001352264719364796,0.08665229758166862,0.001817745795558017,0.015882431044450685,0.01142501887560403,31070703.464474455,3354236.8159203976,1520490.3525887385,34224233.921255805,4173581.8632902736,7598205.432421917,2344694.077277619,808263.7875693026,108475316.50072429,13614496.426666666,11553450.574635165,1671188.7242500903,4075438.3786992286,9395.18496770405,1407.9421076436,44884.13252133468,13377993.902969964,3993118.1794849867,0,0,0,0,7692260.693333333,0,26201.373328514637,0,0,2074.8620533695157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032661247900682587,0.0021035709877996168,0.0024990163159779415,0.0015117707188993744,0.010693765017007712,0.0002126183685926042,0.0007483809360654895,0.0005285406743098503,0.0002085105984586171,0.011481069412666573,0.00025059128568638285,0.002172374971639885,0.0013067660282272905,4.860936218181818,2.7970381818181815
1749123227.381,0.026849911276673105,0.015294967172129185,0.04288446394637446,0.026844410524063424,0.15099991800262938,0.0020698146432051494,0.005189720818839334,0.0028602657634007327,0.0013973965272616204,0.09717859022232264,0.0018455547947505229,0.018015854118875747,0.011866044804382433,38086843.8973473,3486697.1926043318,1930093.8008620136,36861603.90593292,4321416.752130809,7185464.825298382,2801858.852241062,500510.4581251588,66616938.855482735,15903723.302307649,11506140.100023497,2344519.2281743353,4873426.977310384,9214.26771766908,1155.4282091917592,41311.07818591187,14408982.573370088,4134560.7584322463,0,0,0,0,9626288.043178938,0,24525.705033058966,0,0,2387.8849656629686,0,0,0,0,0,0,0,0,0,0,69.25235857031751,0,0,0,0,0,0,0.003340632254807526,0.0024770342226646397,0.004035810697281024,0.001606282527892109,0.011541996339166364,0.00025700521893450956,0.0007186734184573658,0.0004609247267063714,0.00019220506965915326,0.0119489526316315,0.0002725352446982674,0.0021780833848055463,0.0013045575782588618,4.840229509090909,2.786492690909091
1749123232.381,0.025206798511244112,0.016091189218776492,0.04730685658448154,0.03017964806384483,0.18221545196873268,0.001975709743586654,0.005367681001365625,0.0026061517219809543,0.0013374667020295185,0.10014698814016335,0.00186058768077329,0.01912568740482558,0.011698334272092164,38325574.81798095,6759569.773171044,1895375.9516884948,44787548.44536189,4437856.965446709,6974706.430864903,2801015.20254893,543686.8055044521,69242089.89379744,13348691.033243485,12598630.331318107,2348501.7765896246,4188426.161745903,2967.363349875032,1195.9342323765034,40517.644443621146,14006965.663416702,4261392.943239097,0,0,0,0,9426173.009883197,0,18573.44929105614,0,0,2466.614354276538,0,0,0,0,74.57441966317705,0,0,0,0,0,71.42487614034384,0,0,0,0,0,0,0.0034459588958744678,0.002781448994197035,0.00556427177477553,0.0025976294285295037,0.01728408470016216,0.0003006052262914646,0.0008119205680360165,0.0005489232852096298,0.0002594130425486763,0.011859966416807822,0.0003017026400700641,0.0020714551064562334,0.0015298600632853727,4.074793727272727,3.4793558909090905
1749123237.381,0.024894041450262406,0.016396158454977567,0.05331830121184656,0.033499018256930135,0.20257739258368263,0.00209287759301564,0.005308140805114492,0.002953213055928137,0.0013883515849654417,0.09795996241802389,0.001859451366769148,0.02002938198124712,0.012504274699891824,37264669.22709418,6805230.576901864,1870985.6218678814,46431377.440226525,4397606.942317509,7388335.687670318,2306950.993906703,535513.1392946464,67107744.43177757,14722648.815793943,12337901.779769296,2751956.515830955,4049730.7796061514,0,1129.536345920506,35679.052391799545,9681422.158132762,4226529.5704805665,0,0,0,0,10692551.700703386,0,13845.359423834758,0,0,2560.2823840864803,0,0,0,0,81.8299870142843,0,0,0,0,0,69.05853790126788,0,0,0,0,0,0,0.003643000940484627,0.00290410980829631,0.00563497043374078,0.0025399519274142165,0.022213423691892623,0.0003016488301487286,0.000737828383396723,0.0005487220508105604,0.00025901971059704636,0.013874823927414617,0.000302746243927328,0.00232931264161231,0.0015436057640574434,4.841224890909091,3.4970318727272725
1749123242.381,0.024904553665852917,0.01592962156672607,0.0574404344589071,0.03673438393380227,0.2204797280738037,0.0019888462585845603,0.0053894046083104085,0.002981908682415179,0.0014184117257978926,0.09666157361709059,0.0018884773628552035,0.020117590660658925,0.012808578162441377,37280405.29138919,3499734.714726534,2313175.643942842,53376149.97070885,9434403.967360163,7489229.058550956,1947102.2553098314,812829.5796346563,36233197.78786264,14635183.379782116,6293798.634060366,2985062.6684884964,4826082.812473818,0,695.2194506806782,16403.385819604988,9274938.48857645,9045222.05757414,0,0,0,0,10628568.262815643,0,10966.431552125263,0,0,2626.38459146034,0,0,0,0,68.98991089926058,0,0,0,0,0,68.63615798381286,0,0,0,0,0,0,0.003878951543177301,0.0032076721548345948,0.007313684205684812,0.0025577555463288056,0.020385000783411048,0.000308634480194211,0.000751878556696743,0.000655609664001247,0.0002813033372968231,0.01400674181700249,0.00030973189397281043,0.0026122387509404524,0.0016708294261740507,4.784182454545454,3.6064996727272725
1749123247.381,0.028051452221677386,0.01675457955172142,0.06115878019644731,0.03957383367099573,0.23220444373834215,0.002110621206099638,0.005317305436364244,0.0029950237007063283,0.0014227464701375603,0.09574335972026132,0.0018884773628552035,0.021110347760295037,0.012420976299900799,46041368.648139074,6809534.153959214,1895010.671688638,43952757.714988604,9308815.92039801,7200263.621910681,2154293.347263162,800598.2983181892,35974682.76843372,13597868.150778975,6293798.634060366,2533649.049242493,4623964.831263657,0,677.273562373691,16183.745061112959,4582715.8207011325,8923383.084577115,0,0,0,0,9601975.431594748,0,10230.478933838946,0,0,2784.346867536285,0,0,0,0,76.41505913958436,0,0,0,0,0,78.9301475046286,0,0,0,0,0,0,0.004264083100345507,0.003003460897768883,0.008708817189111772,0.0036575461661529263,0.024947821792272253,0.0003067041875935473,0.0007164894765163284,0.0006472629528456268,0.00026342713644841664,0.014073208838034677,0.00035459725271875825,0.002829753524234965,0.0016207336040431335,4.707061363636363,3.575812236363636
1749123252.381,0.029559551958998596,0.017468100068467954,0.06444142160034574,0.04209860844191483,0.24343916257930578,0.002119707085556982,0.005443708646991584,0.002980025745257481,0.0014265531633477853,0.09704544262713646,0.0018895002537151777,0.02166406117254778,0.013242738988196952,48579485.07472147,6680667.363338257,1865131.0255580717,44595810.75426684,4964944.765996381,14466764.528658025,2790575.994485661,533923.0352303523,36227132.044970244,13543171.598927848,12424953.968829285,2088634.7749717708,4339419.090136822,0,664.1922813592303,12809.662460908012,9297747.10956139,9316511.963720987,0,0,0,0,9563457.578907061,0,10057.749180004661,0,0,2951.9656949299124,0,0,0,0,74.29846360354804,0,0,0,0,0,74.032569992951,0,0,0,0,0,0,0.004565131959186107,0.0030771488682050352,0.00799803828274596,0.004762457001575179,0.025557566826792937,0.00026760813977798803,0.0007264209167903767,0.0006281283954763504,0.00026998655829426054,0.014261685850743947,0.0003139971405021739,0.002698139157523444,0.001460880341224645,4.669421272727273,2.9373619454545454
1749123257.381,0.030838042814182915,0.0177181630183926,0.06703724654797005,0.04564986522295523,0.24108750462436557,0.0020225923601742616,0.005423967076493036,0.003105543484214398,0.0014249300617048392,0.097015278922403,0.0019001417577095394,0.022739304539934065,0.01366772817460272,50616096.76758012,10023235.485034259,1884188.020955227,38274517.41313121,4695338.051145865,15137359.383959683,2069656.0326905153,578000.5477094011,35682702.4229593,13445075.134880688,12299462.892201712,2229041.4051632537,4844991.121872477,0,590.8402452217815,12830.647919779645,9974096.663057387,8851924.011584477,0,0,0,0,9493385.088894522,0,10682.805307051205,0,0,3101.911287414353,0,0,0,0,73.41028030683202,0,0,0,0,0,68.87274683884853,0,0,0,0,0,0,0.004902301282270043,0.003200658854471821,0.009619831210963619,0.005786830104643976,0.028619891611771198,0.00027249335049801034,0.0007376884973960333,0.0006215810500133079,0.00029096518661553457,0.013989625019347219,0.0003322241819542197,0.0029784155564856122,0.0016978606960847465,3.8864089090909086,3.6715582545454546
