Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1224,0,4,5.166082229241546,1.389186829328537,26.49156400002539,8649.0,3.965757832928104,0.0,4,5,6,6,8,10,13,14,26,26,26
GET,/catalogue,6871,0,8,15.718238237389153,4.20138705521822,84.93996504694223,2795.0,22.262027835007352,0.0,8,9,10,14,50,52,54,56,64,85,85
GET,/category.html,6872,0,5,5.174019341969622,1.6723980661481619,35.61915713362396,11518.0,22.26526783323687,0.0,5,6,6,6,8,9,11,13,28,36,36
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,778,0,5,5.239583237352841,1.9023111090064049,27.093285927549005,10364.0,2.5207186225637783,0.0,5,6,6,7,8,9,11,13,27,27,27
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,785,0,5,5.245022942863737,1.7312199342995882,25.819321861490607,10364.0,2.543398610170393,0.0,5,6,6,7,8,9,11,12,26,26,26
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,777,0,5,5.171039207638307,2.0460840314626694,25.24834987707436,10364.0,2.5174786243342617,0.0,5,6,6,6,8,9,11,12,25,25,25
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,790,0,5,5.253300493983906,1.9649069290608168,33.77909190021455,10364.0,2.5595986013179757,0.0,5,6,6,7,8,9,11,13,34,34,34
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,728,0,5,5.300618479780566,1.9377609714865685,29.677101876586676,10364.0,2.358718711087957,0.0,5,6,6,7,8,10,12,13,30,30,30
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,756,0,5,5.20145461220718,1.8698601052165031,17.666818108409643,10364.0,2.449438661514417,0.0,5,6,6,7,8,9,11,12,18,18,18
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,737,0,5,5.100411132642724,1.7523500137031078,34.50573515146971,10364.0,2.387878695153605,0.0,5,5,6,6,8,9,11,13,35,35,35
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,724,0,5,5.093334204110816,1.9938729237765074,25.527229998260736,10364.0,2.3457587181698916,0.0,5,5,6,6,8,9,11,12,26,26,26
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,752,0,5,5.180584439856713,1.9145689439028502,26.309494860470295,10364.0,2.4364786685963513,0.0,5,5,6,7,8,9,11,12,26,26,26
GET,/login,1223,0,58,58.75012204119553,50.2007189206779,77.54734996706247,13.0,3.962517834698587,0.0,58,59,60,61,63,66,70,74,78,78,78
,Aggregated,23017,0,6,11.175471598509612,1.389186829328537,84.93996504694223,7807.856975279142,74.57503924877955,0.0,6,7,8,9,48,55,59,62,70,78,85
