Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,12342,0,31,37.46854221105942,1.5837941318750381,262.74451217614114,8649.0,40.81709166325365,0.0,31,47,56,62,78,91,110,140,220,240,260
GET,/basket.html,11466,0,36,42.375769600872914,1.982016023248434,254.60453308187425,23388.0,37.92001077709175,0.0,36,54,64,71,88,100,120,150,210,240,250
POST,/cart,70478,0,98,105.45934944766175,16.100645996630192,403.33623602055013,0.0,233.08272453757826,0.0,98,130,150,170,200,220,250,260,320,390,400
GET,/catalogue,12213,0,58,65.05509796242377,4.347566049546003,349.64617993682623,2795.0,40.39046673823666,0.0,58,82,96,110,130,150,170,190,260,330,350
GET,/category.html,12213,0,35,40.327355236525456,1.5998189337551594,240.6641871202737,11518.0,40.39046673823666,0.0,35,52,62,67,82,93,110,130,220,240,240
GET,/login,12339,0,110.0,125.30540366972878,32.89566095918417,441.56025582924485,13.0,40.80717015336953,0.0,110,150,170,180,210,240,270,300,370,410,440
POST,/orders,11343,11343,150.0,158.4717481814024,20.18978912383318,518.271256936714,227.0,37.51322887184299,37.51322887184299,150,190,220,240,270,300,330,360,440,510,520
,Aggregated,142394,11343,73,91.37748549100388,1.5837941318750381,518.271256936714,3879.74706097167,470.9211594796095,37.51322887184299,73,110,140,150,190,220,260,280,360,430,520
