Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749157211,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749157212,5,,Aggregated,0.000000,0.000000,69,69,71,71,73,73,73,73,73,73,73,10,0,30,49.396963976323605,26.874156203120947,72.89775391109288,4331.0
1749157213,10,,Aggregated,0.000000,0.000000,30,59,65,68,71,71,73,73,73,73,73,28,0,29,38.825347188061905,9.20174503698945,72.89775391109288,5138.285714285715
1749157214,15,,Aggregated,5.000000,0.000000,29,59,65,67,69,71,73,73,73,73,73,43,0,29,36.49586937823441,4.345749970525503,72.89775391109288,5018.790697674419
1749157215,20,,Aggregated,7.500000,0.000000,29,56,61,63,68,69,71,73,73,73,73,63,0,29,34.326857111106314,4.345749970525503,72.89775391109288,4794.555555555556
1749157216,25,,Aggregated,11.000000,0.000000,28,52,60,62,65,69,71,73,73,73,73,91,0,28,32.93597202870872,4.345749970525503,72.89775391109288,4896.241758241758
1749157217,30,,Aggregated,12.000000,0.000000,28,52,60,62,68,71,73,75,77,77,77,116,0,28,33.3027597677348,4.345749970525503,77.2966300137341,4707.931034482759
1749157218,35,,Aggregated,13.600000,0.000000,27,50,57,62,67,71,73,75,77,77,77,150,0,26,32.354868804104626,4.345749970525503,77.2966300137341,4502.053333333333
1749157219,40,,Aggregated,16.000000,0.000000,26,38,56,60,65,69,72,75,77,77,77,181,0,26,31.75797949169469,4.345749970525503,77.2966300137341,4365.651933701657
1749157220,45,,Aggregated,17.285714,0.000000,26,35,56,59,65,68,71,73,77,77,77,215,0,26,31.320474131119457,3.5913600586354733,77.2966300137341,4293.990697674419
1749157221,50,,Aggregated,19.375000,0.000000,26,33,54,59,65,71,73,75,77,77,77,252,0,26,30.96415770576439,3.5913600586354733,77.2966300137341,4155.388888888889
1749157222,55,,Aggregated,20.666667,0.000000,26,33,52,57,65,70,73,75,80,80,80,302,2,26,30.345041997150968,3.5913600586354733,80.20484307780862,4281.172185430463
1749157223,60,,Aggregated,22.000000,0.000000,26,33,52,57,65,69,73,75,80,80,80,348,3,26,30.137512103611623,2.9929939191788435,80.20484307780862,4205.327586206897
1749157224,65,,Aggregated,25.200000,0.000000,27,34,52,57,64,69,73,75,80,80,80,396,6,27,30.400555873068633,2.9929939191788435,80.20484307780862,4053.020202020202
1749157225,70,,Aggregated,29.200000,0.200000,27,36,52,57,64,69,73,75,80,80,80,453,7,27,30.76388701954836,2.9929939191788435,80.20484307780862,4169.181015452538
1749157226,75,,Aggregated,32.000000,0.300000,28,37,52,58,64,69,73,76,86,86,86,516,12,28,31.322734709738846,2.721603959798813,86.45463106222451,4132.627906976744
1749157227,80,,Aggregated,35.300000,0.600000,28,36,51,57,63,68,73,76,86,86,86,587,15,28,30.713011857337957,2.721603959798813,86.45463106222451,4170.647359454855
1749157228,85,,Aggregated,38.500000,0.700000,28,35,49,56,63,68,73,75,86,86,86,648,16,28,30.367999634400793,2.721603959798813,86.45463106222451,4057.385802469136
1749157229,90,,Aggregated,42.000000,1.200000,27,34,48,56,63,68,73,75,86,86,86,717,19,27,30.055070597927816,2.721603959798813,86.45463106222451,4029.384937238494
1749157230,95,,Aggregated,46.600000,1.500000,28,35,48,56,63,67,73,75,86,86,86,776,21,27,30.346681614113567,2.721603959798813,86.45463106222451,3838.637886597938
1749157232,100,,Aggregated,49.300000,1.600000,27,35,46,55,63,67,73,75,86,86,86,847,22,27,30.197910347089188,2.721603959798813,86.45463106222451,3796.517119244392
1749157233,105,,Aggregated,53.100000,1.900000,27,34,45,54,62,67,73,75,86,86,86,930,25,27,29.99285556355952,2.721603959798813,86.45463106222451,3762.2806451612905
1749157234,110,,Aggregated,55.600000,2.100000,27,34,44,53,61,66,72,75,85,86,86,1008,26,27,29.829603278480974,2.721603959798813,86.45463106222451,3729.34126984127
1749157235,115,,Aggregated,59.000000,2.200000,27,34,44,53,62,67,73,75,85,86,86,1087,31,27,29.986035570128724,2.721603959798813,86.45463106222451,3745.8472861085556
1749157236,120,,Aggregated,62.300000,2.300000,27,34,44,53,61,67,72,75,85,86,86,1197,38,27,29.925624548582828,2.6170320343226194,86.45463106222451,3827.4887218045114
1749157237,125,,Aggregated,65.500000,2.300000,27,34,44,52,62,67,73,76,85,86,86,1296,44,27,29.878070492823436,2.6170320343226194,86.45463106222451,3893.582561728395
1749157238,130,,Aggregated,68.600000,2.500000,27,34,44,53,62,67,73,77,85,86,86,1385,50,27,29.9183535347575,2.6170320343226194,86.45463106222451,3934.709747292419
1749157239,135,,Aggregated,74.400000,3.100000,27,34,44,53,63,68,73,77,85,86,86,1515,62,27,30.0137747696942,2.555769868195057,86.45463106222451,3961.2871287128714
1749157240,140,,Aggregated,78.000000,3.200000,27,34,44,53,62,67,73,76,85,86,86,1636,71,27,29.883310802634988,2.555769868195057,86.45463106222451,3974.9828850855747
1749157241,145,,Aggregated,79.800000,3.500000,27,33,43,53,62,67,73,76,85,86,86,1733,76,27,29.705557101596934,2.555769868195057,86.45463106222451,3947.9642238892093
1749157242,150,,Aggregated,86.700000,4.600000,27,33,43,52,62,67,73,76,86,86,86,1848,80,27,29.616746338874552,2.555769868195057,86.47265797480941,3968.0535714285716
1749157243,155,,Aggregated,91.900000,5.200000,27,33,43,52,61,67,73,77,86,86,86,1963,87,27,29.674436714262022,2.293613040819764,86.47265797480941,3926.460010188487
1749157244,160,,Aggregated,95.700000,5.500000,28,34,43,52,62,68,73,77,85,86,86,2076,94,28,29.763520604200476,2.293613040819764,86.47265797480941,3886.3227360308283
1749157245,165,,Aggregated,100.100000,5.800000,27,33,43,52,62,68,73,77,85,86,86,2198,102,27,29.774704376689826,2.293613040819764,86.47265797480941,3843.373976342129
1749157246,170,,Aggregated,103.300000,6.200000,27,33,41,52,61,67,73,77,86,94,94,2319,104,27,29.49091141455923,2.293613040819764,93.94174301996827,3870.439413540319
1749157247,175,,Aggregated,106.800000,6.800000,27,33,41,51,61,67,73,77,86,94,94,2438,110,27,29.381149957568475,2.293613040819764,93.94174301996827,3871.5041017227236
1749157248,180,,Aggregated,111.100000,7.100000,27,33,41,51,61,68,73,77,86,94,94,2584,122,27,29.447980565141496,2.293613040819764,93.94174301996827,3860.2128482972134
1749157249,185,,Aggregated,112.200000,6.600000,27,33,41,52,62,68,73,77,86,94,94,2736,137,27,29.45175974101185,2.293613040819764,93.94174301996827,3884.7353801169593
1749157250,190,,Aggregated,114.200000,6.600000,27,33,41,52,62,68,73,77,86,94,94,2893,149,27,29.435711920054064,2.293613040819764,93.94174301996827,3877.675077773937
1749157251,195,,Aggregated,122.100000,7.500000,27,33,42,52,62,68,73,77,86,110,110,3036,159,27,29.543852282176346,2.293613040819764,108.55672904290259,3852.5194334650855
1749157252,200,,Aggregated,125.700000,7.800000,27,33,42,52,62,68,73,77,89,110,110,3165,166,27,29.565051501752194,2.293613040819764,108.55672904290259,3874.6546603475513
1749157253,205,,Aggregated,125.700000,7.800000,27,33,42,52,62,68,73,77,89,110,110,3341,174,27,29.536271193509364,2.293613040819764,108.55672904290259,3888.475306794373
1749157254,210,,Aggregated,131.600000,8.600000,27,33,41,52,62,68,74,77,89,110,110,3497,185,27,29.518588483498707,2.293613040819764,108.55672904290259,3860.571918787532
1749157255,215,,Aggregated,137.800000,8.700000,27,33,41,51,62,69,74,77,89,110,110,3658,195,27,29.44114776083791,2.1177621092647314,108.55672904290259,3876.431109896118
1749157256,220,,Aggregated,141.900000,9.100000,27,33,41,51,62,68,74,77,89,110,110,3823,207,27,29.393748492974492,2.1177621092647314,108.55672904290259,3885.41459586712
1749157257,225,,Aggregated,145.700000,9.300000,27,32,40,51,62,68,73,77,89,110,110,3989,218,27,29.33714388823942,1.7934630159288645,108.55672904290259,3843.194033592379
1749157258,230,,Aggregated,150.300000,10.300000,27,32,40,51,61,68,73,77,89,110,110,4160,227,27,29.17650456298501,1.7934630159288645,108.55672904290259,3844.2521634615387
1749157259,235,,Aggregated,154.800000,10.800000,27,32,40,50,61,68,73,77,89,110,110,4336,239,27,29.079869161428697,1.7934630159288645,108.55672904290259,3856.525599630996
1749157260,240,,Aggregated,156.200000,10.400000,27,32,39,50,61,68,73,77,89,110,110,4496,249,27,29.012056029782038,1.7934630159288645,108.55672904290259,3847.2935943060497
1749157261,245,,Aggregated,159.500000,10.100000,27,32,39,50,61,68,73,77,89,110,110,4684,262,27,28.9555155251308,1.7934630159288645,108.55672904290259,3846.7073014517505
1749157262,250,,Aggregated,159.000000,9.900000,27,32,39,50,61,68,73,77,89,110,110,4866,273,27,28.986474343263946,1.7934630159288645,108.55672904290259,3838.5184956843405
1749157263,255,,Aggregated,163.700000,10.200000,27,32,39,50,61,68,74,77,88,110,110,5063,290,27,28.993402197307706,1.7934630159288645,108.55672904290259,3829.93877147936
1749157264,260,,Aggregated,168.900000,10.500000,27,32,39,50,61,68,73,77,88,110,110,5262,303,27,28.94651730598316,1.7934630159288645,108.55672904290259,3818.5788673508173
1749157265,265,,Aggregated,171.300000,11.600000,26,32,39,49,61,68,73,77,88,110,110,5492,316,26,28.820014687230266,1.7934630159288645,108.55672904290259,3839.058084486526
1749157266,270,,Aggregated,175.500000,11.700000,26,32,38,49,61,68,73,77,88,110,110,5689,330,26,28.766128066480277,1.7934630159288645,108.55672904290259,3858.327474072772
1749157267,275,,Aggregated,182.900000,12.100000,26,32,38,49,61,68,73,77,89,110,110,5902,345,26,28.708107763966364,1.7934630159288645,108.55672904290259,3880.73161640122
1749157268,280,,Aggregated,185.400000,12.200000,26,32,38,49,61,68,73,77,89,110,110,6119,363,26,28.689687445108046,1.7934630159288645,108.55672904290259,3883.642425232881
1749157269,285,,Aggregated,189.600000,12.600000,26,32,38,49,61,68,74,77,93,110,110,6349,387,26,28.831918914722426,1.7934630159288645,108.55672904290259,3887.401008032761
1749157270,290,,Aggregated,195.700000,13.500000,26,32,38,49,61,68,74,77,93,110,110,6551,400,26,28.794895530344387,1.7934630159288645,108.55672904290259,3888.235536559304
1749157271,295,,Aggregated,200.100000,14.700000,26,32,39,50,61,68,74,77,93,110,110,6777,425,26,28.80265188026336,1.7934630159288645,108.55672904290259,3889.913973734691
1749157272,300,,Aggregated,204.900000,14.900000,26,32,38,49,61,68,73,77,89,110,110,7007,434,26,28.736950247099937,1.7934630159288645,108.55672904290259,3891.6661909519053
1749157273,305,,Aggregated,208.800000,16.200000,26,32,39,49,61,68,74,77,92,110,110,7236,451,26,28.738836470178974,1.6638371162116528,108.55672904290259,3897.069928137092
1749157274,310,,Aggregated,213.600000,16.300000,26,32,39,50,61,68,74,77,93,110,110,7450,470,26,28.80698217844728,1.6638371162116528,108.55672904290259,3897.9013422818794
1749157275,315,,Aggregated,216.200000,16.100000,26,32,39,49,61,68,74,77,93,110,110,7678,482,26,28.741211760768536,1.6638371162116528,108.55672904290259,3891.9363115394635
1749157276,320,,Aggregated,218.600000,16.500000,26,32,38,49,61,68,74,77,93,110,110,7899,498,26,28.774166118449344,1.6638371162116528,108.55672904290259,3876.4937333839725
1749157277,325,,Aggregated,217.200000,16.400000,26,32,39,49,61,68,74,77,92,110,110,8146,517,26,28.81375322887377,1.6638371162116528,108.55672904290259,3882.1948195433342
1749157278,330,,Aggregated,219.800000,16.600000,26,32,39,49,61,68,74,78,93,110,110,8379,531,26,28.819457452383233,1.6638371162116528,108.55672904290259,3896.715121136174
1749157279,335,,Aggregated,224.200000,17.200000,26,32,39,49,61,68,74,78,93,110,110,8645,552,26,28.817952069588017,1.6638371162116528,108.55672904290259,3891.47981492192
1749157280,340,,Aggregated,225.400000,16.700000,26,32,38,49,61,68,74,78,93,110,110,8857,563,26,28.795938146727213,1.6638371162116528,108.55672904290259,3894.4319747092695
1749157281,345,,Aggregated,228.800000,16.400000,26,32,39,49,61,68,74,78,92,110,110,9125,585,26,28.84025791282319,1.6638371162116528,108.55672904290259,3899.382684931507
1749157282,350,,Aggregated,230.500000,16.400000,26,32,38,49,61,68,74,78,93,110,110,9392,607,26,28.845728423210016,1.6638371162116528,108.55672904290259,3890.5262989778535
1749157283,355,,Aggregated,234.400000,16.300000,26,32,39,50,62,69,74,78,93,110,110,9669,632,26,28.971560889889126,1.6638371162116528,108.55672904290259,3881.3040645361466
1749157284,360,,Aggregated,238.000000,17.000000,26,32,39,49,61,69,74,78,93,110,110,9934,645,26,28.930129884760575,1.6638371162116528,108.55672904290259,3886.425105697604
1749157285,365,,Aggregated,242.000000,17.600000,26,32,39,49,61,68,74,78,93,100,110,10192,662,26,28.872961508273,1.6638371162116528,108.55672904290259,3876.10135400314
1749157286,370,,Aggregated,247.500000,17.800000,26,32,39,49,61,69,74,78,93,100,110,10479,685,26,28.895970861284308,1.6638371162116528,108.55672904290259,3876.0002862868596
1749157287,375,,Aggregated,250.500000,18.000000,27,32,39,50,61,69,75,79,99,130,130,10766,703,26,29.050540222764567,1.6638371162116528,128.55936912819743,3879.2017462381573
1749157288,380,,Aggregated,257.600000,18.700000,26,32,39,49,62,69,75,79,99,130,130,11025,721,26,29.025844217440675,1.6638371162116528,128.55936912819743,3893.5526530612246
1749157289,385,,Aggregated,261.100000,18.600000,27,32,39,50,62,69,75,79,100,130,130,11333,746,27,29.178086822932368,1.6638371162116528,128.55936912819743,3898.461748874967
1749157290,390,,Aggregated,264.100000,18.900000,27,32,39,50,62,69,75,80,100,130,130,11642,776,27,29.26204207800796,1.5601268969476223,128.55936912819743,3887.402851743687
1749157291,395,,Aggregated,268.500000,19.500000,27,33,40,50,62,69,75,79,100,130,130,11908,798,27,29.30878124517809,1.5601268969476223,128.55936912819743,3878.5825495465233
1749157292,400,,Aggregated,277.500000,21.400000,27,33,39,50,62,69,75,79,99,130,130,12230,814,27,29.23975203423102,1.5601268969476223,128.55936912819743,3889.1381847914963
1749157293,405,,Aggregated,277.700000,21.100000,27,33,39,50,62,69,75,80,100,130,130,12488,833,27,29.23117146763442,1.5601268969476223,128.55936912819743,3898.8532190903265
1749157294,410,,Aggregated,281.500000,20.800000,27,33,40,51,62,70,76,82,110,130,130,12818,866,27,29.546530063526074,1.5601268969476223,134.4671449624002,3884.899438289905
1749157295,415,,Aggregated,281.300000,20.300000,27,33,40,50,62,70,76,81,100,130,130,13121,885,27,29.527237809856345,1.5601268969476223,134.4671449624002,3889.4186418718086
1749157296,420,,Aggregated,286.000000,21.600000,27,33,40,50,62,70,76,82,100,130,130,13421,906,27,29.500122001493445,1.5601268969476223,134.4671449624002,3878.916027121675
1749157297,425,,Aggregated,292.000000,22.400000,27,33,40,50,62,70,76,82,100,130,130,13752,930,27,29.534662557231375,1.5601268969476223,134.4671449624002,3876.9164485165793
1749157298,430,,Aggregated,290.800000,21.700000,27,33,40,50,62,70,76,82,100,130,130,14058,951,27,29.54950017021429,1.5601268969476223,134.4671449624002,3873.7979797979797
