Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,6312,5357,35,55.163267334224955,1.2083877809345722,383.7666930630803,345.71847275031683,20.448423822873337,17.354595440293483,35,57,78,97,140,180,270,300,340,380,380
GET,/api/v1/adminorderservice/adminorder,813,813,60000.0,44369.93499837716,0.9392118081450462,60195.94316603616,139.71586715867159,2.63380363878264,2.63380363878264,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,813,293,44,54.928186361598904,0.9688409045338631,373.54583805426955,103765.9040590406,2.63380363878264,0.9492059854407301,44,51,57,64,110,150,190,260,370,370,370
POST,/api/v1/travel2service/trips/left,234,0,36,81.27666962468344,22.935237735509872,286.2387248314917,175.10256410256412,0.7580689440038595,0.0,36,120,140,140,150,220,270,280,290,290,290
POST,/api/v1/travelservice/trips/left,34441,34207,43,2328.8179197329982,0.9266682900488377,60432.61897098273,7.466943468540403,111.57543803605523,110.81736909205138,43,81,110,120,170,300,60000,60000,60000,60000,60000
POST,/api/v1/users/login,12588,11172,50,74.42079583743146,1.0218140669167042,511.7037929594517,38.90991420400381,40.78022165436147,36.192932659876575,50,93,120,130,160,250,310,330,440,500,510
GET,/api/v1/verifycode/generate,41260,38591,38,62.284955856913065,0.745162833482027,383.6324689909816,80.78647600581677,133.66634457093693,125.0198231540724,38,73,98,110,150,210,290,310,350,380,380
GET,/client_login.html,6294,5584,37,63.10266644376072,0.9573320858180523,381.9914092309773,1380.8563711471243,20.390110827180735,18.089987108194666,38,76,100,110,150,220,290,310,370,380,380
GET,/index.html,34999,32294,44,66.19368266366317,0.9851129725575447,390.995210967958,1401.0754592988371,113.38314090252598,104.61999349427623,44,80,110,120,160,210,290,310,350,390,390
,Aggregated,137754,128311,42,892.2572714086361,0.745162833482027,60432.61897098273,1078.0520710832354,446.2693560355028,415.67771057298813,42,78,100,120,160,250,330,60000,60000,60000,60000
