time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.17:10684_host_power
1749186971.894,0.5412510607213636,0.2924714295860319,0.0650342815082332,0.0479962261972292,0.3036374122850994,0.042798940496812495,0.00497745372418563,0.005179575609999846,0.0013338368455120969,0.08675218158061838,0.001852624334014683,0.05270166016035958,0.027381157139026745,29912471.707335573,20594109.73474934,2023108.5439229845,26705512.25135872,670747.7423239012,21319871.278818507,3541506.9654345587,276118.1866666666,70861551.20828539,11268106.77796933,22985871.39362665,1342720.6037078693,4352317.394363838,5205.337458859405,16290991.347259967,436216.606498195,13921318.132742878,632935.9823399557,1536.0822901226852,0,3754.666666666666,0,5732541.729425642,0,8470.485796176034,0,0,12701.622180357113,0,0,0,0,125879.67106262982,0,0,0,0,0,68.6258083972791,0,0,0,0,0,0,0.06261693444318384,0.018794189961842483,0.0042492599253723725,0.0029079926911903253,0.019420216935608782,0.004636439361457031,0.0008826905639317093,0.000924272664242697,0.0001815624461310954,0.011628162026727519,0.00014350491805284246,0.005164389484609619,0.002081879248047335,1.697182909090909
1749186976.894,0.6697927689623613,0.3564344562972408,0.08124085508492157,0.05998587148118438,0.38535484040622936,0.05502640280765686,0.00489816085684945,0.005999683894953561,0.001355016859697968,0.08603901610476972,0.001856811085289778,0.07672153297452267,0.033008380417066406,28707799.586706866,21127533.01644838,2126673.675697533,35471159.859976664,879273.0501701939,14518434.421148589,3312884.0407872894,274554.6463523537,36111350.24190001,11390107.634175869,25104404.911343303,1753253.0495901417,3490179.3617986594,4995.291168400014,16707556.406661421,368662.0838387922,18492116.686114352,839264.7624685512,1568.2041932543302,0,3732.3905159373803,0,5801401.9589860225,0,9862.365667545984,0,0,15547.515644769686,0,0,0,0,147314.8367717967,0,0,0,0,0,68.82761170203828,0,0,0,0,0,0,0.07413113869300332,0.025332437603904176,0.005124014503746713,0.0037545602102457974,0.021063717117519493,0.004891945650587475,0.0009040975334784472,0.0011577250048271333,0.00021375339740798842,0.01016253947127838,0.00011052341165214946,0.005336583623538991,0.002208199877754956,1.1701471636363636
1749186981.894,0.7595452714983812,0.4739067807591969,0.0979257679277105,0.07112018853631528,0.37781936818998957,0.0579934771706762,0.004775561718593026,0.006971002939908419,0.0013548997826160162,0.07967887220294971,0.0018707012297710388,0.0910301012735475,0.03737118600713059,24502347.225984067,13651324.5301063,2108678.193307434,44598918.8554659,835112.9599999998,15355131.404539496,3823651.0248407526,6904.002195131512,33465645.868007205,9548536.24001479,20608635.795545585,1776618.2033733902,2047395.0731544022,5603.152064689734,17971054.989517048,364820.381146106,23252763.609684523,812359.6799999998,1658.5797585374266,0,6904.002195131512,0,6075790.45129229,0,10006.215085053262,0,0,20565.123036745503,0,0,0,0,136062.34828158937,0,0,0,0,0,80.65691274639151,0,0,0,0,0,0,0.08251419149257577,0.02987184039404608,0.006147202166134864,0.0043600889895678415,0.024787103550454485,0.0054851835757194324,0.0008336814403878494,0.0011999046313579133,0.0002122399142254666,0.01021428032074529,0.0001109300062046862,0.006021889998268069,0.002485670198398898,1.183851890909091
1749186986.894,1.0047204364689093,0.5471213318571392,0.11488611161271291,0.08266982861255376,0.46800711946934115,0.07955117206604198,0.004744099388621909,0.008318325391899946,0.0012948610388781184,0.07951026057994841,0.001868440949152532,0.11438985261132617,0.04441363828228778,28464742.468742132,13225505.45528507,2588550.9670138,42386401.25555189,963018.295794154,20148780.545390155,4155922.0294573028,7052.31335962682,37789112.29113769,13487751.511421641,23252992,1822896.3899578524,2058420.637906116,7217.923974154569,17384000.84252294,375286.307905402,22098724.526114482,938759.9679276915,1450.596151575965,0,7052.31335962682,0,9531878.217427507,0,10208.099688473521,0,0,23620.358778883452,0,0,0,0,147975.70368017786,0,0,0,0,0,81.09445841335209,0,0,0,0,0,0,0.09207604356476734,0.035076612709488045,0.006647414117699081,0.004815107223894724,0.025229962651207697,0.006681353769127682,0.0007920131291952107,0.001168078664976396,0.0001778372100518336,0.01226741133415356,0.0000746072242959946,0.006165495226234729,0.0027671414107254904,1.1731258727272726
1749186991.894,1.2717961837305183,0.6398691145338633,0.14110942629823256,0.09313376888767426,0.5684741053726969,0.0864617231670593,0.004708649445828609,0.008849044882220726,0.0013780583214272563,0.07773772272618501,0.0017718437799079886,0.12648485994365005,0.0574093697474377,30989792.821112655,12613167.59397476,1814948.0707137375,41553992.44663944,971767.9047986706,21943179.547458123,3024051.409798187,6437.309259699202,72188079.86225593,11433859.605866008,23921195.84992402,1670796.4981719388,1896566.4091747475,6363.03823378902,16569303.84041254,21335.997288474227,25995394.158962358,934780.9127377095,1579.7825448134,0,6437.309259699202,0,9692417.097539881,0,9342.501593264686,0,0,27375.220518387843,0,0,0,0,134566.5908516553,0,0,0,0,0,74.80048941726474,0,0,0,0,0,0,0.09908049709540658,0.039331088424781314,0.007356517000100384,0.005384713426144382,0.02943712730528697,0.008851593019390841,0.0008547139687276289,0.0013593587757063123,0.00017452943794486948,0.013981641177073425,0.00006917853324086065,0.009418239480250596,0.0034664441131858396,1.1430120545454545
1749186996.894,1.3888955714094198,0.749285389245254,0.16334889353866558,0.11450299434976607,0.6003022604353964,0.11103797117605688,0.004757405947643237,0.011125467379914943,0.0013073343858734628,0.07389011769673814,0.001844094633985364,0.14720128446259684,0.06103501389573133,28411518.25233285,8803536.688022744,1841798.7037605387,53174762.48974757,1040216.956081262,28958926.33072069,3058428.420168681,6400.117649221492,76090484.8346988,10867944.189479612,18863511.613837607,2183102.91593146,1764215.6046681502,5901.325157896501,13839655.222235868,19522.016212020004,27724391.72514354,1005317.220278172,0,0,6475.413150977039,0,9212693.850393236,0,9786.149726974474,0,0,32005.998956463918,0,0,0,0,136089.67103581733,0,0,0,0,0,69.5805799514159,0,0,0,0,0,0,0.11526296816474436,0.04769940271913409,0.008867628761161104,0.006399285658973832,0.03140867322463228,0.010863073406733849,0.0007300232859154546,0.0017998144768688912,0.0002087216422524868,0.012364083589225588,0.00017559339495911152,0.009581964718232215,0.003690590423181868,0.4733269090909091
1749187001.894,1.5955590055955946,0.8763192278057791,0.1722026711434621,0.12690647141984474,0.6697546555318934,0.15031994485699535,0.00459481799009707,0.0121825975127911,0.0013601860445636568,0.07455497993726132,0.001844094633985364,0.16693647024221836,0.07319246898789317,35508936.974367574,8355372.043010752,2006154.4791027945,52405961.05482503,1003175.6846046546,36593262.26012793,3072413.130386943,5668.068680468309,66025131.98190653,13596705.916684905,18863511.613837607,2100653.0653640064,1876875.5165663743,4666.242251633441,13123853.763440859,14745.178709179736,22771326.004167564,970398.0618163131,0,0,5668.068680468309,0,11525696.35952433,0,9415.932793563326,733942.1445660843,0,36954.83870967742,0,0,0,0,225.34384742343664,0,0,0,0,0,0,0,0,0,0,0,0,0.12083982260472738,0.052426650851762575,0.00948666405307437,0.006544190189323855,0.03179026393241368,0.019202801503701288,0.0007595014260952298,0.0019192422823928173,0.00020551295692503163,0.010634563099418895,0.0001723847096316564,0.01808486936960633,0.0034470506233911908,0.4582028181818182
1749187006.894,1.9108613769093696,0.9870064029744943,0.19123683298389074,0.14173173660367655,0.7694540049449099,0.15897430258121242,0.004363953288987619,0.012344914949866403,0.0013510488797971656,0.07215419459281178,0.0017848557811926955,0.1777854580936344,0.0815860960745882,22953215.48754757,8399507.06484123,1988122.539312755,52652898.29804898,955438.969875586,40458145.997764304,2410324.98265889,5948.10202402572,77520016.6801078,15898560.913148459,12549676.399560925,1923601.0404305449,1900757.6795559872,8273.105985464645,13186137.042726673,14472.374296253156,22877557.564928617,922221.8090472141,0,0,5948.10202402572,0,13475860.979000513,0,1740.5290322230808,747728.3900866412,0,41556.72974661107,0,0,0,0,235.62106774338267,0,0,0,0,0,75.02793398421043,0,0,0,0,0,0,0.1358571002552266,0.062046438653076665,0.009885836710390977,0.0072523861226347595,0.03762110626209822,0.02269951103555507,0.0007448156611349028,0.002006426878479265,0.00028563194372323265,0.012491571932319088,0.00025250369642985736,0.02193248899800253,0.004583991994132919,0.49985941818181817
1749187011.894,2.0164868948336885,1.1135132234346656,0.22131932417069333,0.15019928803278007,0.828982964690604,0.19204797070515903,0.004481822229969271,0.015415492944735362,0.0013213263131035067,0.06912034970559158,0.001766695465935381,0.21164983096019185,0.09231857963479924,25181497.06167514,8369610.868249378,1830530.823023131,48834758.68718113,849096.6598388925,36992437.509288155,3071530.301084344,5490.318256742804,116031170.91936876,13630438.796035547,11613932.54774482,2108608.110393344,953420.8244544052,9077.187914284017,16414370.83865761,7491.339429800969,20368356.726790663,820451.224202153,0,0,5490.318256742804,0,11554276.268149069,0,3186.254946392938,749884.9290910427,0,47105.79057098662,0,0,0,0,0,0,0,0,0,0,75.24432360937615,0,0,0,0,0,0,0.14671681608189066,0.062251342422719694,0.010697298731906559,0.007637765023355182,0.03693600281073223,0.03215486910363676,0.0007204691889530174,0.002801587925717993,0.00028031918956998055,0.010371196743892506,0.00024915978819224264,0.0340791093215306,0.009806742507490198,1.725328090909091
1749187016.894,2.418376821273483,1.1756863450244837,0.23143127266660124,0.16686453395454032,0.8998377373704753,0.18765999817738133,0.004481822229969271,0.016054090805508826,0.001291931940936869,0.06596647951828569,0.0017339445338431013,0.23542739070756796,0.09231857963479924,31111512.304168575,9197474.711263051,1517316.9496515852,57959311.45195899,831028.0958043146,38109361.05784365,3071530.301084344,5304.8072662969225,108974802.21947756,15620017.039633323,11498226.826242918,2103011.1934628827,953420.8244544052,9831.90105359597,14428531.830361268,7557.640592796153,25184231.423348963,812938.0669271275,0,0,5304.8072662969225,0,13241046.104071178,0,3181.036956998869,749884.9290910427,0,49728.762819920536,0,0,0,0,0,0,0,0,0,0,75.24432360937615,0,0,0,0,0,0,0.1548134088034224,0.06654833514164969,0.010854327439887816,0.008167280212495569,0.041217006637574286,0.03376611846729244,0.0007437513971478902,0.002987169224574934,0.00040159098310156663,0.012556970572659138,0.0003320479364386989,0.03641631446602141,0.010432584601863071,1.7475349818181818
