Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749873801,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749873802,5,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,10,0,26,75.85911774076521,8.991248905658722,142.5393051467836,1313.0
1749873803,10,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,20,0,26,73.85291699320078,5.9703863225877285,142.5393051467836,1313.0
1749873804,15,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,30,0,26,73.42022520800431,5.9703863225877285,142.5393051467836,1313.0
1749873805,20,,Aggregated,10.000000,0.000000,120,130,140,140,140,140,140,140,140,140,140,40,0,26,72.57283539511263,5.9600090608000755,142.5393051467836,1313.0
1749873806,25,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,140,140,140,140,140,50,0,26,71.69029873795807,4.965449217706919,142.5393051467836,1313.0
1749873807,30,,Aggregated,10.000000,0.000000,110,130,130,140,140,140,140,140,140,140,140,60,0,26,71.2651114212349,4.965449217706919,142.5393051467836,1313.0
1749873808,35,,Aggregated,10.000000,0.000000,110,130,130,140,140,140,140,140,140,140,140,70,0,26,71.26675774343312,4.965449217706919,142.5393051467836,1313.0
1749873809,40,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,80,0,26,72.17500675469637,4.965449217706919,152.07178611308336,1313.0
1749873810,45,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,90,0,26,72.16720502927072,4.965449217706919,152.07178611308336,1313.0
1749873811,50,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,100,0,26,71.64988664910197,4.965449217706919,152.07178611308336,1313.0
1749873812,55,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,110,0,26,71.75057603215629,3.2393932342529297,152.07178611308336,1313.0
1749873813,60,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,120,0,26,71.62579907259594,3.2393932342529297,152.07178611308336,1313.0
1749873814,65,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,130,0,26,71.74386103064396,3.2393932342529297,152.07178611308336,1313.0
1749873815,70,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,140,0,30,72.13162905536592,3.2393932342529297,152.07178611308336,1313.0
1749873816,75,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,150,0,30,72.02346947044134,3.2393932342529297,152.07178611308336,1313.0
1749873817,80,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,150,150,150,160,0,30,72.06814289384056,3.2393932342529297,152.07178611308336,1313.0
1749873818,85,,Aggregated,10.000000,0.000000,110,130,130,140,140,140,150,150,150,150,150,170,0,30,71.94975301458993,3.2393932342529297,152.07178611308336,1313.0
1749873819,90,,Aggregated,10.000000,0.000000,100,130,140,140,140,140,150,150,150,150,150,180,0,30,71.7857244450392,3.2393932342529297,152.07178611308336,1313.0
