Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,8877,6617,61,85.90325857010639,1.16770900785923,567.0110080391169,581.7393263489918,28.74448862600769,21.426414468659782,61,99,130,150,200,260,410,470,540,570,570
GET,/api/v1/adminorderservice/adminorder,1742,1742,79,28758.16541766198,0.83208829164505,60463.56374118477,90.48564867967853,5.6407456557964855,5.6407456557964855,80,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,1741,990,55,97.29847513109291,0.8777598850429058,606.7817667499185,69981.58127512924,5.6375075698861545,3.2057050512276235,55,110,140,150,210,290,470,510,590,610,610
GET,/api/v1/assuranceservice/assurances/types,8477,7508,75,96.47200526951974,1.2172097340226173,585.363878402859,23.535330895363927,27.449254261875318,24.311549014764644,75,110,140,160,220,290,450,480,560,590,590
POST,/api/v1/contactservice/contacts,1,1,30.91542376205325,30.91542376205325,30.91542376205325,30.91542376205325,0.0,0.003238085910330933,0.003238085910330933,31,31,31,31,31,31,31,31,31,31,31
GET,/api/v1/contactservice/contacts/account/,2503,2503,48,76.06152089236768,1.0891100391745567,561.7806580848992,32.24250898921294,8.104929033558324,8.104929033558324,48,89,110,130,180,250,360,460,560,560,560
GET,/api/v1/contactservice/contacts/account/0061bdc1-c829-4418-8782-706c71c939ca,4,4,85,103.29816769808531,34.62634701281786,181.2935988418758,0.0,0.012952343641323732,0.012952343641323732,110,110,180,180,180,180,180,180,180,180,180
GET,/api/v1/contactservice/contacts/account/00a57a67-9be1-4ed9-9e94-cf44eec686f4,10,8,41,83.24091136455536,1.8204180523753166,312.9390520043671,41.4,0.03238085910330933,0.025904687282647464,80,82,120,130,310,310,310,310,310,310,310
GET,/api/v1/contactservice/contacts/account/0120f772-34ad-4b90-a76e-edc368f9bd38,26,18,75,115.78650473473736,1.5605553053319454,478.07704424485564,63.69230769230769,0.08419023366860426,0.058285546385956795,75,150,170,190,240,380,480,480,480,480,480
GET,/api/v1/contactservice/contacts/account/020d52e0-36af-4da1-af57-5fe59b3ea055,11,9,40,67.32922881333666,2.57328525185585,298.0970926582813,37.63636363636363,0.03561894501364026,0.029142773192978397,40,82,99,99,120,300,300,300,300,300,300
