Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8426,0,9,17.479382176814326,1.3812640681862831,210.62660100869834,8649.0,27.28746214313237,0.0,9,13,17,20,41,73,110,130,170,210,210
GET,/catalogue,47393,0,14,26.3058121292534,3.776415018364787,233.14870102331042,2795.0,153.48144948367818,0.0,14,23,34,46,57,85,120,140,180,210,230
GET,/category.html,47396,0,9,19.188318183855152,1.3883730862289667,224.73064810037613,11518.0,153.49116493423946,0.0,9,14,19,23,50,79,120,130,170,220,220
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,5214,0,9,19.19278438817667,1.5858730766922235,218.18742901086807,10364.0,16.88545307551533,0.0,9,14,19,24,50,76,120,130,180,220,220
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,5139,0,10,19.64437249915808,1.6478660982102156,195.16867003403604,10364.0,16.642566811483174,0.0,10,14,20,25,51,81,120,130,170,200,200
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,5339,0,10,19.590617940961927,1.6171911265701056,221.7404618859291,10364.0,17.29026351556892,0.0,10,15,20,25,52,79,110,130,170,220,220
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,5224,0,9,19.629564305897915,1.5816891100257635,216.40873397700489,10364.0,16.917837910719616,0.0,9,14,19,25,53,82,110,130,170,220,220
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,5233,0,10,20.070802909976127,1.535769086331129,172.9821008630097,10364.0,16.946984262403475,0.0,10,14,20,25,55,84,120,130,160,170,170
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,5208,0,9,20.016702303182573,1.5006239991635084,181.32351292297244,10364.0,16.866022174392757,0.0,9,15,20,25,52,85,120,130,170,180,180
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,5278,0,10,19.718772138219414,1.4985059387981892,199.72248608246446,10364.0,17.092716020822767,0.0,10,14,19,25,52,81,120,130,170,200,200
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,5258,0,10,19.89922459800889,1.6978520434349775,198.5073338728398,10364.0,17.027946350414194,0.0,10,14,19,25,54,80,120,130,180,200,200
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,5049,0,9,19.44721326605297,1.613740110769868,218.7133829575032,10364.0,16.35110329464459,0.0,9,14,19,24,50,80,120,130,160,220,220
GET,/login,8422,0,62,69.34928346968364,38.314269157126546,240.03653298132122,13.0,27.274508209050655,0.0,63,67,71,74,89,110,150,180,220,240,240
,Aggregated,158579,0,11,24.037463112809295,1.3812640681862831,240.03653298132122,7805.973117499795,513.5554781860654,0.0,11,18,28,40,63,85,120,140,180,220,240
