Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,200,0,5,6.553872651420534,1.7084581777453423,36.30086686462164,2285.0,0.6487213766910244,0.0,5,8,8,9,12,14,23,33,36,36,36
GET,/api/v1/adminorderservice/adminorder,107,107,60001.12561928108,60005.06762115755,60001.12561928108,60017.598641104996,189.0,0.347065936529698,0.347065936529698,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,107,0,37,37.90485155638133,23.345469031482935,58.04159911349416,162234.0,0.347065936529698,0.0,37,42,43,45,51,54,55,56,58,58,58
GET,/api/v1/assuranceservice/assurances/types,100,0,7,6.7638627998530865,3.2570604234933853,16.344730276614428,108.0,0.3243606883455122,0.0,7,7,8,8,8,9,11,16,16,16,16
GET,/api/v1/contactservice/contacts/account/006d8232-eeec-4965-87fb-b08056e5a04e,1,0,10.022178757935762,10.022178757935762,10.022178757935762,10.022178757935762,207.0,0.003243606883455122,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/00a57a67-9be1-4ed9-9e94-cf44eec686f4,1,0,9.481956250965595,9.481956250965595,9.481956250965595,9.481956250965595,207.0,0.003243606883455122,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/04a0a3d4-eded-4d19-b8db-70e737706207,1,0,9.080438874661922,9.080438874661922,9.080438874661922,9.080438874661922,207.0,0.003243606883455122,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/06dfb175-0035-4d90-9d37-2883b5d65fbf,1,0,10.18905220553279,10.18905220553279,10.18905220553279,10.18905220553279,207.0,0.003243606883455122,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0704a535-6167-407f-b6df-490f73a4ba55,3,0,9,8.884059730917215,8.350420277565718,9.33920219540596,207.0,0.009730820650365365,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/0894d8d5-cc33-4d92-b9fd-816a5d902f48,1,0,9.53942770138383,9.53942770138383,9.53942770138383,9.53942770138383,207.0,0.003243606883455122,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0a017525-24b1-4217-a696-d5681bb82ffa,1,0,9.721699636429548,9.721699636429548,9.721699636429548,9.721699636429548,207.0,0.003243606883455122,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0bf39759-120d-40bb-b64b-5dbda4c9a4a9,1,0,9.734887164086103,9.734887164086103,9.734887164086103,9.734887164086103,207.0,0.003243606883455122,0.0,10,10,10,10,10,10,10,10,10,10,10
