Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,5155,1385,66,306.579952226874,1.2241639196872711,1642.8672769106925,1671.086323957323,16.694199318795746,4.4852504474359085,66,300,630,730,940,1100,1300,1400,1600,1600,1600
GET,/api/v1/adminorderservice/adminorder,3106,3106,60000.0,35748.58228107813,0.9725242853164673,61293.3624018915,112.45074050225371,10.058619414971792,10.058619414971792,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000,61000
GET,/api/v1/adminuserservice/users,3095,813,110.0,337.41623601155516,1.1759595945477486,1769.1633217036724,119618.08982229402,10.022996487230424,2.632858204884761,110,320,680,780,990,1100,1300,1400,1600,1800,1800
POST,/api/v1/travel2service/trips/left,17728,7659,48,69.73922008421883,0.9120022878050804,1613.9336582273245,24.868907942238266,57.411205727179635,24.80327305192175,48,67,76,80,94,230,290,460,1200,1600,1600
POST,/api/v1/travelservice/trips/left,26135,8402,69,217.36404787414438,0.865492969751358,1738.5467402637005,29.398507748230344,84.63683786551442,27.20943989845235,69,85,230,380,800,960,1100,1200,1500,1600,1700
POST,/api/v1/users/login,9778,3099,180.0,299.8094827693552,1.0166652500629425,1797.9802680201828,233.06668030272039,31.665544314099865,10.035950279136376,180,210,330,460,920,1100,1200,1400,1700,1800,1800
GET,/api/v1/verifycode/generate,30800,10143,57,206.42688380336605,0.7758759893476963,1741.856045089662,838.1382142857143,99.74419767583103,32.847577825517995,57,69,110,360,810,970,1100,1200,1500,1700,1700
GET,/client_login.html,4632,1334,65,309.0531761204705,0.9971829131245613,1730.8878828771412,8715.634283246978,15.000491027092512,4.320089600635019,65,350,640,720,910,1100,1200,1400,1500,1700,1700
GET,/index.html,26205,8190,86,363.5842328011191,0.9224442765116692,1737.1520991437137,12462.351459645106,84.86352922386858,26.522888927436888,86,560,710,790,970,1100,1300,1400,1600,1700,1700
,Aggregated,126634,44131,65,1112.0687179593535,0.7758759893476963,61293.3624018915,6123.40474911951,410.097621054584,142.91594765039284,65,100,310,590,880,1100,1400,60000,60000,60000,61000
