Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749199946,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749199947,5,,Aggregated,0.000000,0.000000,60,60,63,65,65,65,65,65,65,65,65,10,0,25,43.157772556878626,22.13319716975093,64.88900515250862,4331.0
1749199948,10,,Aggregated,0.000000,0.000000,25,59,62,63,65,65,68,68,68,68,68,24,0,25,35.91046043826888,3.9277649484574795,67.71955406293273,4801.916666666667
1749199949,15,,Aggregated,0.000000,0.000000,23,59,62,63,68,68,68,68,68,68,68,40,0,22,31.743747368454933,3.4476551227271557,68.46920284442604,5037.375
1749199950,20,,Aggregated,11.500000,0.000000,12,53,59,60,63,68,68,68,68,68,68,61,0,12,29.341557170035408,2.3650468792766333,68.46920284442604,5461.459016393443
1749199951,25,,Aggregated,13.333333,0.000000,20,53,60,63,68,71,76,77,77,77,77,91,0,20,31.448024519524733,2.081403974443674,76.5934488736093,5780.263736263736
1749199952,30,,Aggregated,14.750000,0.000000,16,48,60,62,68,71,75,76,77,77,77,115,0,16,28.735710342374183,2.081403974443674,76.5934488736093,5989.130434782609
1749199953,35,,Aggregated,16.600000,0.000000,12,46,59,60,65,68,75,76,77,77,77,144,0,12,27.20120979938656,1.9214290659874678,76.5934488736093,6094.833333333333
1749199954,40,,Aggregated,18.666667,0.000000,9,25,53,59,64,68,71,76,77,77,77,183,0,9,25.214192171229936,1.9214290659874678,76.5934488736093,6359.491803278688
1749199955,45,,Aggregated,19.571429,0.000000,9,25,51,59,63,68,71,75,77,77,77,225,0,9,24.276763382885193,1.9214290659874678,76.5934488736093,6468.222222222223
1749199956,50,,Aggregated,21.125000,0.000000,9,19,50,57,63,68,71,75,77,77,77,264,0,9,23.035436587330576,1.9214290659874678,76.5934488736093,6620.818181818182
1749199957,55,,Aggregated,23.000000,0.000000,8,15,48,52,63,68,71,73,77,77,77,322,0,8,21.954692689765544,1.9214290659874678,76.5934488736093,6709.248447204969
1749199958,60,,Aggregated,24.900000,0.000000,8,13,48,52,63,68,71,73,77,77,77,372,0,8,21.69855583273876,1.6449419781565666,76.5934488736093,6796.876344086021
1749199959,65,,Aggregated,28.200000,0.000000,8,13,48,51,63,68,73,75,78,78,78,421,0,8,21.569885956698634,1.6449419781565666,77.91659398935735,6885.900237529691
1749199960,70,,Aggregated,32.100000,0.000000,8,12,47,51,62,68,73,75,78,78,78,481,0,8,20.799787557759398,1.6449419781565666,77.91659398935735,6942.521829521829
1749199961,75,,Aggregated,35.600000,0.000000,8,12,46,50,60,67,71,73,78,78,78,546,0,8,20.425777270837308,1.6449419781565666,77.91659398935735,7004.364468864469
1749199962,80,,Aggregated,39.200000,0.000000,8,12,46,50,60,68,71,73,78,78,78,618,0,8,20.352173910075408,1.6449419781565666,77.91659398935735,7060.647249190939
1749199963,85,,Aggregated,42.100000,0.000000,8,11,46,50,60,67,71,73,78,78,78,690,0,8,19.95833138462858,1.6449419781565666,77.91659398935735,7105.184057971014
1749199964,90,,Aggregated,45.300000,0.000000,8,11,25,49,60,65,71,73,78,78,78,767,0,8,19.357433283672396,1.6449419781565666,77.91659398935735,7169.680573663624
1749199965,95,,Aggregated,50.500000,0.000000,8,11,21,49,60,65,70,73,78,78,78,842,0,8,19.02909457850582,1.5584789216518402,77.91659398935735,7193.904988123515
1749199966,100,,Aggregated,53.900000,0.000000,8,11,20,49,60,65,70,73,78,78,78,925,0,8,18.924028751616543,1.5584789216518402,77.91659398935735,7239.756756756757
1749199967,100,,Aggregated,57.800000,0.000000,7,10,17,48,59,64,69,71,77,78,78,1012,0,7,18.486374239354458,1.5584789216518402,77.91659398935735,7294.329051383399
1749199968,100,,Aggregated,61.100000,0.000000,7,10,16,48,59,63,69,71,77,78,78,1082,0,7,18.16430566023326,1.5584789216518402,77.91659398935735,7339.477818853974
1749199969,100,,Aggregated,64.500000,0.000000,7,10,15,47,59,63,69,71,77,78,78,1148,0,7,17.789894437907385,1.5584789216518402,77.91659398935735,7391.091463414634
1749199970,100,,Aggregated,67.000000,0.000000,7,10,14,47,57,63,69,71,77,78,78,1222,0,7,17.41465332795166,1.5584789216518402,77.91659398935735,7435.881342062193
1749199971,100,,Aggregated,69.000000,0.000000,7,10,14,47,57,62,68,71,77,78,78,1301,0,7,17.22005338692246,1.5584789216518402,77.91659398935735,7462.590315142198
1749199972,100,,Aggregated,69.900000,0.000000,7,9,13,46,56,62,68,71,77,78,78,1384,0,7,16.707700608409887,1.5584789216518402,77.91659398935735,7507.359826589595
1749199973,100,,Aggregated,71.900000,0.000000,7,9,13,25,55,62,68,71,77,78,78,1450,0,7,16.46079292713568,1.5584789216518402,77.91659398935735,7527.836551724138
1749199974,100,,Aggregated,73.600000,0.000000,7,9,13,24,55,61,68,71,77,78,78,1521,0,7,16.280062013090802,1.5584789216518402,77.91659398935735,7547.357001972387
1749199975,100,,Aggregated,74.500000,0.000000,7,9,12,22,54,61,68,71,77,78,78,1593,0,7,16.13341383995548,1.5584789216518402,77.91659398935735,7574.947269303201
1749199976,100,,Aggregated,74.200000,0.000000,7,9,12,21,54,61,68,71,77,78,78,1672,0,7,16.093734891736506,1.5129030216485262,77.91659398935735,7582.399521531101
1749199977,100,,Aggregated,73.600000,0.000000,7,9,12,20,54,60,68,70,77,78,78,1739,0,7,15.891832922643683,1.5129030216485262,77.91659398935735,7601.474410580793
1749199978,100,,Aggregated,73.300000,0.000000,7,9,12,19,54,60,68,70,77,78,78,1816,0,7,15.786002437011769,1.5129030216485262,77.91659398935735,7610.362885462555
1749199979,100,,Aggregated,73.500000,0.000000,6,9,12,18,53,60,68,70,77,78,78,1898,0,6,15.608656472228153,1.5129030216485262,77.91659398935735,7610.471548998947
1749199980,100,,Aggregated,72.500000,0.000000,6,9,12,18,53,60,68,70,77,78,78,1965,0,6,15.457669611067603,1.5129030216485262,77.91659398935735,7620.643765903308
1749199981,100,,Aggregated,73.000000,0.000000,6,9,12,18,53,60,67,70,77,78,78,2043,0,6,15.47978552023238,1.5129030216485262,77.91659398935735,7615.334801762115
1749199982,100,,Aggregated,74.800000,0.000000,6,9,12,17,53,60,67,69,77,78,78,2126,0,6,15.367739864446307,1.5129030216485262,77.91659398935735,7624.147695202258
1749199983,100,,Aggregated,74.200000,0.000000,6,8,11,16,53,60,67,69,77,78,78,2197,0,6,15.209952277450581,1.5129030216485262,77.91659398935735,7631.977241693218
1749199984,100,,Aggregated,74.200000,0.000000,6,8,11,16,53,60,66,69,77,78,78,2275,0,6,15.145781482723388,1.5129030216485262,77.91659398935735,7626.821098901099
1749199985,100,,Aggregated,73.900000,0.000000,6,8,11,16,53,60,66,69,77,78,78,2352,0,6,15.004404828124237,1.5129030216485262,77.91659398935735,7645.841836734694
1749199986,100,,Aggregated,74.700000,0.000000,6,8,11,16,53,60,66,69,77,78,78,2419,0,6,14.92704644259458,1.5129030216485262,77.91659398935735,7637.845390657297
1749199987,100,,Aggregated,75.400000,0.000000,6,8,11,15,53,59,66,69,77,78,78,2495,0,6,14.781756750877223,1.5129030216485262,77.91659398935735,7654.955511022044
