Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1055,0,3,4.706524516636797,1.3964888639748096,25.014234939590096,8649.0,3.857678004200355,0.0,3,5,6,7,9,12,15,19,25,25,25
GET,/catalogue,6015,0,9,22.810908719387868,3.829635912552476,100.71137896738946,2795.0,21.99424947418496,0.0,9,45,48,49,51,54,57,60,75,100,100
GET,/category.html,6018,0,3,4.4390988584849875,1.3703498989343643,43.618587078526616,11518.0,22.00521917467084,0.0,3,4,5,6,8,11,14,17,29,44,44
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,679,0,4,4.6319375915345855,1.6041311901062727,24.63772799819708,10364.0,2.4828088766370056,0.0,4,5,5,6,8,11,15,17,25,25,25
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,661,0,4,4.679674645477227,1.5687979757785797,33.66877790540457,10364.0,2.416990673721739,0.0,4,5,5,6,9,11,14,17,34,34,34
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,692,0,4,4.497725790436514,1.5765521675348282,29.5928621198982,10364.0,2.5303442454091427,0.0,4,4,5,6,7,10,15,18,30,30,30
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,675,0,4,4.449911365216529,1.5605969820171595,32.785021932795644,10364.0,2.468182609322502,0.0,4,4,5,5,8,11,14,19,33,33,33
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,695,0,4,4.49349192212329,1.5681819058954716,53.21312812156975,10364.0,2.5413139458950207,0.0,4,4,5,6,8,10,14,17,53,53,53
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,643,0,4,4.496891576576613,1.5585341025143862,21.46192593500018,10364.0,2.351172470806472,0.0,4,4,5,6,7,10,14,17,21,21,21
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,609,0,4,4.345223057192364,1.6796349082142115,25.137222139164805,10364.0,2.226849198633191,0.0,4,4,5,5,7,10,13,16,25,25,25
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,681,0,4,4.591190621322472,1.6179699450731277,27.18801307491958,10364.0,2.4901220102942574,0.0,4,5,5,6,8,11,14,16,27,27,27
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,641,0,4,4.615421914720731,1.4565850142389536,54.080227157101035,10364.0,2.3438593371492202,0.0,4,4,5,6,8,11,16,21,54,54,54
GET,/login,1055,0,57,58.15504955202871,49.744960153475404,99.42604089155793,13.0,3.857678004200355,0.0,57,58,60,61,65,70,75,83,99,99,99
,Aggregated,20119,0,5,12.790961070413024,1.3703498989343643,100.71137896738946,7813.555494805905,73.56646802512506,0.0,5,7,9,12,50,54,59,63,78,99,100
