Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749842057,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749842058,5,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,10,0,27,75.91585041955113,9.34032117947936,142.01311627402902,1313.0
1749842059,10,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,20,0,27,73.7682448932901,5.787867121398449,142.01311627402902,1313.0
1749842060,15,,Aggregated,0.000000,0.000000,130,130,140,140,140,140,140,140,140,140,140,30,0,27,73.04899192725618,5.490948911756277,142.01311627402902,1313.0
1749842061,20,,Aggregated,10.000000,0.000000,110,140,140,140,140,150,160,160,160,160,160,40,0,27,73.26876005390659,5.490948911756277,158.43629091978073,1313.0
1749842062,25,,Aggregated,10.000000,0.000000,110,140,140,140,140,140,160,160,160,160,160,50,0,27,73.25737786479294,5.477625876665115,158.43629091978073,1313.0
1749842063,30,,Aggregated,10.000000,0.000000,110,140,140,140,140,140,150,160,160,160,160,60,0,27,73.14076649490744,5.477625876665115,158.43629091978073,1313.0
1749842064,35,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,160,160,160,160,70,0,27,72.90991017195795,5.477625876665115,158.43629091978073,1313.0
1749842065,40,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,80,0,27,73.18096224917099,5.477625876665115,158.43629091978073,1313.0
1749842066,45,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,160,160,160,160,90,0,27,72.92427978374891,5.428263917565346,158.43629091978073,1313.0
1749842067,50,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,100,0,27,72.75613729842007,5.412645172327757,158.43629091978073,1313.0
1749842068,55,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,150,160,160,160,110,0,27,72.90154836902565,3.7893098779022694,158.43629091978073,1313.0
1749842069,60,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,120,0,27,73.04865253002693,3.7893098779022694,158.43629091978073,1313.0
1749842070,65,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,130,0,27,72.82266881531821,3.7893098779022694,158.43629091978073,1313.0
1749842071,70,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,140,0,34,73.23274640366435,3.7893098779022694,158.43629091978073,1313.0
1749842072,75,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,150,0,34,73.19779089341561,3.7893098779022694,158.43629091978073,1313.0
1749842073,80,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,160,0,34,73.10227887064684,3.7893098779022694,158.43629091978073,1313.0
1749842074,85,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,160,160,160,160,170,0,34,72.97298546113512,3.7893098779022694,158.43629091978073,1313.0
1749842075,90,,Aggregated,10.000000,0.000000,110,130,140,140,140,140,150,160,160,160,160,180,0,34,72.99336927632491,3.7893098779022694,158.43629091978073,1313.0
1749842076,95,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,190,0,34,73.13164409593139,3.7893098779022694,158.43629091978073,1313.0
1749842077,100,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,200,0,34,73.0202496633865,3.7893098779022694,158.43629091978073,1313.0
1749842078,105,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,150,160,160,160,210,0,34,73.09646151649456,3.7893098779022694,158.43629091978073,1313.0
1749842079,110,,Aggregated,10.000000,0.000000,110,130,140,140,140,150,150,150,160,160,160,220,0,34,73.0408962921832,3.7893098779022694,158.43629091978073,1313.0
