Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,5063,1208,70,321.2672727546354,1.2531010434031487,1787.4765396118164,1739.8133517677265,16.40486443320938,3.914097617088076,70,310,650,780,1000,1100,1300,1400,1700,1800,1800
GET,/api/v1/adminorderservice/adminorder,3102,3102,60000.0,35833.076954469645,1.023787073791027,61109.74070895463,112.78175370728562,10.050936099509281,10.050936099509281,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000,61000
GET,/api/v1/adminuserservice/users,3092,814,110.0,332.74158099720455,0.8172965608537197,1845.1650110073388,119524.40168175938,10.01853462916915,2.637479685686833,110,270,640,780,1000,1200,1300,1300,1700,1800,1800
POST,/api/v1/travel2service/trips/left,17870,7309,51,72.83388251075485,0.9476481936872005,1681.2904640100896,25.867375489647454,57.901427497817814,23.68223467160327,51,70,77,82,96,240,300,600,1300,1700,1700
POST,/api/v1/travelservice/trips/left,26072,8194,70,216.22277024085525,0.7869130931794643,1750.889120157808,29.80350567658791,84.47711347079498,26.54976479670505,70,87,180,330,800,1000,1200,1300,1600,1700,1800
POST,/api/v1/users/login,9591,2893,180.0,293.0850967258555,0.7959268987178802,1807.7164250425994,238.30935251798562,31.076250203221637,9.3737453694005,180,210,290,400,900,1100,1300,1400,1700,1800,1800
GET,/api/v1/verifycode/generate,30651,9521,57,210.54344982304286,0.7507260888814926,1764.8756983689964,861.5237023261884,99.31374673954191,30.849439910840708,57,71,150,360,820,1000,1200,1300,1600,1700,1800
GET,/client_login.html,4547,1237,66,311.0934587409349,0.8898992091417313,1742.3031744547188,8910.866505388169,14.732948563658512,4.008061881074462,66,300,600,740,990,1100,1200,1300,1600,1700,1700
GET,/index.html,26124,7886,87,364.0582206291788,0.7735732942819595,1798.6041530966759,12655.736640636962,84.64560111656367,25.551799510228946,87,510,720,820,1000,1100,1300,1400,1700,1800,1800
,Aggregated,126112,42164,67,1117.5626806742216,0.7507260888814926,61109.74070895463,6183.357832720122,408.6214227534863,136.61755954213712,67,110,290,530,920,1100,1400,60000,60000,60000,61000
