Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,6228,5284,43,64.3317618838128,1.2687970884144306,415.7721237279475,346.34553628773284,20.135747690039718,17.083701155133248,43,71,97,110,150,210,280,320,400,420,420
GET,/api/v1/adminorderservice/adminorder,853,853,60000.0,43557.19410330885,0.8884291164577007,60183.30718809739,137.15240328253225,2.757834421901715,2.757834421901715,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,853,353,44,56.661579488795184,0.7278542034327984,335.03137109801173,95096.13130128957,2.757834421901715,1.1412843504470167,44,53,62,73,120,150,180,230,340,340,340
POST,/api/v1/travel2service/trips/left,223,0,37,81.20391037390304,24.19495675712824,327.9797532595694,170.77578475336324,0.7209813318687953,0.0,37,120,140,140,160,250,280,290,330,330,330
POST,/api/v1/travelservice/trips/left,33783,33560,62,2356.4623510905144,0.9662280790507793,60488.701107911766,7.640085249977799,109.22382212790812,108.50284079603932,62,99,120,130,220,330,60000,60000,60000,60000,60000
POST,/api/v1/users/login,12426,11003,69,84.75109362068923,0.8906964212656021,518.5924088582397,39.54233059713504,40.17450237579215,35.57380087243208,69,110,130,140,180,270,330,360,450,490,520
GET,/api/v1/verifycode/generate,40525,37978,54,73.25263687746713,0.6618979386985302,423.39909775182605,78.57840838988278,131.02138329140325,122.78667722741304,54,91,110,120,170,250,310,340,400,420,420
GET,/client_login.html,6213,5515,56,73.45125605832649,1.0424940846860409,421.0353558883071,1375.2161596652181,20.087251187896076,17.83054728814532,56,94,110,120,170,250,310,330,400,420,420
GET,/index.html,34345,31806,62,77.68653703560356,0.8596489205956459,416.34894302114844,1340.1366137720192,111.0408244082232,102.83198314537624,62,100,120,130,180,240,300,330,390,420,420
,Aggregated,135449,126352,58,918.2491576645833,0.6618979386985302,60488.701107911766,1047.8790688746317,437.92018125693477,408.50866925688797,58,97,120,130,180,270,350,60000,60000,60000,60000
