10216,38000.0,28000.0
10316,76000.0,56000.0
10416,114000.0,84000.0
10516,152000.0,112000.0
10616,190000.0,140000.0
10716,228000.0,168000.0
10816,266000.0,196000.0
10916,304000.0,224000.0
11016,342000.0,252000.0
11116,380000.0,280000.0
11216,409061.0,308961.0
11316,438061.0,337961.0
11416,467061.0,366961.0
11516,496061.0,395961.0
11616,525061.0,424961.0
11716,554061.0,453961.0
11816,583061.0,482961.0
11916,612061.0,511961.0
12016,641061.0,540961.0
12116,670061.0,569961.0
12216,699061.0,598961.0
12316,728061.0,627961.0
12416,757061.0,656961.0
12516,786061.0,685961.0
12616,815061.0,714961.0
12716,844061.0,743961.0
12816,873061.0,772961.0
12916,902061.0,801961.0
13016,931061.0,830961.0
13116,960061.0,859961.0
13216,989061.0,888961.0
13316,1018061.0,917961.0
13416,1047061.0,946961.0
13516,1076061.0,975961.0
13616,1105061.0,1004961.0
13716,1134061.0,1033961.0
13816,1163061.0,1062961.0
13916,1192061.0,1091961.0
14016,1221061.0,1120961.0
14116,1250061.0,1149961.0
14216,1279061.0,1178961.0
14316,1308061.0,1207961.0
14416,1337061.0,1236961.0
14516,1366061.0,1265961.0
14616,1395061.0,1294961.0
14716,1424061.0,1323961.0
14816,1453061.0,1352961.0
14916,1482061.0,1381961.0
15016,1511061.0,1410961.0
15116,1540061.0,1439961.0
15216,1569061.0,1468961.0
15316,1598061.0,1497961.0
15416,1627061.0,1526961.0
15516,1656061.0,1555961.0
15616,1685061.0,1584961.0
15716,1714061.0,1613961.0
15816,1743061.0,1642961.0
15916,1772061.0,1671961.0
16016,1801061.0,1700961.0
16116,1830061.0,1729961.0
16216,1859061.0,1758961.0
16316,1888061.0,1787961.0
16416,1917061.0,1816961.0
16516,1946061.0,1845961.0
16616,1975061.0,1874961.0
16716,2004061.0,1903961.0
16816,2033061.0,1932961.0
16916,2062061.0,1961961.0
17016,2091061.0,1990961.0
17116,2120061.0,2019961.0
17216,2149061.0,2048961.0
17316,2178061.0,2077961.0
17416,2207061.0,2106961.0
17516,2236061.0,2135961.0
17616,2265061.0,2164961.0
17716,2294061.0,2193961.0
17816,2323061.0,2222961.0
17916,2352061.0,2251961.0
18016,2381061.0,2280961.0
18116,2410061.0,2309961.0
18216,2439061.0,2338961.0
18316,2468061.0,2367961.0
18416,2497061.0,2396961.0
18516,2526061.0,2425961.0
18616,2555061.0,2454961.0
18716,2584061.0,2483961.0
18816,2613061.0,2512961.0
18916,2642061.0,2541961.0
19016,2671061.0,2570961.0
19116,2700061.0,2599961.0
19216,2729061.0,2628961.0
19316,2758061.0,2657961.0
19416,2787061.0,2686961.0
19516,2816061.0,2715961.0
19616,2845061.0,2744961.0
19716,2874061.0,2773961.0
19816,2903061.0,2802961.0
19916,2932061.0,2831961.0
20016,2961061.0,2860961.0
20116,2990061.0,2889961.0
20216,3019061.0,2918961.0
20316,3048061.0,2947961.0
20416,3077061.0,2976961.0
20516,3106061.0,3005961.0
20616,3135061.0,3034961.0
20716,3164061.0,3063961.0
20816,3193061.0,3092961.0
20916,3222061.0,3121961.0
21016,3251061.0,3150961.0
21116,3280061.0,3179961.0
21216,3308101.0,3217601.0
21316,3336101.0,3255601.0
21416,3364101.0,3293601.0
21516,3392101.0,3331601.0
21616,3420101.0,3369601.0
21716,3448101.0,3407601.0
21816,3476101.0,3445601.0
21916,3504101.0,3483601.0
22016,3532101.0,3521601.0
22116,3560101.0,3559601.0
22216,3588101.0,3597601.0
22316,3616101.0,3635601.0
22416,3644101.0,3673601.0
22516,3672101.0,3711601.0
22616,3700101.0,3749601.0
22716,3728101.0,3787601.0
22816,3756101.0,3825601.0
22916,3784101.0,3863601.0
23016,3812101.0,3901601.0
23116,3840101.0,3939601.0
23216,3868101.0,3977601.0
23316,3896101.0,4015601.0
23416,3924101.0,4053601.0
23516,3952101.0,4091601.0
23616,3980101.0,4129601.0
23716,4008101.0,4167601.0
23816,4036101.0,4205601.0
23916,4064101.0,4243601.0
24016,4092101.0,4281601.0
24116,4120101.0,4319601.0
24216,4148101.0,4357601.0
24316,4176101.0,4395601.0
24416,4204101.0,4433601.0
24516,4232101.0,4471601.0
24616,4260101.0,4509601.0
24716,4288101.0,4547601.0
24816,4316101.0,4585601.0
24916,4344101.0,4623601.0
25016,4372101.0,4661601.0
25116,4400101.0,4699601.0
25216,4428101.0,4737601.0
25316,4456101.0,4775601.0
25416,4484101.0,4813601.0
25516,4512101.0,4851601.0
25616,4540101.0,4889601.0
25716,4568101.0,4927601.0
25816,4596101.0,4965601.0
25916,4624101.0,5003601.0
26016,4652101.0,5041601.0
26116,4680101.0,5079601.0
26216,4708101.0,5117601.0
26316,4736101.0,5155601.0
26416,4764101.0,5193601.0
26516,4792101.0,5231601.0
26616,4820101.0,5269601.0
26716,4848101.0,5307601.0
26816,4876101.0,5345601.0
26916,4904101.0,5383601.0
27016,4932101.0,5421601.0
27116,4960101.0,5459601.0
27216,4988101.0,5497601.0
27316,5016101.0,5535601.0
27416,5044101.0,5573601.0
27516,5072101.0,5611601.0
27616,5100101.0,5649601.0
27716,5128101.0,5687601.0
27816,5156101.0,5725601.0
27916,5184101.0,5763601.0
28016,5212101.0,5801601.0
28116,5240101.0,5839601.0
28216,5268101.0,5877601.0
28316,5296101.0,5915601.0
28416,5324101.0,5953601.0
28516,5352101.0,5991601.0
28616,5380101.0,6029601.0
28716,5408101.0,6067601.0
28816,5436101.0,6105601.0
28916,5464101.0,6143601.0
29016,5492101.0,6181601.0
29116,5520101.0,6219601.0
29216,5548101.0,6257601.0
29316,5576101.0,6295601.0
29416,5604101.0,6333601.0
29516,5632101.0,6371601.0
29616,5660101.0,6409601.0
29716,5688101.0,6447601.0
29816,5716101.0,6485601.0
29916,5744101.0,6523601.0
30016,5772101.0,6561601.0
30116,5800101.0,6599601.0
30216,5828101.0,6637601.0
30316,5856101.0,6675601.0
30416,5884101.0,6713601.0
30516,5912101.0,6751601.0
30616,5940101.0,6789601.0
30716,5968101.0,6827601.0
30816,5996101.0,6865601.0
30916,6024101.0,6903601.0
31016,6052101.0,6941601.0
31116,6080101.0,6979601.0
31216,6108101.0,7017601.0
31316,6136101.0,7055601.0
31416,6164101.0,7093601.0
31516,6192101.0,7131601.0
31616,6220101.0,7169601.0
31716,6248101.0,7207601.0
31816,6276101.0,7245601.0
31916,6304101.0,7283601.0
32016,6332101.0,7321601.0
32116,6360101.0,7359601.0
32216,6388101.0,7397601.0
32316,6416101.0,7435601.0
32416,6444101.0,7473601.0
32516,6472101.0,7511601.0
32616,6500101.0,7549601.0
32716,6528101.0,7587601.0
32816,6556101.0,7625601.0
32916,6584101.0,7663601.0
33016,6612101.0,7701601.0
33116,6640101.0,7739601.0
33216,6668101.0,7777601.0
33316,6696101.0,7815601.0
33416,6724101.0,7853601.0
33516,6752101.0,7891601.0
33616,6780101.0,7929601.0
33716,6808101.0,7967601.0
33816,6836101.0,8005601.0
33916,6864101.0,8043601.0
34016,6892101.0,8081601.0
34116,6920101.0,8119601.0
34216,6948101.0,8157601.0
34316,6976101.0,8195601.0
34416,7004101.0,8233601.0
34516,7032101.0,8271601.0
34616,7060101.0,8309601.0
34716,7088101.0,8347601.0
34816,7116101.0,8385601.0
34916,7144101.0,8423601.0
35016,7172101.0,8461601.0
35116,7200101.0,8499601.0
35216,7228101.0,8537601.0
35316,7256101.0,8575601.0
35416,7284101.0,8613601.0
35516,7312101.0,8651601.0
35616,7340101.0,8689601.0
35716,7368101.0,8727601.0
35816,7396101.0,8765601.0
35916,7424101.0,8803601.0
36016,7452101.0,8841601.0
36116,7480101.0,8879601.0
36216,7508101.0,8917601.0
36316,7536101.0,8955601.0
36416,7564101.0,8993601.0
36516,7592101.0,9031601.0
36616,7620101.0,9069601.0
36716,7648101.0,9107601.0
36816,7676101.0,9145601.0
36916,7704101.0,9183601.0
37016,7732101.0,9221601.0
37116,7760101.0,9259601.0
37216,7788101.0,9297601.0
37316,7816101.0,9335601.0
37416,7844101.0,9373601.0
37516,7872101.0,9411601.0
37616,7900101.0,9449601.0
37716,7928101.0,9487601.0
37816,7956101.0,9525601.0
37916,7984101.0,9563601.0
38016,8012101.0,9601601.0
38116,8040101.0,9639601.0
38216,8068101.0,9677601.0
38316,8096101.0,9715601.0
38416,8124101.0,9753601.0
38516,8152101.0,9791601.0
38616,8180101.0,9829601.0
38716,8208101.0,9867601.0
38816,8236101.0,9905601.0
38916,8264101.0,9943601.0
39016,8292101.0,9981601.0
39116,8320101.0,1.0019601E7
39216,8348101.0,1.0057601E7
39316,8376101.0,1.0095601E7
39416,8404101.0,1.0133601E7
39516,8432101.0,1.0171601E7
39616,8460101.0,1.0209601E7
39716,8488101.0,1.0247601E7
39816,8516101.0,1.0285601E7
39916,8544101.0,1.0323601E7
40016,8572101.0,1.0361601E7
40116,8600101.0,1.0399601E7
40216,8628101.0,1.0437601E7
40316,8656101.0,1.0475601E7
40416,8684101.0,1.0513601E7
40516,8712101.0,1.0551601E7
40616,8740101.0,1.0589601E7
40716,8768101.0,1.0627601E7
40816,8796101.0,1.0665601E7
40916,8824101.0,1.0703601E7
41016,8852101.0,1.0741601E7
41116,8880101.0,1.0779601E7
41216,8908101.0,1.0817601E7
41316,8936101.0,1.0855601E7
41416,8964101.0,1.0893601E7
41516,8992101.0,1.0931601E7
41616,9020101.0,1.0969601E7
41716,9048101.0,1.1007601E7
41816,9076101.0,1.1045601E7
41916,9104101.0,1.1083601E7
42016,9132101.0,1.1121601E7
42116,9160101.0,1.1159601E7
42216,9188101.0,1.1197601E7
42316,9216101.0,1.1235601E7
42416,9244101.0,1.1273601E7
42516,9272101.0,1.1311601E7
42616,9300101.0,1.1349601E7
42716,9328101.0,1.1387601E7
42816,9356101.0,1.1425601E7
42916,9384101.0,1.1463601E7
43016,9412101.0,1.1501601E7
43116,9440101.0,1.1539601E7
43216,9468101.0,1.1577601E7
43316,9496101.0,1.1615601E7
43416,9524101.0,1.1653601E7
43516,9552101.0,1.1691601E7
43616,9580101.0,1.1729601E7
43716,9608101.0,1.1767601E7
43816,9636101.0,1.1805601E7
43916,9664101.0,1.1843601E7
44016,9692101.0,1.1881601E7
44116,9720101.0,1.1919601E7
44216,9748101.0,1.1957601E7
44316,9776101.0,1.1995601E7
44416,9804101.0,1.2033601E7
44516,9832101.0,1.2071601E7
44616,9860101.0,1.2109601E7
44716,9888101.0,1.2147601E7
44816,9916101.0,1.2185601E7
44916,9944101.0,1.2223601E7
45016,9972101.0,1.2261601E7
45116,1.0000101E7,1.2299601E7
45216,1.0028101E7,1.2337601E7
45316,1.0056101E7,1.2375601E7
45416,1.0084101E7,1.2413601E7
45516,1.0112101E7,1.2451601E7
45616,1.0140101E7,1.2489601E7
45716,1.0168101E7,1.2527601E7
45816,1.0196101E7,1.2565601E7
45916,1.0224101E7,1.2603601E7
46016,1.0252101E7,1.2641601E7
46116,1.0280101E7,1.2679601E7
46216,1.0308101E7,1.2717601E7
46316,1.0336101E7,1.2755601E7
46416,1.0364101E7,1.2793601E7
46516,1.0392101E7,1.2831601E7
46616,1.0420101E7,1.2869601E7
46716,1.0448101E7,1.2907601E7
46816,1.0476101E7,1.2945601E7
46916,1.0504101E7,1.2983601E7
47016,1.0532101E7,1.3021601E7
47116,1.0560101E7,1.3059601E7
47216,1.0588101E7,1.3097601E7
47316,1.0616101E7,1.3135601E7
47416,1.0644101E7,1.3173601E7
47516,1.0672101E7,1.3211601E7
47616,1.0700101E7,1.3249601E7
47716,1.0728101E7,1.3287601E7
47816,1.0756101E7,1.3325601E7
47916,1.0784101E7,1.3363601E7
48016,1.0812101E7,1.3401601E7
48116,1.0840101E7,1.3439601E7
48216,1.0868101E7,1.3477601E7
48316,1.0896101E7,1.3515601E7
48416,1.0924101E7,1.3553601E7
48516,1.0952101E7,1.3591601E7
48616,1.0980101E7,1.3629601E7
48716,1.1008101E7,1.3667601E7
48816,1.1036101E7,1.3705601E7
48916,1.1064101E7,1.3743601E7
49016,1.1092101E7,1.3781601E7
49116,1.1120101E7,1.3819601E7
49216,1.1148101E7,1.3857601E7
49316,1.1176101E7,1.3895601E7
49416,1.1204101E7,1.3933601E7
49516,1.1232101E7,1.3971601E7
49616,1.1260101E7,1.4009601E7
49716,1.1288101E7,1.4047601E7
49816,1.1316101E7,1.4085601E7
49916,1.1344101E7,1.4123601E7
50016,1.1372101E7,1.4161601E7
50116,1.1400101E7,1.4199601E7
50216,1.1428101E7,1.4237601E7
50316,1.1456101E7,1.4275601E7
50416,1.1484101E7,1.4313601E7
50516,1.1512101E7,1.4351601E7
50616,1.1540101E7,1.4389601E7
50716,1.1568101E7,1.4427601E7
50816,1.1596101E7,1.4465601E7
50916,1.1624101E7,1.4503601E7
51016,1.1652101E7,1.4541601E7
51116,1.1680101E7,1.4579601E7
51216,1.1708101E7,1.4617601E7
51316,1.1736101E7,1.4655601E7
51416,1.1764101E7,1.4693601E7
51516,1.1792101E7,1.4731601E7
51616,1.1820101E7,1.4769601E7
51716,1.1848101E7,1.4807601E7
51816,1.1876101E7,1.4845601E7
51916,1.1904101E7,1.4883601E7
52016,1.1932101E7,1.4921601E7
52116,1.1960101E7,1.4959601E7
52216,1.1988101E7,1.4997601E7
52316,1.2016101E7,1.5035601E7
52416,1.2044101E7,1.5073601E7
52516,1.2072101E7,1.5111601E7
52616,1.2100101E7,1.5149601E7
52716,1.2128101E7,1.5187601E7
52816,1.2156101E7,1.5225601E7
52916,1.2184101E7,1.5263601E7
53016,1.2212101E7,1.5301601E7
53116,1.2240101E7,1.5339601E7
53216,1.2268101E7,1.5377601E7
53316,1.2296101E7,1.5415601E7
53416,1.2324101E7,1.5453601E7
53516,1.2352101E7,1.5491601E7
53616,1.2380101E7,1.5529601E7
53716,1.2408101E7,1.5567601E7
53816,1.2436101E7,1.5605601E7
53916,1.2464101E7,1.5643601E7
54016,1.2492101E7,1.5681601E7
54116,1.2520101E7,1.5719601E7
54216,1.2548101E7,1.5757601E7
54316,1.2576101E7,1.5795601E7
54416,1.2604101E7,1.5833601E7
54516,1.2632101E7,1.5871601E7
54616,1.2660101E7,1.5909601E7
54716,1.2688101E7,1.5947601E7
54816,1.2716101E7,1.5985601E7
54916,1.2744101E7,1.6023601E7
55016,1.2772101E7,1.6061601E7
55116,1.2800101E7,1.6099601E7
55216,1.2828101E7,1.6137601E7
55316,1.2856101E7,1.6175601E7
55416,1.2884101E7,1.6213601E7
55516,1.2912101E7,1.6251601E7
55616,1.2940101E7,1.6289601E7
55716,1.2968101E7,1.6327601E7
55816,1.2996101E7,1.6365601E7
55916,1.3024101E7,1.6403601E7
56016,1.3052101E7,1.6441601E7
