Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749193726,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749193727,5,,Aggregated,0.000000,0.000000,84,88,89,90,92,92,92,92,92,92,92,10,0,34,60.1770524866879,29.866124037653208,92.09180995821953,4331.0
1749193728,10,,Aggregated,0.000000,0.000000,53,71,73,84,89,90,92,92,92,92,92,22,0,34,48.964958151125096,5.7976029347628355,92.09180995821953,4587.863636363636
1749193729,15,,Aggregated,5.000000,0.000000,34,67,69,71,88,90,92,92,92,92,92,36,0,33,43.34010465148216,5.7976029347628355,92.09180995821953,4801.916666666667
1749193730,20,,Aggregated,10.000000,0.000000,31,55,69,72,75,89,90,92,92,92,92,60,0,30,38.04900355171412,4.2787708807736635,92.09180995821953,5379.75
1749193731,25,,Aggregated,11.333333,0.000000,15,55,67,69,73,88,90,92,92,92,92,78,0,15,36.32657470790526,4.2787708807736635,92.09180995821953,5427.525641025641
1749193732,30,,Aggregated,12.000000,0.000000,14,52,66,68,73,78,89,90,92,92,92,109,0,14,32.20763124756242,3.2585139852017164,92.09180995821953,5807.165137614679
1749193733,35,,Aggregated,15.000000,0.000000,13,50,60,66,72,75,89,90,92,92,92,137,0,13,29.984783065117842,3.0197929590940475,92.09180995821953,6064.0
1749193734,40,,Aggregated,15.500000,0.000000,13,32,56,63,69,75,88,90,92,92,92,180,0,13,28.519148726223243,3.0197929590940475,92.09180995821953,6292.75
1749193735,45,,Aggregated,17.285714,0.000000,12,32,53,62,68,73,84,89,92,92,92,222,0,12,27.5046617455512,3.0197929590940475,92.09180995821953,6444.472972972973
1749193736,50,,Aggregated,19.250000,0.000000,12,30,53,59,67,72,78,89,92,92,92,264,0,11,26.31496164990081,2.2915920708328485,92.09180995821953,6547.920454545455
1749193737,55,,Aggregated,21.222222,0.000000,11,17,52,55,66,71,75,88,92,92,92,315,0,11,25.303188787536726,2.2915920708328485,92.09180995821953,6668.761904761905
1749193738,60,,Aggregated,23.300000,0.000000,11,16,51,53,66,69,75,88,92,92,92,371,0,11,24.17552683281529,2.2915920708328485,92.09180995821953,6821.843665768194
1749193739,65,,Aggregated,27.000000,0.000000,10,15,50,53,65,68,75,84,92,92,92,425,0,10,23.58308127588209,2.2915920708328485,92.09180995821953,6875.150588235294
1749193740,70,,Aggregated,30.000000,0.000000,10,15,50,52,64,68,73,84,92,92,92,479,0,10,22.953952892560956,2.2915920708328485,92.09180995821953,6914.8434237995825
1749193741,75,,Aggregated,34.200000,0.000000,10,14,49,52,62,67,73,78,92,92,92,545,0,10,22.46010198317673,2.1653668954968452,92.09180995821953,6962.888073394495
1749193742,80,,Aggregated,38.300000,0.000000,10,14,49,52,62,67,73,78,92,92,92,597,0,10,22.14054066190181,2.1653668954968452,92.09180995821953,7050.62311557789
1749193743,85,,Aggregated,40.900000,0.000000,9,14,49,51,62,67,72,75,92,92,92,673,0,9,21.719745766125165,2.1653668954968452,92.09180995821953,7107.518573551263
1749193744,90,,Aggregated,45.700000,0.000000,9,13,48,51,61,67,71,75,92,92,92,749,0,9,21.491778711384246,2.1653668954968452,92.09180995821953,7160.412550066756
1749193745,95,,Aggregated,48.100000,0.000000,9,13,47,51,61,66,71,75,92,92,92,826,0,9,20.98801923598914,2.1246219985187054,92.09180995821953,7185.013317191283
