Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1167,0,4,5.276317004714522,1.5604158397763968,27.846415992826223,8649.0,3.8669585618116185,0.0,4,5,6,7,9,12,16,19,27,28,28
GET,/catalogue,6738,0,8,16.35926071758711,3.8479689974337816,78.77838518470526,2795.0,22.326963829894332,0.0,8,10,12,22,50,52,55,57,66,79,79
GET,/category.html,6738,0,4,5.104324742774326,1.5762189868837595,27.98556280322373,11518.0,22.326963829894332,0.0,4,5,6,6,8,10,13,16,25,28,28
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,733,0,4,5.152483715956565,1.89441186375916,22.96513505280018,10364.0,2.428860861874821,0.0,4,5,6,6,8,10,13,15,23,23,23
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,757,0,5,5.199154380640037,1.811145804822445,19.103333121165633,10364.0,2.508387001963492,0.0,5,5,6,7,8,10,13,14,19,19,19
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,746,0,4,5.068506259625982,1.875597983598709,25.866777170449495,10364.0,2.471937521089518,0.0,4,5,6,6,8,10,11,13,26,26,26
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,756,0,5,5.192747559193916,1.8123998306691647,28.32088409923017,10364.0,2.5050734127931307,0.0,5,5,6,6,8,10,13,15,28,28,28
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,728,0,4,5.155781981507111,1.7862690147012472,28.212035074830055,10364.0,2.4122929160230147,0.0,4,5,6,6,8,11,15,18,28,28,28
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,737,0,5,5.133277856336662,1.6596708446741104,29.326763935387135,10364.0,2.4421152185562662,0.0,5,5,6,6,8,9,12,16,29,29,29
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,755,0,4,5.033239915609261,1.4972719363868237,23.5535001847893,10364.0,2.5017598236227694,0.0,4,5,6,6,8,9,11,14,24,24,24
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,753,0,5,5.128102340570998,1.7728297971189022,23.07242900133133,10364.0,2.495132645282047,0.0,5,5,6,6,8,10,12,15,23,23,23
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,727,0,5,5.241527366214925,1.723740017041564,25.079112965613604,10364.0,2.4089793268526534,0.0,5,5,6,6,8,10,12,16,25,25,25
GET,/login,1167,0,57,58.30246470501485,49.3592070415616,109.84180704690516,13.0,3.8669585618116185,0.0,57,58,60,61,65,69,74,79,110,110,110
,Aggregated,22502,0,6,11.254386854420597,1.4972719363868237,109.84180704690516,7817.32450448849,74.5623835114696,0.0,6,7,8,9,48,54,58,62,74,110,110
