Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,200,0,5,7.022135402075946,1.726861111819744,35.443018190562725,2285.0,0.6483350561645347,0.0,5,8,10,11,13,15,21,35,35,35,35
GET,/api/v1/adminorderservice/adminorder,200,200,60001.47166196257,60005.53109395085,60001.47166196257,60016.8303148821,189.0,0.6483350561645347,0.6483350561645347,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,200,0,32,35.85526544135064,18.24024971574545,65.80885918810964,162234.0,0.6483350561645347,0.0,33,39,43,46,52,57,58,63,66,66,66
GET,/api/v1/assuranceservice/assurances/types,100,0,7,7.121714227832854,4.060428123921156,14.105568639934063,108.0,0.32416752808226734,0.0,7,8,8,8,8,9,12,14,14,14,14
GET,/api/v1/contactservice/contacts/account/014de777-0fad-4a1e-af9e-bbe5bfedff75,1,0,8.816834073513746,8.816834073513746,8.816834073513746,8.816834073513746,207.0,0.0032416752808226736,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/032dc35d-a55b-441b-9286-071c6c121f68,1,0,10.23523323237896,10.23523323237896,10.23523323237896,10.23523323237896,207.0,0.0032416752808226736,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/063f4405-877b-4edd-9229-f75f285e8224,1,0,9.550080168992281,9.550080168992281,9.550080168992281,9.550080168992281,207.0,0.0032416752808226736,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/0811815c-687f-40df-9e6d-7f254687e129,1,0,7.072992157191038,7.072992157191038,7.072992157191038,7.072992157191038,207.0,0.0032416752808226736,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/contactservice/contacts/account/09504487-f163-4664-9d16-2e5ee2465f17,1,0,10.983685031533241,10.983685031533241,10.983685031533241,10.983685031533241,207.0,0.0032416752808226736,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/0f3d317c-aa1c-46a7-9c9e-4f2c2a7856f8,1,0,8.98392079398036,8.98392079398036,8.98392079398036,8.98392079398036,207.0,0.0032416752808226736,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/10a8c2a3-3df0-4b5b-90dd-4718bdabc068,1,0,10.767463129013777,10.767463129013777,10.767463129013777,10.767463129013777,207.0,0.0032416752808226736,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/126516d8-ba46-4792-affb-8dd70683e7fb,1,0,10.115244891494513,10.115244891494513,10.115244891494513,10.115244891494513,207.0,0.0032416752808226736,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/contactservice/contacts/account/1423af04-9247-48ae-ac53-621facf9dc28,1,0,9.293045848608017,9.293045848608017,9.293045848608017,9.293045848608017,207.0,0.0032416752808226736,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/170caaf9-07f3-463d-9836-82ee30b431a2,1,0,9.207575116306543,9.207575116306543,9.207575116306543,9.207575116306543,207.0,0.0032416752808226736,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/18aa8030-5755-4db6-80df-2fd8b0eeb07c,1,0,9.241512045264244,9.241512045264244,9.241512045264244,9.241512045264244,207.0,0.0032416752808226736,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/1c4b5476-76a1-49d5-a0f8-453928a988fd,1,0,9.034589864313602,9.034589864313602,9.034589864313602,9.034589864313602,207.0,0.0032416752808226736,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/1f3263a6-47eb-4aa9-8646-2c524c020cee,1,0,8.147161919623613,8.147161919623613,8.147161919623613,8.147161919623613,207.0,0.0032416752808226736,0.0,8,8,8,8,8,8,8,8,8,8,8
