t,total_energy
0,0
1,2.40272
2,4.7815
3,7.16028
4,9.53905
5,11.9178
6,14.3317
7,16.7105
8,19.0892
9,21.468
10,23.8468
11,26.2724
12,28.6512
13,31.03
14,33.4087
15,35.7875
16,38.2283
17,40.6071
18,42.9859
19,45.3646
20,47.7434
21,50.1979
22,52.5767
23,54.9554
24,57.3342
25,59.713
26,62.1785
27,64.5573
28,66.936
29,69.3148
30,71.6936
31,74.1743
32,76.5531
33,78.9319
34,81.3107
35,83.6894
36,86.1826
37,88.5614
38,90.9401
39,93.3189
40,95.6977
41,98.2054
42,100.584
43,102.963
44,105.342
45,107.721
46,110.239
47,112.618
48,114.997
49,117.376
50,119.754
51,122.285
52,124.664
53,127.043
54,129.421
55,131.8
56,134.337
57,136.716
58,139.094
59,141.473
60,143.852
61,146.392
62,148.77
63,151.149
64,153.528
65,155.907
66,158.448
67,160.826
68,163.205
69,165.584
70,167.963
71,170.504
72,172.882
73,175.261
74,177.64
75,180.019
76,182.559
77,184.937
78,187.316
79,189.695
80,192.074
81,194.614
82,196.993
83,199.372
84,201.751
85,204.13
86,206.67
87,209.048
88,211.427
89,213.806
90,216.185
91,218.726
92,221.105
93,223.484
94,225.863
95,228.241
96,230.782
97,233.161
98,235.539
99,237.918
100,240.297
101,242.839
102,245.218
103,247.596
104,249.975
105,252.354
106,254.895
107,257.274
108,259.653
109,262.032
110,264.411
111,266.953
112,269.331
113,271.71
114,274.089
115,276.468
116,279.009
117,281.388
118,283.767
119,286.145
120,288.524
121,291.066
122,293.445
123,295.824
124,298.202
125,300.581
126,303.122
127,305.501
128,307.88
129,310.259
130,312.638
131,315.18
132,317.558
133,319.937
134,322.316
135,324.695
136,327.237
137,329.615
138,331.994
139,334.373
140,336.752
141,339.293
142,341.672
143,344.051
144,346.429
145,348.808
146,351.35
147,353.729
148,356.107
149,358.486
150,360.865
151,363.406
152,365.785
153,368.164
154,370.542
155,372.921
156,375.46
157,377.839
158,380.218
159,382.597
160,384.976
161,387.516
162,389.894
163,392.273
164,394.652
165,397.031
166,399.57
167,401.949
168,404.327
169,406.706
170,409.085
171,411.625
172,414.004
173,416.383
174,418.761
175,421.14
176,423.681
177,426.06
178,428.439
179,430.818
180,433.196
181,435.737
182,438.116
183,440.495
184,442.873
185,445.252
186,447.792
187,450.171
188,452.55
189,454.928
190,457.307
191,459.847
192,462.226
193,464.605
194,466.984
195,469.362
196,471.904
197,474.282
198,476.661
199,479.04
200,481.419
201,483.959
202,486.338
203,488.717
204,491.096
205,493.474
206,496.015
207,498.394
208,500.773
209,503.151
210,505.53
211,508.072
212,510.451
213,512.83
214,515.208
215,517.587
216,520.128
217,522.506
218,524.885
219,527.264
220,529.643
221,532.184
222,534.563
223,536.941
224,539.32
225,541.699
226,544.241
227,546.62
228,548.999
229,551.378
230,553.757
231,556.298
232,558.677
233,561.055
234,563.434
235,565.813
236,568.354
237,570.733
238,573.112
239,575.491
240,577.87
241,580.411
242,582.79
243,585.169
244,587.547
245,589.926
246,592.468
247,594.847
248,597.226
249,599.605
250,601.984
251,604.524
252,606.903
253,609.282
254,611.66
255,614.039
256,616.58
257,618.959
258,621.338
259,623.717
260,626.095
261,628.637
262,631.016
263,633.395
264,635.773
265,638.152
266,640.694
267,643.072
268,645.451
269,647.83
270,650.209
271,652.752
272,655.131
273,657.509
274,659.888
275,662.267
276,664.811
277,667.189
278,669.568
279,671.947
280,674.326
281,676.867
282,679.246
283,681.625
284,684.003
285,686.382
286,688.924
287,691.303
288,693.682
289,696.061
290,698.439
291,700.981
292,703.36
293,705.739
294,708.118
295,710.496
296,713.039
297,715.417
298,717.796
299,720.175
300,722.554
