Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,177,0,6,7.179614390630675,1.3607991859316826,36.30675608292222,2285.0,0.6318345416305101,0.0,6,8,10,11,13,14,25,36,36,36,36
GET,/api/v1/adminorderservice/adminorder,160,160,60001.13480305299,60004.79337143188,60001.13480305299,60011.15056499839,189.0,0.5711498681405741,0.5711498681405741,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,160,0,33,34.21584305760916,21.055773831903934,51.96135304868221,162234.0,0.5711498681405741,0.0,33,37,40,41,45,48,49,51,52,52,52
POST,/api/v1/travel2service/trips/left,456,0,37,84.31881678233479,21.983430720865726,295.9089898504317,185.66008771929825,1.627777124200636,0.0,38,120,140,140,160,260,280,290,300,300,300
POST,/api/v1/travelservice/trips/left,669,213,1100.0,21851.926483672603,24.485358968377113,60008.718649856746,86.0762331838565,2.3881203861627753,0.7603432619621392,1100,54000,60000,60000,60000,60000,60000,60000,60000,60000,60000
POST,/api/v1/users/login,337,0,130.0,134.87140593762877,99.9492253176868,161.01290890946984,339.1008902077151,1.2029844097710842,0.0,130,140,140,140,140,150,150,160,160,160,160
GET,/api/v1/verifycode/generate,912,0,6,6.072567952000291,2.685117069631815,37.11713803932071,1253.2763157894738,3.255554248401272,0.0,6,7,7,7,7,8,9,10,37,37,37
GET,/client_login.html,160,0,3,3.434999246383086,1.159624196588993,8.451757952570915,12241.0,0.5711498681405741,0.0,3,4,4,5,6,7,8,8,8,8,8
GET,/index.html,752,0,4,4.211651970647236,1.2797210365533829,32.01720677316189,18128.0,2.6844043802606983,0.0,4,5,5,5,6,7,9,10,32,32,32
,Aggregated,3783,373,8,6428.656376428688,1.159624196588993,60011.15056499839,11467.737774253239,13.504124694848699,1.3314931301027133,8,37,130,140,55000,60000,60000,60000,60000,60000,60000
