Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,5127,1290,67,318.98539289001974,1.189839094877243,1489.9829123169184,1710.0731421884143,16.570706215981946,4.16934094375204,67,360,640,760,1000,1100,1300,1300,1400,1500,1500
GET,/api/v1/adminorderservice/adminorder,3109,3109,60000.0,35830.45665140696,0.8817650377750397,61228.3749608323,112.77098745577356,10.04843487916674,10.04843487916674,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000,61000
GET,/api/v1/adminuserservice/users,3099,873,110.0,330.1008659984139,0.8355919271707535,1549.5631489902735,116532.0696999032,10.016114406734554,2.821577243329869,110,290,640,780,1000,1100,1300,1400,1400,1500,1500
POST,/api/v1/travel2service/trips/left,17519,7432,50,69.73836402123784,0.902998261153698,1401.368766091764,25.1980135852503,56.622235653947286,24.020575111600902,50,68,75,79,92,210,290,510,1300,1400,1400
POST,/api/v1/travelservice/trips/left,26009,8482,69,218.9838099220005,0.9228717535734177,1489.07188186422,29.276365873351534,84.0623167488735,27.41422471698047,69,85,220,410,800,990,1200,1300,1400,1500,1500
POST,/api/v1/users/login,9705,3092,180.0,293.75475099965706,1.0287719778716564,1657.1624032221735,232.37176713034518,31.367018495436863,9.993490076032023,180,200,300,430,900,1100,1300,1400,1600,1700,1700
GET,/api/v1/verifycode/generate,30661,10113,57,214.4415832010836,0.7901820354163647,1597.4889686331153,837.2340106323994,99.0978005243266,32.68569377067006,57,69,170,430,830,1000,1200,1300,1400,1500,1600
GET,/client_login.html,4597,1255,63,312.1960231750087,1.0608700104057789,1479.670493863523,8899.156406351969,14.857721177076069,4.056219290239388,63,380,610,720,950,1100,1200,1300,1400,1500,1500
GET,/index.html,26094,8423,82,362.3950300589241,0.8921078406274319,1486.3452394492924,12276.381083774048,84.33704076454708,27.22353392963057,82,520,710,810,1000,1100,1300,1300,1400,1500,1500
,Aggregated,125920,44069,65,1122.0615550168707,0.7901820354163647,61228.3749608323,6040.57208545108,406.97938886609063,142.43308996140206,65,100,320,570,910,1100,1300,60000,60000,61000,61000
