1.02,8.047334159636364
2.02,15.936877453397505
3.02,23.826420747158647
4.02,31.715964040919786
5.02,39.60550733468093
6.02,47.49505062844207
7.02,55.384593922203216
8.02,63.27413721596436
9.02,71.1636805097255
10.02,79.05322380348663
11.02,86.94276709724777
12.02,94.8323103910089
13.02,102.72185368477004
14.02,110.61139697853118
15.02,118.50094027229231
16.02,126.39048356605345
17.02,134.2800268598146
18.02,142.16957015357573
19.02,150.05911344733687
20.02,157.948656741098
21.02,165.83820003485914
22.02,173.72774332862028
23.02,181.6172866223814
24.02,189.50682991614255
25.02,197.3963732099037
26.02,205.28591650366482
27.02,213.17545979742596
28.02,221.0650030911871
29.02,228.95454638494823
30.02,236.84408967870937
31.02,244.7336329724705
32.019999999999996,252.6231762662316
33.019999999999996,260.5127195599928
34.019999999999996,268.40226285375394
35.019999999999996,276.2918061475151
36.019999999999996,284.18134944127627
37.019999999999996,292.07089273503743
38.019999999999996,299.9604360287986
39.019999999999996,307.84997932255976
40.019999999999996,315.7395226163209
41.019999999999996,323.6290659100821
42.019999999999996,331.51860920384325
43.019999999999996,339.4081524976044
44.019999999999996,347.2976957913656
45.019999999999996,355.18723908512675
46.019999999999996,363.0767823788879
47.019999999999996,370.9663256726491
48.019999999999996,378.85586896641024
49.019999999999996,386.7454122601714
50.019999999999996,394.63495555393257
51.019999999999996,402.52449884769374
52.019999999999996,410.4140421414549
53.019999999999996,418.30358543521606
54.019999999999996,426.19312872897723
55.019999999999996,434.0826720227384
56.019999999999996,441.97221531649956
57.019999999999996,449.8617586102607
58.019999999999996,457.7513019040219
59.019999999999996,465.64084519778305
60.019999999999996,473.5303884915442
61.019999999999996,481.4199317853054
62.019999999999996,489.30947507906654
63.019999999999996,497.1990183728277
64.02,505.0885616665889
65.02,512.97810496035
66.02,520.8676482541111
67.02,528.7571915478723
68.02,536.6467348416334
69.02,544.5362781353945
70.02,552.4258214291556
71.02,560.3153647229167
72.02,568.2049080166778
73.02,576.0944513104389
74.02,583.9839946042
75.02,591.8735378979611
76.02,599.7630811917222
77.02,607.6526244854833
78.02,615.5421677792444
79.02,623.4317110730055
80.02,631.3212543667667
81.02,639.2107976605278
82.02,647.1003409542889
83.02,654.98988424805
84.02,662.8794275418111
85.02,670.7689708355722
86.02,678.6585141293333
87.02,686.5480574230944
88.02,694.4376007168555
89.02,702.3271440106166
90.02,710.2166873043777
91.02,718.1062305981388
92.02,725.9957738919
93.02,733.885317185661
94.02,741.7748604794222
95.02,749.6644037731833
96.02,757.5539470669444
97.02,765.4434903607055
98.02,773.3330336544666
99.02,781.2225769482277
100.02,789.1121202419888
101.02,797.0016635357499
102.02,804.891206829511
103.02,812.7807501232721
104.02,820.6702934170332
105.02,828.5598367107943
106.02,836.4493800045555
107.02,844.3389232983166
108.02,852.2284665920777
109.02,860.1180098858388
110.02,868.0075531795999
111.02,875.897096473361
112.02,883.7866397671221
113.02,891.6761830608832
114.02,899.5657263546443
115.02,907.4552696484054
116.02,915.3448129421665
117.02,923.2343562359276
118.02,931.1238995296887
119.02,939.0134428234499
120.02,946.902986117211
121.02,954.7925294109721
122.02,962.6820727047332
123.02,970.5716159984943
124.02,978.4611592922554
125.02,986.3507025860165
126.02,994.2402458797776
127.02,1002.1297891735387
128.01999999999998,1010.0193324672997
129.01999999999998,1017.9088757610608
130.01999999999998,1025.798419054822
131.01999999999998,1033.6879623485831
132.01999999999998,1041.5775056423442
133.01999999999998,1049.4670489361054
134.01999999999998,1057.3565922298665
135.01999999999998,1065.2461355236276
136.01999999999998,1073.1356788173887
137.01999999999998,1081.0252221111498
138.01999999999998,1088.914765404911
139.01999999999998,1096.804308698672
140.01999999999998,1104.693851992433
141.01999999999998,1112.5833952861942
142.01999999999998,1120.4729385799553
143.01999999999998,1128.3624818737164
144.01999999999998,1136.2520251674775
145.01999999999998,1144.1415684612386
146.01999999999998,1152.0311117549998
147.01999999999998,1159.9206550487609
148.01999999999998,1167.810198342522
149.01999999999998,1175.699741636283
150.01999999999998,1183.5892849300442
151.01999999999998,1191.4788282238053
152.01999999999998,1199.3683715175664
153.01999999999998,1207.2579148113275
154.01999999999998,1215.1474581050886
155.01999999999998,1223.0370013988497
156.01999999999998,1230.9265446926108
157.01999999999998,1238.816087986372
158.01999999999998,1246.705631280133
159.01999999999998,1254.5951745738942
160.01999999999998,1262.4847178676553
161.01999999999998,1270.3742611614164
162.01999999999998,1278.2638044551775
163.01999999999998,1286.1533477489386
164.01999999999998,1294.0428910426997
165.01999999999998,1301.9324343364608
166.01999999999998,1309.821977630222
167.01999999999998,1317.711520923983
168.01999999999998,1325.6010642177441
169.01999999999998,1333.4906075115052
170.01999999999998,1341.3801508052663
171.01999999999998,1349.2696940990274
172.01999999999998,1357.1592373927886
173.01999999999998,1365.0487806865497
174.01999999999998,1372.9383239803108
175.01999999999998,1380.8278672740719
176.01999999999998,1388.717410567833
177.01999999999998,1396.606953861594
178.01999999999998,1404.4964971553552
179.01999999999998,1412.3860404491163
180.01999999999998,1420.2755837428774
181.01999999999998,1428.1651270366385
182.01999999999998,1436.0546703303996
183.01999999999998,1443.9442136241607
184.01999999999998,1451.8337569179218
185.01999999999998,1459.723300211683
186.01999999999998,1467.612843505444
187.01999999999998,1475.5023867992052
188.01999999999998,1483.3919300929663
189.01999999999998,1491.2814733867274
190.01999999999998,1499.1710166804885
191.01999999999998,1507.0605599742496
192.01999999999998,1514.9501032680107
193.01999999999998,1522.8396465617718
194.01999999999998,1530.729189855533
195.01999999999998,1538.618733149294
196.01999999999998,1546.5082764430551
197.01999999999998,1554.3978197368162
198.01999999999998,1562.2873630305774
199.01999999999998,1570.1769063243385
200.01999999999998,1578.0664496180996
201.01999999999998,1585.9559929118607
202.01999999999998,1593.8455362056218
203.01999999999998,1601.735079499383
204.01999999999998,1609.624622793144
205.01999999999998,1617.514166086905
206.01999999999998,1625.4037093806662
207.01999999999998,1633.2932526744273
208.01999999999998,1641.1827959681884
