Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1031,0,4,4.913691509195272,1.698414096608758,28.262855019420385,8649.0,3.838375934192537,0.0,4,5,5,6,9,11,13,14,26,28,28
GET,/catalogue,5960,0,8,16.021074653343742,4.21279389411211,75.38323500193655,2795.0,22.188865730152784,0.0,8,9,11,18,50,51,53,54,61,75,75
GET,/category.html,5960,0,4,4.672434900952941,1.4900630339980125,30.640210956335068,11518.0,22.188865730152784,0.0,4,5,5,6,7,9,11,12,27,31,31
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,652,0,4,4.7500300316848545,1.9191049505025148,29.413216980174184,10364.0,2.4273725597415465,0.0,4,5,6,6,7,8,10,12,29,29,29
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,618,0,4,4.718866582785079,1.8011508509516716,24.9827669467777,10364.0,2.3007917820863124,0.0,4,5,5,6,7,9,11,12,25,25,25
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,654,0,4,4.604942689718115,1.8428589683026075,14.928706921637058,10364.0,2.434818487838913,0.0,4,5,5,6,7,8,10,10,15,15,15
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,676,0,4,4.722651720361112,2.062459010630846,25.512779131531715,10364.0,2.516723696909947,0.0,4,5,6,6,7,8,11,12,26,26,26
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,671,0,4,4.6962147725027075,1.8407250754535198,15.803974820300937,10364.0,2.4981088766665303,0.0,4,5,6,6,7,8,10,11,16,16,16
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,647,0,4,4.72727445007476,1.7340329941362143,25.151214096695185,10364.0,2.4087577394981294,0.0,4,5,5,6,7,8,10,11,25,25,25
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,670,0,4,4.536629740301686,1.935778884217143,13.45503400079906,10364.0,2.494385912617847,0.0,4,5,5,6,7,8,9,10,13,13,13
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,653,0,4,4.694422621744903,1.9530169665813446,28.284134808927774,10364.0,2.43109552379023,0.0,4,5,5,6,7,8,10,12,28,28,28
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,672,0,4,4.900155673870661,1.6655998770147562,31.129361130297184,10364.0,2.5018318407152136,0.0,4,5,6,6,7,9,11,12,31,31,31
GET,/login,1031,0,57,57.87485293912133,50.763753009960055,83.31019501201808,13.0,3.838375934192537,0.0,57,59,60,60,62,65,67,68,83,83,83
,Aggregated,19895,0,5,10.851638184120253,1.4900630339980125,83.31019501201808,7816.955717516964,74.06836974855531,0.0,5,7,8,9,48,54,58,60,67,83,83
