Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1195,0,4,5.080110564726604,1.5788550954312086,30.91691294685006,8649.0,3.869274819436083,0.0,4,5,6,6,9,11,13,15,27,31,31
GET,/catalogue,6876,0,8,16.104317224574228,3.58972093090415,77.28887209668756,2795.0,22.263710174428876,0.0,8,9,11,15,50,52,53,55,67,77,77
GET,/category.html,6877,0,4,4.847914541146428,1.5058270655572414,31.99203498661518,11518.0,22.266948061307065,0.0,4,5,6,6,7,9,11,12,27,32,32
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,701,0,5,4.995317628458355,1.6877141315490007,24.573212023824453,10364.0,2.269758701610623,0.0,5,5,6,6,7,9,10,11,25,25,25
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,789,0,4,5.021713934638107,1.7451720777899027,27.211054926738143,10364.0,2.5546927468912712,0.0,4,5,6,6,8,9,11,14,27,27,27
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,740,0,4,4.920179441860701,1.807437976822257,28.007569955661893,10364.0,2.396036289860001,0.0,4,5,6,6,7,9,10,13,28,28,28
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,809,0,5,4.989096088443131,1.5620049089193344,25.579015025869012,10364.0,2.6194504844550552,0.0,5,5,6,6,7,9,10,12,26,26,26
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,735,0,4,4.938980268922691,1.7313500866293907,29.495924012735486,10364.0,2.3798468554690553,0.0,4,5,6,6,7,9,11,13,29,29,29
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,746,0,5,4.919123429500425,1.93202611990273,14.914287021383643,10364.0,2.415463611129136,0.0,5,5,6,6,7,9,10,11,15,15,15
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,783,0,4,4.845036281151447,1.6880889888852835,14.357354957610369,10364.0,2.535265425622136,0.0,4,5,6,6,7,9,10,11,14,14,14
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,753,0,5,4.984511927037363,1.6658890526741743,24.58976092748344,10364.0,2.4381288192764607,0.0,5,5,6,6,7,9,10,12,25,25,25
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,771,0,5,4.988684866157024,1.9748809281736612,15.41303494013846,10364.0,2.496410783083866,0.0,5,5,6,6,7,9,10,11,15,15,15
GET,/login,1195,0,58,58.404740135314015,50.41912407614291,79.91858082823455,13.0,3.869274819436083,0.0,58,59,60,60,63,66,69,71,79,80,80
,Aggregated,22970,0,6,11.04792534147864,1.5058270655572414,79.91858082823455,7816.013234653897,74.37426159200571,0.0,6,7,8,9,48,55,59,61,70,79,80
