Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,9410,8160,21,42.84554665188694,1.1810432188212872,460.76009469106793,303.5334750265675,30.47988287528085,26.431014268043754,21,47,63,72,100,130,210,320,410,460,460
GET,/api/v1/adminorderservice/adminorder,994,994,60000.0,42211.92796971319,0.8120979182422161,60307.83732794225,132.90845070422534,3.2196603164749376,3.2196603164749376,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,994,442,40,46.73256865708191,0.9039910510182381,422.2212149761617,90093.73038229377,3.2196603164749376,1.4316799395190367,40,48,53,58,76,110,170,290,420,420,420
GET,/api/v1/assuranceservice/assurances/types,8877,8635,26,47.26004004318985,1.149516087025404,471.67454566806555,8.354061056663287,28.75344530115495,27.96958433879385,26,57,73,83,110,140,210,310,420,470,470
GET,/api/v1/contactservice/contacts/account/,4340,4340,20,44.42405956647089,1.18966493755579,458.297286182642,12.82073732718894,14.057671804327192,14.057671804327192,20,51,68,79,110,140,210,310,420,460,460
GET,/api/v1/contactservice/contacts/account/000c6b1a-a31f-4250-ab0c-612833adb6a1,2,2,3,3.9940113201737404,2.5835558772087097,5.404466763138771,0.0,0.006478189771579351,0.006478189771579351,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/contactservice/contacts/account/00a57a67-9be1-4ed9-9e94-cf44eec686f4,30,29,13,40.51535677475234,2.49807583168149,156.34266007691622,6.9,0.09717284657369027,0.0939337516879006,14,39,76,85,140,150,160,160,160,160,160
GET,/api/v1/contactservice/contacts/account/0120f772-34ad-4b90-a76e-edc368f9bd38,14,14,11,31.994162060852563,1.6498519107699394,95.22795025259256,0.0,0.04534732840105546,0.04534732840105546,12,52,64,82,88,95,95,95,95,95,95
GET,/api/v1/contactservice/contacts/account/014de777-0fad-4a1e-af9e-bbe5bfedff75,2,2,4.012397024780512,40.57840956375003,4.012397024780512,77.14442210271955,0.0,0.006478189771579351,0.006478189771579351,77,77,77,77,77,77,77,77,77,77,77
GET,/api/v1/contactservice/contacts/account/020d52e0-36af-4da1-af57-5fe59b3ea055,13,12,39,68.36051092698024,2.34596012160182,359.70750683918595,15.923076923076923,0.04210823351526578,0.03886913862947611,39,60,75,94,160,360,360,360,360,360,360
GET,/api/v1/contactservice/contacts/account/02ba564c-1a2b-462d-a60b-02c6182f9201,8,6,9,45.95861939014867,1.745831687003374,136.78699685260653,51.75,0.025912759086317405,0.019434569314738054,38,81,88,88,140,140,140,140,140,140,140
