Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749206764,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749206765,5,,Aggregated,0.000000,0.000000,71,72,72,73,75,75,75,75,75,75,75,10,0,26,48.32722160499543,22.024706937372684,74.51135292649269,4331.0
1749206766,10,,Aggregated,0.000000,0.000000,26,63,63,64,72,73,75,75,75,75,75,26,0,24,36.30023369959627,7.377073168754578,74.51135292649269,4983.038461538462
1749206767,15,,Aggregated,0.000000,0.000000,26,58,63,63,71,72,75,75,75,75,75,43,0,26,36.39783913832764,2.1796850487589836,74.51135292649269,4685.930232558139
1749206768,20,,Aggregated,6.000000,0.000000,26,51,59,60,64,72,73,75,75,75,75,68,0,24,33.42523002613555,2.1796850487589836,74.51135292649269,5073.470588235294
1749206769,25,,Aggregated,8.666667,0.000000,23,51,58,60,66,71,73,75,75,75,75,93,0,23,31.826427804746775,2.1796850487589836,74.51135292649269,4944.8494623655915
1749206770,30,,Aggregated,10.750000,0.000000,24,50,58,60,69,71,73,73,75,75,75,120,0,24,32.278351534235604,2.1796850487589836,74.51135292649269,4551.0
1749206771,35,,Aggregated,13.600000,0.000000,24,48,56,59,66,71,73,73,75,75,75,148,0,24,31.202138952180945,2.1796850487589836,74.51135292649269,4562.891891891892
1749206773,40,,Aggregated,15.500000,0.000000,24,37,53,59,63,70,72,73,75,75,75,181,0,24,29.90538284609619,2.1796850487589836,74.51135292649269,4595.14364640884
1749206774,45,,Aggregated,17.142857,0.000000,25,37,56,59,63,71,73,73,75,75,75,219,2,25,30.341680016002904,2.1796850487589836,74.51135292649269,4468.890410958904
1749206775,50,,Aggregated,18.500000,0.000000,24,34,53,58,63,70,72,73,75,75,75,257,2,24,29.380648549109814,2.1796850487589836,74.51135292649269,4366.490272373541
1749206776,55,,Aggregated,20.111111,0.000000,25,37,54,59,64,70,72,73,76,76,76,301,3,25,30.4906571854797,2.1796850487589836,75.5130909383297,4264.627906976744
1749206777,60,,Aggregated,21.900000,0.200000,26,37,53,59,64,69,72,73,76,76,76,337,4,26,30.390849177385693,2.1796850487589836,75.5130909383297,4230.169139465876
1749206778,65,,Aggregated,25.700000,0.200000,26,35,52,58,64,69,72,73,76,76,76,395,5,26,30.112860407208718,2.1796850487589836,75.5130909383297,4126.5088607594935
1749206779,70,,Aggregated,28.900000,0.300000,26,33,50,56,63,67,72,73,76,76,76,442,5,26,29.618359383140856,2.1796850487589836,75.5130909383297,4053.443438914027
1749206780,75,,Aggregated,31.100000,0.400000,26,33,50,56,64,67,71,73,76,76,76,507,7,26,29.660349988233467,2.1796850487589836,75.5130909383297,4036.396449704142
1749206781,80,,Aggregated,35.200000,0.500000,26,32,49,55,64,68,71,73,76,76,76,570,10,26,29.382441035602568,2.1796850487589836,75.5130909383297,4018.635087719298
1749206782,85,,Aggregated,37.400000,0.500000,26,32,48,54,64,68,71,72,76,76,76,635,12,26,29.351542409377423,2.1796850487589836,75.5130909383297,4082.2503937007873
1749206783,90,,Aggregated,41.400000,0.700000,26,32,49,55,63,68,71,72,76,76,76,702,18,26,29.333834518795232,2.1796850487589836,75.5130909383297,4072.974358974359
1749206784,95,,Aggregated,45.000000,1.000000,26,31,48,55,63,68,71,72,76,76,76,783,24,26,29.316524608955167,2.1796850487589836,75.5130909383297,3992.627075351213
1749206785,100,,Aggregated,48.700000,1.200000,26,31,43,54,63,68,71,72,80,80,80,858,27,26,29.096359693681894,2.1796850487589836,79.72145802341402,4005.504662004662
