t,total_energy
0,0
1,2.42915
2,4.80793
3,7.18671
4,9.56549
5,11.9443
6,14.381
7,16.7598
8,19.1385
9,21.5173
10,23.8961
11,26.3356
12,28.7144
13,31.0931
14,33.4719
15,35.8507
16,38.2937
17,40.6725
18,43.0512
19,45.43
20,47.8088
21,50.2554
22,52.6342
23,55.013
24,57.3917
25,59.7705
26,62.2197
27,64.5985
28,66.9773
29,69.3561
30,71.7348
31,74.1897
32,76.5685
33,78.9473
34,81.3261
35,83.7049
36,86.1615
37,88.5403
38,90.919
39,93.2978
40,95.6766
41,98.1412
42,100.52
43,102.899
44,105.278
45,107.656
46,110.127
47,112.506
48,114.885
49,117.264
50,119.642
51,122.114
52,124.493
53,126.872
54,129.251
55,131.629
56,134.11
57,136.489
58,138.868
59,141.247
60,143.625
61,146.117
62,148.496
63,150.874
64,153.253
65,155.632
66,158.131
67,160.51
68,162.888
69,165.267
70,167.646
71,170.156
72,172.535
73,174.914
74,177.292
75,179.671
76,182.189
77,184.568
78,186.946
79,189.325
80,191.704
81,194.231
82,196.61
83,198.988
84,201.367
85,203.746
86,206.285
87,208.664
88,211.042
89,213.421
90,215.8
91,218.353
92,220.732
93,223.111
94,225.489
95,227.868
96,230.432
97,232.811
98,235.189
99,237.568
100,239.947
101,242.514
102,244.893
103,247.271
104,249.65
105,252.029
106,254.6
107,256.979
108,259.357
109,261.736
110,264.115
111,266.68
112,269.059
113,271.438
114,273.817
115,276.196
116,278.751
117,281.13
118,283.509
119,285.888
120,288.267
121,290.817
122,293.196
123,295.574
124,297.953
125,300.332
126,302.875
127,305.254
128,307.632
129,310.011
130,312.39
131,314.928
132,317.307
133,319.685
134,322.064
135,324.443
136,326.984
137,329.362
138,331.741
139,334.12
140,336.499
141,339.032
142,341.411
143,343.79
144,346.168
145,348.547
146,351.07
147,353.449
148,355.827
149,358.206
150,360.585
151,363.104
152,365.483
153,367.862
154,370.24
155,372.619
156,375.139
157,377.517
158,379.896
159,382.275
160,384.654
161,387.169
162,389.548
163,391.927
164,394.305
165,396.684
166,399.194
167,401.573
168,403.951
169,406.33
170,408.709
171,411.217
172,413.596
173,415.975
174,418.353
175,420.732
176,423.242
177,425.62
178,427.999
179,430.378
180,432.757
181,435.269
182,437.648
183,440.026
184,442.405
185,444.784
186,447.297
187,449.676
188,452.055
189,454.434
190,456.813
191,459.316
192,461.694
193,464.073
194,466.452
195,468.831
196,471.333
197,473.711
198,476.09
199,478.469
200,480.848
201,483.349
202,485.727
203,488.106
204,490.485
205,492.864
206,495.352
207,497.73
208,500.109
209,502.488
210,504.867
211,507.367
212,509.746
213,512.125
214,514.503
215,516.882
216,519.385
217,521.763
218,524.142
219,526.521
220,528.9
221,531.409
222,533.788
223,536.167
224,538.545
225,540.924
226,543.435
227,545.814
228,548.193
229,550.571
230,552.95
231,555.455
232,557.834
233,560.213
234,562.592
235,564.971
236,567.478
237,569.857
238,572.235
239,574.614
240,576.993
241,579.5
242,581.879
243,584.258
244,586.637
245,589.016
246,591.524
247,593.903
248,596.282
249,598.66
250,601.039
251,603.548
252,605.927
253,608.305
254,610.684
255,613.063
256,615.572
257,617.95
258,620.329
259,622.708
260,625.087
261,627.586
262,629.965
263,632.343
264,634.722
265,637.101
266,639.602
267,641.981
268,644.36
269,646.739
270,649.118
271,651.619
272,653.998
273,656.377
274,658.756
275,661.134
276,663.637
277,666.016
278,668.394
279,670.773
280,673.152
281,675.649
282,678.028
283,680.406
284,682.785
285,685.164
286,687.663
287,690.042
288,692.421
289,694.799
290,697.178
291,699.668
292,702.047
293,704.426
294,706.805
295,709.183
296,711.672
297,714.051
298,716.43
299,718.809
300,721.187
