1.02,0.0
2.02,3.067623475129863
3.02,6.135246950259726
4.02,9.202870425389587
5.02,12.270493900519451
6.02,15.338117375649315
7.02,18.40574085077918
8.02,21.473364325909042
9.02,24.540987801038906
10.02,27.60861127616877
11.02,30.676234751298633
12.02,33.74385822642849
13.02,36.81148170155836
14.02,39.87910517668822
15.02,42.946728651818084
16.02,46.01435212694795
17.02,49.08197560207781
18.02,52.149599077207675
19.02,55.21722255233754
20.02,58.2848460274674
21.02,61.352469502597266
22.02,64.42009297772712
23.02,67.48771645285699
24.02,70.55533992798685
25.02,73.62296340311671
26.02,76.69058687824658
27.02,79.75821035337644
28.02,82.8258338285063
29.02,85.89345730363617
30.02,88.96108077876603
31.02,92.0287042538959
32.019999999999996,95.09632772902575
33.019999999999996,98.16395120415561
34.019999999999996,101.23157467928547
35.019999999999996,104.29919815441534
36.019999999999996,107.3668216295452
37.019999999999996,110.43444510467506
38.019999999999996,113.50206857980493
39.019999999999996,116.56969205493479
40.019999999999996,119.63731553006465
41.019999999999996,122.70493900519452
42.019999999999996,125.77256248032438
43.019999999999996,128.84018595545425
44.019999999999996,131.9078094305841
45.019999999999996,134.97543290571397
46.019999999999996,138.04305638084384
47.019999999999996,141.1106798559737
48.019999999999996,144.17830333110356
49.019999999999996,147.24592680623343
50.019999999999996,150.3135502813633
51.019999999999996,153.38117375649315
52.019999999999996,156.44879723162302
53.019999999999996,159.51642070675288
54.019999999999996,162.58404418188275
55.019999999999996,165.6516676570126
56.019999999999996,168.71929113214247
57.019999999999996,171.78691460727234
58.019999999999996,174.8545380824022
59.019999999999996,177.92216155753206
60.019999999999996,180.98978503266193
61.019999999999996,184.0574085077918
62.019999999999996,187.12503198292166
63.019999999999996,190.19265545805152
64.02,193.26027893318138
65.02,196.32790240831125
66.02,199.3955258834411
67.02,202.46314935857097
68.02,205.53077283370084
69.02,208.5983963088307
70.02,211.66601978396056
71.02,214.73364325909043
72.02,217.8012667342203
73.02,220.86889020935016
74.02,223.93651368448002
75.02,227.00413715960988
76.02,230.07176063473975
77.02,233.1393841098696
78.02,236.20700758499947
79.02,239.27463106012934
80.02,242.3422545352592
81.02,245.40987801038906
82.02,248.47750148551893
83.02,251.5451249606488
84.02,254.61274843577866
85.02,257.6803719109085
86.02,260.7479953860383
87.02,263.81561886116816
88.02,266.883242336298
89.02,269.95086581142783
90.02,273.01848928655767
91.02,276.0861127616875
92.02,279.15373623681734
93.02,282.2213597119472
94.02,285.288983187077
95.02,288.35660666220684
96.02,291.4242301373367
97.02,294.4918536124665
98.02,297.55947708759635
99.02,300.6271005627262
100.02,303.694724037856
101.02,306.76234751298585
102.02,309.8299709881157
103.02,312.8975944632455
104.02,315.96521793837536
105.02,319.0328414135052
106.02,322.10046488863503
107.02,325.16808836376487
108.02,328.2357118388947
109.02,331.30333531402454
110.02,334.3709587891544
111.02,337.4385822642842
112.02,340.50620573941404
113.02,343.5738292145439
114.02,346.6414526896737
115.02,349.70907616480355
116.02,352.7766996399334
117.02,355.8443231150632
118.02,358.91194659019305
119.02,361.9795700653229
120.02,365.0471935404527
121.02,368.11481701558256
122.02,371.1824404907124
123.02,374.25006396584223
124.02,377.31768744097207
125.02,380.3853109161019
126.02,383.45293439123174
127.02,386.52055786636157
128.01999999999998,389.5881813414914
129.01999999999998,392.65580481662124
130.01999999999998,395.7234282917511
131.01999999999998,398.7910517668809
132.01999999999998,401.85867524201075
133.01999999999998,404.9262987171406
134.01999999999998,407.9939221922704
135.01999999999998,411.06154566740025
136.01999999999998,414.1291691425301
137.01999999999998,417.1967926176599
138.01999999999998,420.26441609278976
139.01999999999998,423.3320395679196
140.01999999999998,426.39966304304943
141.01999999999998,429.46728651817926
142.01999999999998,432.5349099933091
143.01999999999998,435.60253346843893
144.01999999999998,438.67015694356877
