Method,Name,Error,Occurrences
POST,/api/v1/travelservice/trips/left,RemoteDisconnected('Remote end closed connection without response'),6087
GET,/client_login.html,RemoteDisconnected('Remote end closed connection without response'),889
GET,/api/v1/adminorderservice/adminorder,"ConnectionResetError(104, 'Connection reset by peer')",313
POST,/api/v1/users/login,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/users/login'),7
GET,/adminlogin.html,"ConnectionResetError(104, 'Connection reset by peer')",340
GET,/api/v1/adminorderservice/adminorder,HTTPError('504 Server Error: Gateway Time-out for url: /api/v1/adminorderservice/adminorder'),1848
GET,/api/v1/verifycode/generate,"ConnectionResetError(104, 'Connection reset by peer')",3339
GET,/api/v1/adminuserservice/users,"ConnectionResetError(104, 'Connection reset by peer')",188
GET,/index.html,RemoteDisconnected('Remote end closed connection without response'),5943
POST,/api/v1/users/login,RemoteDisconnected('Remote end closed connection without response'),2193
GET,/client_login.html,"ConnectionResetError(104, 'Connection reset by peer')",400
GET,/api/v1/adminuserservice/users,RemoteDisconnected('Remote end closed connection without response'),638
GET,/index.html,"ConnectionResetError(104, 'Connection reset by peer')",2274
POST,/api/v1/users/login,"ConnectionResetError(104, 'Connection reset by peer')",947
POST,/api/v1/travel2service/trips/left,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/travel2service/trips/left'),2
GET,/api/v1/verifycode/generate,RemoteDisconnected('Remote end closed connection without response'),6863
POST,/api/v1/travelservice/trips/left,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/travelservice/trips/left'),9
GET,/api/v1/verifycode/generate,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/verifycode/generate'),9
POST,/api/v1/travel2service/trips/left,RemoteDisconnected('Remote end closed connection without response'),5609
POST,/api/v1/travel2service/trips/left,"ConnectionResetError(104, 'Connection reset by peer')",1796
GET,/adminlogin.html,RemoteDisconnected('Remote end closed connection without response'),997
POST,/api/v1/travelservice/trips/left,"ConnectionResetError(104, 'Connection reset by peer')",2624
GET,/api/v1/adminorderservice/adminorder,RemoteDisconnected('Remote end closed connection without response'),953
