Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,109,0,9,9.509237286626199,1.8613091669976711,34.04397703707218,2285.0,0.353000889138788,0.0,9,10,11,12,14,16,32,34,34,34,34
GET,/api/v1/adminorderservice/adminorder,101,101,60000.93369279057,60005.52915532308,60000.93369279057,60012.982787098736,189.0,0.32709256700016137,0.32709256700016137,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,101,0,42,42.05336843128546,24.49156204238534,68.13688902184367,162234.0,0.32709256700016137,0.0,42,46,51,51,57,59,63,67,68,68,68
POST,/api/v1/travel2service/trips/left,32,0,32,74.57963729393668,21.17982506752014,276.2618171982467,171.46875,0.10363328855450657,0.0,32,110,120,130,150,250,280,280,280,280,280
POST,/api/v1/travelservice/trips/left,322,290,60000.0,59659.782417315226,52484.94836175814,60020.62696311623,173.9937888198758,1.0428099660797223,0.9391766775252158,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
POST,/api/v1/users/login,210,0,140.0,136.67889128306084,109.94323575869203,174.42122008651495,339.0761904761905,0.6800934561389493,0.0,140,140,140,140,150,150,160,170,170,170,170
GET,/api/v1/verifycode/generate,501,0,6,6.300471419145069,2.8444956988096237,37.87599178031087,1248.0718562874251,1.6225086739314936,0.0,6,7,7,7,7,8,9,12,38,38,38
GET,/client_login.html,101,0,4,4.270998184744379,1.1814190074801445,9.637075010687113,12241.0,0.32709256700016137,0.0,4,5,6,6,6,7,8,9,10,10,10
GET,/index.html,400,0,4,4.338034682441503,1.2382511049509048,13.904557097703218,18128.0,1.2954161069313321,0.0,4,5,5,5,6,7,9,11,14,14,14
,Aggregated,1877,391,7,13485.72430291551,1.1814190074801445,60020.62696311623,13798.258923814597,6.078740081775276,1.2662692445253771,7,120,140,60000,60000,60000,60000,60000,60000,60000,60000
