Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,6129,5276,44,62.61365605996267,1.2419377453625202,398.6412421800196,318.0135421765378,19.875402466167298,17.109254921112523,44,71,93,110,140,210,280,310,360,400,400
GET,/api/v1/adminorderservice/adminorder,814,814,60000.0,45937.89859050921,1.055931206792593,60198.666349984705,144.65233415233416,2.6396765553043204,2.6396765553043204,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,814,318,41,55.214611380944525,0.6608329713344574,333.38034292683005,98855.35995085994,2.6396765553043204,1.031224993349845,41,49,54,63,120,150,220,280,330,330,330
POST,/api/v1/travel2service/trips/left,92,1,33,75.95691901793623,1.5577347949147224,250.033400952816,196.29347826086956,0.29834182197542686,0.0032428458910372486,33,110,120,120,140,210,250,250,250,250,250
POST,/api/v1/travelservice/trips/left,33609,33517,67,2450.9060991028923,0.9519560262560844,60513.21362797171,7.295307804457139,108.98880755187089,108.69046572989546,67,99,120,130,200,320,60000,60000,60000,60000,61000
POST,/api/v1/users/login,12250,10838,72,84.17489807277309,0.9596822783350945,494.76459296420217,39.70138775510204,39.7248621652063,35.1459637670617,72,110,130,140,170,270,320,350,440,490,490
GET,/api/v1/verifycode/generate,40247,37739,60,73.17445853115888,0.9762640111148357,403.8730440661311,77.92168360374686,130.51481857657615,122.38176108185472,60,93,110,120,150,240,300,320,350,400,400
GET,/client_login.html,6125,5476,62,72.67590686633271,0.9866259060800076,400.25819512084126,1297.0463673469387,19.86243108260315,17.757824099319972,62,95,110,120,150,240,290,320,340,400,400
GET,/index.html,34130,31825,66,77.03757037025534,0.7752412930130959,410.4648856446147,1224.2906533841197,110.6783302611013,103.20357048226043,66,100,120,130,160,240,290,320,360,410,410
,Aggregated,134210,125804,63,948.1578981135248,0.6608329713344574,60513.21362797171,1014.456948066463,435.2223470361091,407.96298447605005,63,97,120,130,170,270,330,60000,60000,60000,61000
