Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1202,0,4,5.163330359681945,1.6128388233482838,26.019932935014367,8649.0,3.9443681167075333,0.0,4,5,6,6,9,12,14,16,25,26,26
GET,/catalogue,6771,0,8,15.924799276830546,4.402383929118514,74.68903996050358,2795.0,22.219065322983948,0.0,8,9,11,16,50,52,54,56,64,75,75
GET,/category.html,6771,0,4,4.910955777647076,1.7398451454937458,30.98989906720817,11518.0,22.219065322983948,0.0,4,5,6,6,7,9,11,13,24,31,31
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,778,0,4,4.959659184063462,1.725347014144063,21.540860179811716,10364.0,2.5530103118123635,0.0,4,5,6,6,7,9,11,12,22,22,22
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,725,0,5,5.063770136571136,1.8714438192546368,27.00871997512877,10364.0,2.379090586200467,0.0,5,5,6,6,8,10,11,13,27,27,27
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,785,0,5,5.035353526710325,1.6983328387141228,17.618533922359347,10364.0,2.575980841610161,0.0,5,5,6,6,7,9,12,13,18,18,18
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,735,0,4,4.971516615438725,1.5735470224171877,21.777939051389694,10364.0,2.4119056287687495,0.0,4,5,6,6,7,9,11,13,22,22,22
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,736,0,5,5.015840074085408,1.6306429170072079,21.14983880892396,10364.0,2.4151871330255776,0.0,5,5,6,6,7,9,11,13,21,21,21
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,771,0,5,5.16480817453484,1.6207948792725801,26.62187907844782,10364.0,2.530039782014566,0.0,5,5,6,6,8,10,13,15,27,27,27
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,749,0,4,4.9302230482779255,1.8770759925246239,20.12402401305735,10364.0,2.4578466883643446,0.0,4,5,6,6,7,9,12,14,20,20,20
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,697,0,5,5.073066503197019,1.8292628228664398,29.17741285637021,10364.0,2.2872084670092767,0.0,5,5,6,6,8,9,13,14,29,29,29
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,752,0,5,5.040164765074572,1.833978807553649,26.55994798988104,10364.0,2.4676912011348295,0.0,5,5,6,6,8,9,12,13,27,27,27
GET,/login,1201,0,57,58.307554541802425,49.98378409072757,89.00161390192807,13.0,3.9410866124507047,0.0,57,59,60,61,66,70,73,78,88,89,89
,Aggregated,22673,0,6,11.07669266141484,1.5735470224171877,89.00161390192807,7809.025095929079,74.40154601506647,0.0,6,7,8,9,48,54,58,61,73,85,89
