time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.17:10684_host_power
1749177072.355,0.019991933178485195,0.011123702144919043,0.004750274818441103,0.0016268487620099909,0.009956688034667711,0.0019534690086715715,0.005046665340836215,0.002679916010450285,0.0012607097325787419,0.09354005689871833,0.0017672968711021637,0.004956784391678096,0.006607421115361611,31190501.281129602,15592707.137707284,1465769.1598776127,378.41832963784185,4837472.5879639955,28458980.173415575,4558026.577707718,584120.105975861,208471359.59948528,15799155.64705668,6110573.393678059,1820908.9932309017,3658092.679889709,5436.266106287673,3315486.0850757034,0,302.7346637102735,44790.00223164472,0,0,266098.3220488666,0,11473456.665512782,0,0,0,0,516.7988464311464,0,0,0,0,225.23232582436714,0,0,0,0,0,72.86311482700347,0,0,0,0,0,0,0.003909668245680491,0.0015597524925093495,0.000708822475900259,0.0003438651674980774,0.0017742478510957042,0.0003004274550504503,0.0006785703202937713,0.0005631913708894659,0.00019055693805444758,0.012756763487305615,0.00022485908629277595,0.0008689390911471224,0.0009170353540426621,3.677490490909091
1749177077.355,0.04113169409747372,0.022633368682915322,0.0077713633294816615,0.003633764312118434,0.029264982325520383,0.002268373859961514,0.005188674801454859,0.003106206584928706,0.0012560386986176506,0.09552983007199488,0.001777219866232879,0.006847906545260027,0.007366083718580142,38179008.23104693,20050186.922134344,1440284.2082460825,677.9336851977857,119251.38251346369,28924269.902983177,3752696.8540260866,574895.4126446565,215666045.44625598,13730409.008676387,6199087.201735358,1835740.6419040752,3713590.2918231725,5323.321299638989,6807122.795291671,0,677.9336851977857,100449.48856037878,1562.7339122851643,0,261929.76800622995,0,9694143.917297395,0,0,0,0,1064.646689688463,0,0,0,0,222.2986052065054,0,0,0,0,0,73.96706154290668,0,0,0,0,0,0,0.004279075956076392,0.003672039626714619,0.0010408671510699179,0.0005615511189254047,0.0038780781818325994,0.00048019978977594213,0.0006883270959481509,0.0006612761055418066,0.0001816896885369806,0.01120974580537892,0.00023082091316511724,0.00109050234198409,0.0008531005689150929,3.1102719818181814
1749177082.355,0.09049525354804147,0.045320922917672084,0.011636614542738942,0.006560072631730621,0.053118824179010364,0.0061117715174622556,0.0051565973272998215,0.002918630652487151,0.0012765829493500815,0.0942838530912571,0.001800346822072527,0.010182278838518398,0.008816219738992253,37434729.14528402,15418463.63620139,1417596.6401509081,674.9423267054816,4890488.821413725,28634359.169873755,3664621.0846355087,289598.80337826745,176689946.96548632,13752209.436473893,0,1837552.5878871002,3692039.5641481318,5218.757741992568,6545003.158965573,0,674.9423267054816,114006.03661732543,1546.8834298457002,0,0,0,9710961.10042893,0,0,0,0,2046.8669129588977,0,0,0,0,217.2099271724528,0,0,0,0,0,73.52756386091514,0,0,0,0,0,0,0.012608907288773528,0.005454923682908502,0.0013136494802494043,0.0008201897914113412,0.006759137586559615,0.0011422939789535835,0.0007071476911238938,0.000590707895710272,0.00019996723564231903,0.009476023561248433,0.000243606103555835,0.0016039661185941474,0.0010796277715349786,2.5646739454545453
1749177087.355,0.12419280713877191,0.07209120944106882,0.016932014856219868,0.010654105627120896,0.08393655236754624,0.009160030549126575,0.005062993276261356,0.0033593349431973504,0.0012536780219582773,0.0937420810285582,0.0018219077305820324,0.01383362342055019,0.010948455256486637,31041127.54138633,15572492.78131252,1464944.325954255,822.0997700981645,5051376.523693781,28806612.067718133,3806373.9574530623,290360.93884345895,176506399.29790628,15605824.123225307,0,1824777.7499373592,3698087.706996063,5406.5668139402715,6609885.762693535,0,672.627084625771,203007.21869917214,1555.7806395601217,0,0,0,11332269.123495223,0,0,0,0,3174.5642652439574,0,0,0,0,225.74126465076972,0,0,0,0,0,73.64654691910748,0,0,0,0,0,0,0.024544653193258208,0.0069555582165806516,0.0018847751093828923,0.0011981414061592287,0.007775769481651304,0.0017115299668458116,0.0007248483487947627,0.0006612302447538738,0.0002027306905769167,0.008280938948790074,0.0002931970782565666,0.0025265498116505834,0.0015496952774250524,2.6071358909090905
1749177092.355,0.19412367421684232,0.09822998978766008,0.023571364571177464,0.014901784298682486,0.11487537254687209,0.011497493235288014,0.005172172525431077,0.0031379760959077507,0.0012677322460136868,0.09363451459191978,0.0018279882327064752,0.020112738944415308,0.012722803754671533,38408790.73650586,11899796.341194622,1484024.9754506883,2992.675397738689,5029642.680622184,36054414.431383915,3050658.4257675256,289181.21196662175,179587748.44646925,15890018.723092426,6285593.460170827,1808001.9883186282,3748775.066071266,5352.4991832734395,6735860.113143781,0,673.351964491205,221353.10364878617,1557.893974245196,0,0,0,11539261.555372356,0,0,0,0,4363.529498199986,0,0,0,0,226.03609072346998,0,0,0,0,0,74.65597375375923,0,0,0,0,0,0,0.028297055114405636,0.008183458078786296,0.0020117743379352445,0.0012757033460679226,0.008320124563191084,0.002132914484584721,0.000751605464554981,0.0006830494445408718,0.00016552185645760274,0.008741663585708014,0.00025670204078889454,0.0030368512298713257,0.0017401907070484933,2.026907418181818
1749177097.355,0.2685641124431565,0.1356615011643484,0.03362943816203636,0.022484195282778223,0.1587484950193752,0.017437657782534928,0.005017408105697813,0.003958891132288714,0.0012792856960245939,0.09343133727701346,0.0018461191549247295,0.028483429248452912,0.01503291690874194,38497333.09077679,15698203.544009022,1922295.0454095851,8810013.550233688,5059295.9740610635,28898659.65128727,3018124.8794336566,284931.4596457223,179959365.53386536,16030166.780663649,6108794.698683577,1849607.3211918727,3757753.539782589,6259.1231580862295,9990958.19233708,0,4592993.007499728,278969.2155273349,1560.6074350926215,0,0,0,11639999.852112027,0,0,149.66657531743857,0,5961.503474875377,0,0,0,0,223.62554368596335,0,0,0,0,0,74.83328765871929,0,0,0,0,0,0,0.0332311687508033,0.011299454830302922,0.0028326808505128613,0.0018390893401757096,0.012455334964676693,0.002735503579298896,0.0008111158319182408,0.0008135523911549272,0.00020985547831792306,0.008893666511131522,0.00024475683915751794,0.0034693220052481495,0.0018212754626315457,2.0628168909090907
1749177102.355,0.3616653886729419,0.1809681455517776,0.043309220685732557,0.027307887924588756,0.20597057440631772,0.025589875029794505,0.004917340833560466,0.004477215600444886,0.0012696518629408673,0.09512121954954793,0.0018697789641494824,0.03684067909538939,0.01963134067105302,37568221.500452586,15592226.060562262,1903302.962976129,17728547.267854214,5171717.917741034,36502621.36741167,2260852.1565422686,569554.3037565929,145704972.86907664,13392148.756756756,6356977.421866311,2312903.012343884,3779516.2250560434,6106.59709280656,9922224.759702248,0,4622721.388590078,395722.3895129736,1577.0887955849728,0,0,0,9453789.405405406,0,0,750454.154569843,0,8066.4884006648845,0,0,0,0,223.15445382729504,0,0,0,0,0,75.26368012935944,0,0,0,0,0,0,0.040591826803378896,0.014098353618432759,0.0030322564344224673,0.002124103647531403,0.014702055801511958,0.003255755535819789,0.0008600327267568295,0.0009447181780236838,0.00018751999266723165,0.0076424490031604675,0.0002787001769985235,0.004599176547192096,0.00218413119287597,1.5430318727272725
1749177107.355,0.4587142307636938,0.23607314715816866,0.05347183902203201,0.03584798840490379,0.24279533860691543,0.03396034777846861,0.0050325174410215225,0.0050713104938960585,0.001314064602739667,0.0945199869038855,0.0018740141105175185,0.04900395568334218,0.023549937269304752,38071479.405734025,11816112.322214311,2391722.074063468,17589268.116204187,5168894.55222278,36361476.98149028,2247761.6333597866,589040.3354484397,143996432.36529678,13371075.86033208,6148626.671925986,2310287.849653521,4758951.347541409,6188.424044030362,10030866.261342682,0,4586346.369523534,414540.76884530036,1570.150779453105,0,0,0,9439979.852129018,0,0,1508772.726429618,0,10469.774150554127,0,0,0,0,221.6290310944376,0,0,0,0,0,75.97425481794743,0,0,0,0,0,0,0.06689944269481723,0.014811964743138483,0.003660655261390048,0.002421727676668468,0.028907058090188575,0.0037608296922131243,0.0008471056061684036,0.001060823473865954,0.0001800581297038205,0.010175453003083333,0.00027870925613694296,0.004933334413584321,0.0022791445605762203,1.5400221272727272
1749177112.355,0.5486945272220981,0.2846773972531049,0.0652217717503361,0.04525804165617737,0.3081336566127873,0.04248978195771834,0.004869197688519954,0.005681283363327833,0.0013163848501563493,0.09201255965241835,0.0019034591137506319,0.057604268264477135,0.02765458249164577,38017631.890824206,15546653.304734953,2893136.4219735726,26219495.88292402,5590430.436512243,42856003.87311948,3049647.5084521533,294628.6944099148,144949525.13329655,13423253.676337752,6266487.053449064,2375779.315490068,3748800.2045624736,6178.200754174897,13190536.003316449,0,9115444.680162525,786136.9209070198,1542.3622442575627,0,0,0,9477688.477797449,0,0,1485829.592153568,0,12550.602909104016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07529536469320498,0.018555252216619994,0.003923662918019724,0.0026701362181360024,0.031631026255506074,0.0038681943852330123,0.0008959700920360292,0.0012457896672997274,0.00015183645381278425,0.010821381339662319,0.0003049899702100297,0.004949970826594954,0.003636259349161957,0.984233690909091
1749177117.355,0.6855631568844269,0.34748744479720217,0.07937929153294494,0.05446423752968876,0.3677134079013457,0.054909149167883566,0.00488988135593238,0.006285685627419593,0.0013448985878868921,0.091435974517271,0.0018940865619050593,0.07258924876358278,0.03284106499368522,39008284.14575734,11795645.957633147,2888144.531390862,26243233.858777802,5562213.522621352,35927239.681938656,2999890.454570121,280630.2653209128,106772700.78370471,13610161.726450006,12205921.090566104,2388693.8928437615,3817384.352477896,7621.237242548174,16680697.867060775,0,9123867.271287698,789493.9413493942,1550.927678909504,0,0,0,9611110.24804895,0,0,1515952.1509770413,0,15245.935738135639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07878944348356308,0.02088593554768115,0.004701625014778153,0.0033592965757174727,0.0345782346656562,0.004628415545490446,0.0008619208350117862,0.0013959336539632779,0.000215137159654253,0.01085191370467702,0.0003682906760514983,0.0058376108112593575,0.004021642150566541,1.0086729272727273
