time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.16:10684_host_power,145.108.225.17:10684_host_power
1749125039.752,0.00984659995226973,0.011260911963995516,0.004080913795024567,0.0009675811083078868,0.003080255599533399,0.0017351642468400531,0.005121184732518521,0.0025429864583509645,0.0013046861178370307,0.09708780986364375,0.0018789500018301143,0.004322103129294029,0.0070581618227862665,21637809.554650348,16090668.387535023,1336373.7622173033,2156.0633837329606,29154.304849304157,36044533.38637062,2816937.2506876015,1027726.6618142425,79550832.60694107,15803033.006244425,0,1718899.672269796,5558838.970592686,0,0,368865.70835017477,0,9743.27804549284,0,0,0,0,9555419.395947495,0,0,0,0,486.9151736435424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012175552046586994,0.0010900078110750626,0.000832364425364802,0.000232722617968331,0.0014988262871423173,0.0002205954432415153,0.0006398501939686446,0.0005246231914986225,0.00015251847461073123,0.010656171367852454,0.00022758190896758144,0.000759471721130862,0.0009874841256478067,4.234513690909091,3.6325226363636363
1749125044.752,0.04253579108735191,0.011485361357798677,0.0058912443892737325,0.002522730002794994,0.033186361191636704,0.0024916454721314305,0.0047833541658318735,0.002651641912550271,0.0013357108620375994,0.09521709287257069,0.0018903685128336116,0.004522100194955732,0.00875441442227048,22778539.31576398,14534182.258259652,1924591.221449851,9702585.040533524,116870.68132509253,36382742.052049495,2939381.4598799488,1389700.814086271,71854679.0595954,15750981.14234895,0,1858656.8051709116,5653895.019285595,0,0,409844.0516385303,0,98798.66542689932,1569.8069131656753,0,248050.39230854236,0,7624104.397698605,0,0,68.69025658225726,0,549.7280831666463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056304867259886916,0.0028005004614114586,0.001046957301149025,0.0005599841223500003,0.003427757632414079,0.000280054348204539,0.000617541336175384,0.0006297196361119138,0.0001496478952022883,0.01252421648360663,0.0001942646435492766,0.0009550055109778513,0.0009773584240923342,4.198285618181818,3.1008973818181818
1749125049.752,0.07608759161839877,0.030346903127999033,0.012638188749653468,0.007996865106009641,0.03578586184547569,0.004557724392242891,0.005186888997767814,0.002848169088213585,0.0013789041227794652,0.09045992135210215,0.0018905170282917051,0.01076162336824145,0.010174186638792024,23425714.095989965,15122875.199489307,1796950.00457331,8868438.638105318,126280.28840471219,29049639.04215606,3501969.622733954,1396025.5003706452,2656.1861342556203,14322520.385340316,0,1801572.3873441997,5255627.4131976,0,2416597.510373444,397124.3025702003,4621770.171149145,106753.24061305702,1566.3479923518164,0,249585.76723498892,0,8085242.902617803,0,0,74.4591892383203,0,1470.7947654005743,0,0,0,0,74.3281252835393,0,0,0,0,0,0,0,0,0,0,0,0,0.010864093410638188,0.0045643590872848794,0.0013025748658520519,0.0007469744968842097,0.00552412971289571,0.0006506577798095879,0.0005916354596372054,0.000583810472331176,0.00011727327897760602,0.012622339485544882,0.0001946638346682687,0.001206632317341809,0.0011670785930506058,4.201354836363636,3.1062346545454544
1749125054.752,0.15101707855039156,0.07049087135521809,0.012819423500740992,0.008676103813473938,0.06446996229838511,0.007610883530062883,0.005087299183608074,0.0033675371313352785,0.001371351779652898,0.09417943425865777,0.0019509852351407087,0.010883707464965992,0.010603413996456876,22805092.73759069,13757752.980240596,1839672.3258865827,9694117.196537556,154022.0057577789,36775537.8827001,2745965.7435569074,1287760.2269232082,38238787.78004073,12722651.259785991,0,1846065.1116158979,5816461.798566943,1765.390417355075,2198683.867690019,407092.1183749692,5052071.00402888,130034.310052451,1586.4256731833268,0,230689.5868220498,0,7183578.270828349,0,0,82.44102729248853,0,3344.4015023678626,0,0,0,0,72.85274709638405,0,0,0,0,0,0,0,0,0,0,0,0,0.022525600353558196,0.006502501018265767,0.0016539450279554966,0.0009970419271725772,0.006683742949011085,0.001136950359697188,0.0006492756939761534,0.0007405531794938292,0.00015949099693873104,0.012839328631237266,0.00019759232322789173,0.0015325920980805905,0.0012104781091149327,4.963226927272727,3.1525370909090906
1749125059.752,0.2062410747781802,0.07392191766398427,0.02398788482606713,0.016767777882174078,0.10242700236963283,0.007226095709409644,0.00526816786116425,0.0033668314350080728,0.0013644844004954222,0.09217748333272995,0.001995137743658946,0.021414556577569795,0.013762773000873987,15091110.145030824,10909073.013985593,1737209.2742915177,16993698.397171985,228494.69797199898,34916255.8401699,2071755.6433307712,1055821.6506168533,77509313.30725224,13476031.450414872,0,1764768.3151174115,4858920.9765283475,1897.4450343869153,2323565.9489528122,387186.2327000098,8858349.439484712,214501.92531743055,1506.2198370275978,0,236830.55399708374,0,7612157.541939926,0,0,68.86811486986348,0,3534.358697366027,0,0,0,0,73.20691319190004,0,0,0,0,0,68.86811486986348,0,0,0,0,0,0,0.036962653028686156,0.009198348255651047,0.002295442429488942,0.001465001819928043,0.00981890879301948,0.0016212707354875545,0.0006841724743381205,0.0007649266020872642,0.00013109439375088506,0.012717588885688053,0.00016353942530004942,0.0019266518889151864,0.0013092898589399415,4.917890581818182,2.607681018181818
1749125064.752,0.27977311969891316,0.15073165885326312,0.023881027745292282,0.021020694550214665,0.1430183059747385,0.012992404920081746,0.005251838224409382,0.004494148183019672,0.0014032986673530798,0.08988681869857874,0.0020005720540933404,0.02291272180889506,0.017798220860696178,23320730.530567285,13891460.948230078,1729470.6548554243,16520886.108655741,271772.5118483412,36094076.8604167,1549448.0785772868,1090580.673197052,78073729.3914972,13908324.906507103,0,1962096.999919569,4416382.727372785,2180.723333945291,6645620.6713425005,385461.46243191295,8611988.304888828,253659.75926550198,1557.0479517766955,0,245037.6432671241,0,7860214.809274494,0,0,75.13666214183513,0,6750.782866665445,0,0,0,0,81.93802636580047,0,0,0,0,0,75.13666214183513,0,0,0,0,0,0,0.04175795874998201,0.010684251492993355,0.002477257193116477,0.001598671580566699,0.01088548013825023,0.002271111028369898,0.0007549113974946912,0.0009996504208743535,0.00009563387468699406,0.011095907044043904,0.0001280789062361584,0.0028508691571053203,0.0013405883433604282,4.980972490909091,2.0416879636363636
1749125069.752,0.3377873620375954,0.17495663692781568,0.03700593099712282,0.030272397891549428,0.1909419927503361,0.026046580812256782,0.005399614298178624,0.004567108137669038,0.0014091424666023303,0.08405003174560151,0.0019065298689344087,0.040581361530181596,0.016962269536666495,21404849.80796442,12828735.444814583,1938189.1817358076,17946988.165352732,305037.63111629104,29308809.463455852,1405463.9182753481,848218.7417174516,107785289.32548434,13005189.936025023,0,1782627.1412153163,3529987.4133333326,2000.9433326595242,6140502.223650169,432465.82358271285,9354031.940623673,284000.553108271,1579.985672562958,0,254035.0546260388,0,7349812.951575894,0,0,75.09333333333332,0,7826.707475861136,0,0,0,0,74.45377540262479,0,0,0,0,0,75.09333333333332,0,0,0,0,0,0,0.046432156031123314,0.01271428217856288,0.0031200963083054738,0.0019314475507807144,0.014053603150093134,0.003080125687506902,0.0007993903211599588,0.0011819310246558563,0.00009522133309825135,0.012857307245930013,0.0001268846034970943,0.003394999877332569,0.0016654600593745002,5.037786090909091,2.0853622727272727
1749125074.752,0.4604935216517213,0.18047520198591524,0.05393104421595674,0.03548725922745309,0.2683800225996967,0.03440087828088276,0.005466717103019304,0.005439757710067861,0.0014214690301027116,0.08733498437898896,0.0020241499707432703,0.05195673892744339,0.02207243123521959,22615373.754625674,13281728.948442306,1798138.6426391518,24549101.636694282,437541.6477427559,29145723.209556337,1551212.599057077,835637.779797118,107962376.82323518,12185304.22651445,6686698.030037059,1761630.7165389815,3502724.5406585415,2113.293481354967,6358289.756056767,399495.4221770092,12796792.88745201,406065.43736942497,1571.0971889897532,0,251124.30688203548,0,8260812.6068418035,0,0,74.51337092959797,0,8104.30029253189,0,0,0,0,82.17474169926773,0,0,0,0,0,74.51337092959797,0,0,0,0,0,0,0.050594616391777716,0.015209037993849924,0.003552599385330037,0.002498785521093699,0.014379595785282938,0.0049265327760322905,0.0009152600249494768,0.001120044505100749,0.00015315618499301033,0.011542627244944679,0.00009615452428845453,0.006326419010625414,0.0028287004108902805,5.024606363636363,1.5219257636363637
1749125079.752,0.5822460895835639,0.2923696347541534,0.0650468813799869,0.04340880516561825,0.28242810153546544,0.04445863010348461,0.005473268890856407,0.005118362813059919,0.0014220451344487477,0.08534978966930212,0.002052934373123262,0.06260407055153168,0.029776596475339975,31194691.998969033,13723603.6674684,1833462.525247011,32599626.062893085,460532.7265426316,36403946.63357121,1936562.139766443,786266.1473663626,142019281.6670569,13486738.704764666,6239305.221395164,1785138.895477185,3484838.3112061005,2186.825729960602,8753323.182089446,31526.61171461324,16994158.02096436,427402.56611277896,1569.8928656166158,0,236287.23599610897,0,9522776.706070054,0,1718.7790771925343,74.18811468729058,0,13036.801273125126,0,0,0,0,68.42975758892025,0,0,0,0,0,74.18811468729058,0,0,0,0,0,0,0.05502553723795517,0.016691036466569092,0.0037009866078428146,0.002570169442230527,0.01686920698180985,0.005922990026874626,0.0009042289319225583,0.0011457464966882684,0.00014953293915536772,0.009712722088095654,0.000060831012476829805,0.006698457909382488,0.0029334956717185123,5.074342581818182,0.9605102363636363
1749125084.752,0.6447674742874603,0.35920675900962307,0.08007615632297001,0.04975922162140443,0.35672494999702975,0.058022922437929184,0.005564993635683794,0.006775076674924639,0.0014549149602774585,0.08312612058970645,0.0020827292448642684,0.07811356925321407,0.03526485238722527,28818206.108428,10279287.243065707,1849162.8721541155,37474711.65819967,549904.4784411772,29397091.2841671,2111452.632346773,537669.809471189,147054206.7062027,13773902.839256942,6918333.615853413,1784731.065925048,3568295.4111076063,2577.239643561663,8735220.977027051,32952.71453590193,19535536.097281314,515606.5638827709,1584.321815368747,0,244123.26447680325,0,9728654.307039803,0,1718.0268076958148,76.00526989664323,0,15892.299640878495,0,0,0,0,74.69409340408848,0,0,0,0,0,76.00526989664323,0,0,0,0,0,0,0.06126730164964052,0.02037784866497138,0.004377289558183033,0.003250284124065939,0.020138939469920448,0.006987457834579211,0.00098921343448524,0.0010877277383664658,0.00014953293915536772,0.009642898317322655,0.0000628165734498858,0.008324260585764113,0.003536997003327001,5.858806054545455,0.9913083272727272
