Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1170,0,4,5.284042740996895,1.6718651168048382,31.252256128937006,8649.0,3.7867744972026975,0.0,4,5,6,7,9,11,14,16,29,31,31
GET,/catalogue,6903,0,8,15.30620719765019,4.326431080698967,74.64708015322685,2795.0,22.341969533495917,0.0,8,9,10,13,50,52,54,56,66,75,75
GET,/category.html,6904,0,5,5.198417002353267,1.6325919423252344,38.49477181211114,11518.0,22.345206092895236,0.0,5,5,6,7,8,9,11,13,26,38,38
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,766,0,5,5.276382717184781,1.7744179349392653,28.023352846503258,10364.0,2.4792044998780054,0.0,5,6,6,7,8,9,11,13,28,28,28
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,769,0,5,5.1819516651051405,1.501824939623475,29.087976785376668,10364.0,2.488914178075961,0.0,5,6,6,7,8,9,11,13,29,29,29
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,780,0,5,5.243996186898305,1.9519231282174587,23.55247805826366,10364.0,2.524516331468465,0.0,5,6,6,7,8,9,11,14,24,24,24
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,704,0,5,5.149452914338326,2.1765579003840685,36.66757885366678,10364.0,2.2785378171202555,0.0,5,5,6,6,8,9,10,11,37,37,37
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,776,0,5,5.033080833039929,1.7106500454246998,29.708554036915302,10364.0,2.5115700938711907,0.0,5,5,6,6,7,9,10,12,30,30,30
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,735,0,5,5.138416595275507,1.9961800426244736,30.76763404533267,10364.0,2.3788711584991304,0.0,5,5,6,6,8,9,11,14,31,31,31
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,769,0,5,5.172773433900081,2.083927160128951,25.16391803510487,10364.0,2.488914178075961,0.0,5,5,6,6,8,9,11,13,25,25,25
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,802,0,5,5.117323230417849,1.8236110918223858,37.85930387675762,10364.0,2.595720638253473,0.0,5,5,6,6,8,9,11,12,38,38,38
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,754,0,5,5.103892694284215,2.0162779837846756,27.59671420790255,10364.0,2.440365787086183,0.0,5,5,6,6,8,9,10,12,28,28,28
GET,/login,1169,0,58,58.94434923753047,50.757311983034015,109.24502299167216,13.0,3.783537937803379,0.0,58,59,60,61,64,68,71,75,89,110,110
,Aggregated,23001,0,6,10.955686858027521,1.501824939623475,109.24502299167216,7825.481674709795,74.44410274372585,0.0,6,7,8,9,46,55,59,61,71,87,110
