time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,145.108.225.16:10684_host_power,145.108.225.17:10684_host_power
1749116402.008,0.03953079567126327,0.00562394129353242,0.00409673070316557,0.0022570751841761868,0.0062665117645884895,0.0023342356778553778,0.005206446809950822,0.003009788915225358,0.001331866526084239,0.0973273469189968,0.0017669651297876272,0.0051717912291414,0.006869944358382949,30422206.90151488,19816362.754697554,842941.8902127037,2204.5951491909714,32908.713118160405,10132.944744734566,1931337.8236588254,801117.5882374727,36157236.270285144,10557235.938243896,12444285.93211109,1636822.1938255827,5150323.798544563,2358.173509409521,79.06431141056174,449.0899788027191,2066.8079523665356,27396.90895058674,1457.478353694698,0,0,0,5368565.326804054,0,10923.273515195287,0,0,158.12862282112349,0,0,0,0,69.31798950753088,0,0,0,0,0,221.34159521579363,0,0,0,0,0,0,0.007859138614023133,0.001782931398645643,0.0009226624746068361,0.00039722321501649093,0.0019473402400206222,0.00030161989083263936,0.0006334187553630952,0.0004033671983039935,0.00022410593435009935,0.009864152703748725,0.00024295347471633494,0.0009872418129402722,0.0007142866996559865,4.3726704909090905,2.996825618181818
1749116407.008,0.039954219286666245,0.011857823493999583,0.009324121066928915,0.004428256129630073,0.027939806264190317,0.0027798832397131624,0.005105854604613795,0.0030129812609491846,0.001342192011699152,0.09552950987739488,0.0017891682280910264,0.004868069953162752,0.006627163352066496,23254002.346666664,18729257.780858904,1223002.1763703544,6144.000000000001,109251.45710394914,6745052.517596102,2083714.400614192,567762.3762376237,36044800,9036696.62022047,12643030.982590737,1540697.3304595482,5500407.832985553,2402.986666666666,74.72543510781917,24048.183827375033,2882.370370370371,84411.43894689059,1455.3329723876557,0,0,0,5742774.69349147,0,10281.787727601026,0,0,523.0780457547341,0,0,0,0,0,0,0,0,0,0,236.386893661815,0,0,0,0,0,0,0.010909901673644133,0.003556361370859245,0.0014250613756002974,0.0006396323095217092,0.003874607327571604,0.00039682460604806795,0.0007208191193462062,0.0004957496218000394,0.0002072158170979135,0.009915434212283847,0.00019274874854954127,0.0011710333452006156,0.0007104738244945962,4.356880709090909,3.045314309090909
1749116412.008,0.0692615962678501,0.025706682923280575,0.013994434828370277,0.004169317207189445,0.02951264512718877,0.003820662852007692,0.005172059677093203,0.002565863891870231,0.0013557027412021464,0.09238599008932165,0.0017917488579874193,0.00995801401435242,0.008617032324424689,23138914.50356615,14937332.09681232,1341105.8958214081,5784.734254545455,115652.26012134495,6763750.640014919,1923261.6961035463,262431.31833148387,36010570.045838885,9003882.666280145,11513430.605938466,1141693.001266357,4821269.302756934,4109.374144944455,148.9644136526467,26319.92170910501,2713.8259465768797,89339.00747793268,1458.3184985504297,0,0,0,5723104.886489229,0,24966.753904601093,0,0,1191.7153092211736,0,0,0,0,0,0,0,0,0,0,207.20006744793864,0,0,0,0,0,0,0.016382736906391467,0.005566256232911225,0.0016257754205060454,0.0008037690915340775,0.005837226617879563,0.000549934743307181,0.000700917418008165,0.00047376483036810885,0.0002505930960837861,0.009744510664809166,0.00017822191786719086,0.001439508223178105,0.0007030612895253145,4.342128418181818,2.507507418181818
1749116417.008,0.1086800887899866,0.06581505602702142,0.01896150334891113,0.012386918838721695,0.05711554556300672,0.003968785974882627,0.005211756467409762,0.0027116520318725013,0.0013932705611067854,0.08713446513191443,0.0018026467885709652,0.010217268465586841,0.010581727355950631,23146142.92488965,17423676.83899657,1230050.7819749299,17804676.911805112,124762.92051555525,7314076.523971034,1924884.8362039854,287291.15537848603,36086358.18601076,9576051.831011066,12548306.261783171,880451.695520971,4185512.2534001446,5154.926494728778,1947682.1344920057,24048.183827375033,3376.1333455444637,104623.14937001755,1576.9731414428454,0,0,0,6089551.2126057455,0,28506.104222696908,0,0,3058.895413965172,0,0,0,0,0,0,0,0,0,0,215.96327543256913,0,0,0,0,0,0,0.026833729721345193,0.006137726134122949,0.0018471650061473663,0.001087283117412632,0.007860891474251041,0.0017156389513720924,0.0006341877825050517,0.0005777450209342652,0.00023632217601546906,0.01004372549552231,0.0002545417190484699,0.0022435567316452724,0.0011313515040389814,3.558972527272727,2.5322353636363633
1749116422.008,0.19630243872101116,0.07082547351023735,0.027398635245750785,0.016382663013239113,0.12494697476209791,0.013709875486912458,0.005229907774428674,0.0034086021324865228,0.001400404895538368,0.0896593448554407,0.0018037982785811752,0.020931609366202798,0.010604626270849243,30633416.740598578,15081298.24625838,907059.7737112091,24431847.15937657,225052.50208054422,20419888.197908834,1919471.9383029954,273496.4260784825,33036185.165949035,10447481.404193733,11502226.636690045,782443.2653757571,4194569.724422946,5191.287501584256,2107309.4481682125,28014.98890384546,3088.989441930618,199042.15363462028,1469.5551151506866,0,0,0,7085800.141361785,0,31166.356734624245,0,0,3309.595078505188,0,0,0,0,0,0,0,0,0,0,216.4306211218884,0,0,0,0,0,0,0.03238980214141533,0.008426670858976798,0.00223019620507538,0.0014082274284816212,0.009565554819115257,0.002866679308434084,0.0007018401267882971,0.0006857673317299755,0.00020148543644115592,0.010323771317789459,0.00021799311047684573,0.0023137150796858734,0.0011263401270860758,4.353026127272727,1.9755371636363637
1749116427.008,0.2154970293479745,0.11429581755201067,0.0364793955309327,0.022138298237352205,0.15617549209908976,0.014904451349078253,0.0052320704124449394,0.0037405509276234286,0.001414170266684839,0.08828211418818853,0.0018075149048026233,0.027794459214910014,0.014087367396461548,25254225.034322213,8156061.616642847,1375923.1763619576,32690359.526372444,225712.71868304012,22858932.716021582,2591003.309111998,528857.6666422234,33536748.894482613,8352542.372881355,12514479.691863967,784465.7094051788,3449790.188515239,5704.848882787162,4553848.499285375,28516.934441366575,4262785.791173304,211326.94948718033,1645.085476185665,0,0,0,7080049.50228679,0,41841.865814264216,0,0,5285.056376052089,0,0,0,0,0,0,0,0,0,0,148.3493598449865,0,0,0,0,0,0,0.03653960005199952,0.01089764720788245,0.0025446320234880884,0.0016797076034629846,0.011028243895162144,0.0032444475039962927,0.0006898464741543384,0.0007863199038131717,0.00016850409661500908,0.010381743320538865,0.00025146525037246937,0.0026546400638381073,0.0011828195130888198,3.5926657818181815,1.4495630727272728
1749116432.008,0.3596574403953025,0.1688633358524414,0.04197844704527282,0.02513191487181813,0.15625222677365377,0.02187811700532837,0.004979592648572542,0.004395399192016163,0.0012767117366667058,0.07657883069833246,0.0018362740753166361,0.028924090819644355,0.016948166355547023,30743364.894815248,10419634.543856088,1679095.6792737248,37305338.799856186,225823.6195150484,22839661.808758833,2648057.3949603024,578015.9596808064,36150155.94666666,9106343.253333332,17249508.88199279,431911.9046786741,3452615.4013447626,5357.555499037169,5814646.919591533,26154.570552666784,4864573.852197693,211430.7820698573,1643.2875075681131,0,983.0203395932081,0,7718843.7333333315,0,43719.589479792055,733652.9350997697,0,7548.251842834922,0,0,0,0,0,0,0,0,0,0,222.70148793881506,0,0,0,0,0,0,0.03925879854175749,0.013192376115142634,0.0029424138246889383,0.0019855427023165277,0.01287838916885205,0.0033887791601412373,0.0006635826154702461,0.0008323342124865613,0.0001558045045334579,0.008700628618773807,0.0002965154037521296,0.0031648148658197017,0.0013676766489791237,3.6756052909090906,0.9289298909090908
1749116437.008,0.3955444719029211,0.21791127525464882,0.0516873058416945,0.03457551123184106,0.23833324147490784,0.0345943627030336,0.005141089404641898,0.004582589428704847,0.00142461348522847,0.08489003198650052,0.001847581796200991,0.04856038485793585,0.020617999061067198,25381148.991463926,10363030.087067604,1663454.5515552126,33101863.37857861,414984.98222698434,33912054.21050839,2786903.219888084,778709.1816582283,35826641.37504997,9019493.513797922,18836288.022273917,829782.3286092086,3437764.4722111872,5895.528057093737,5784754.899653747,26181.525349797,4316575.846858662,389975.81509260676,1464.500970477066,0,882.4733383604439,0,7646233.285556182,0,42634.840984607035,731011.2310859123,0,9707.466299122601,0,0,0,0,0,0,0,0,0,0,221.877144198476,0,0,0,0,0,0,0.04552685593912579,0.015649113884710533,0.003275633472505968,0.0022523283656505485,0.015656429311442906,0.0049324173958006715,0.0007088173140097732,0.0011110152086373389,0.00019112144588477267,0.00883173974941349,0.0003547752500968083,0.0045351555119178205,0.0017505991275748676,4.461651327272727,0.9451741636363635
1749116442.008,0.49355914412067003,0.2373913843007071,0.06271571026770786,0.04333116427504483,0.2443390359129028,0.03549080471294575,0.005074477519942023,0.005918718122270787,0.0014201861238282174,0.08360346102057266,0.001854842124695816,0.05647164913973225,0.027394458320708193,24218414.583657213,11310135.603169944,1294105.5913249745,32622742.997163616,425489.0034925998,34957471.03943905,2296182.418822013,1061636.098981077,35822736.13836204,9841479.257836478,17258262.448602837,542708.4740311947,3195039.962293371,5701.813687386843,6313439.389492222,26441.47746526601,8504237.248879714,399842.5037857759,1509.6475708870048,0,5440.465793304221,0,8342697.372329259,0,50549.6060459881,1352991.415008585,0,10594.658056941591,0,0,0,0,0,0,0,0,0,0,206.84779315220686,0,0,0,0,0,0,0.05121086168013862,0.019616159213231368,0.003925459088341406,0.002804009480046332,0.016366259040443372,0.008079473999302325,0.0006754966789554895,0.001329383658460351,0.00019062864999500447,0.009356655256816681,0.00031699443836029226,0.0078903510149599,0.003238428982801667,4.4577876,0.9772281454545454
1749116447.008,0.6547755826828756,0.34387729308598536,0.06505925334569931,0.051768863139794175,0.33770301290112614,0.04870150749656745,0.005093022088657729,0.006228952259365095,0.0014451526411872495,0.08214099894759785,0.0018673515354890801,0.06766466747902974,0.032689131113055526,21419116.947923865,10410153.877316765,1343906.71863805,40961450.1314991,569863.7879624387,36484281.11670481,2557370.910988771,980205.2074584243,38706528.630037494,9018082.159965161,17428200.935529795,515220.26807217096,3195351.4859816227,6974.3243926698915,7744110.192093445,27460.49875582415,8542517.499494236,532800.1082708539,1574.6636155606407,0,5022.812027549135,0,7644697.343591232,0,47891.306040811425,1355935.7813604388,0,15003.40974308767,0,0,0,0,0,0,0,0,0,0,206.7920972030561,0,0,0,0,0,0,0.054918372202689573,0.022518048412454326,0.004419868504481122,0.0031057666518579654,0.020368282486971177,0.008626864095565682,0.0006357087641336002,0.0013416335316521811,0.000283226009435833,0.009571966774522747,0.00041256741227709974,0.009408495122544736,0.0036183228321936757,4.441685,0.4324497636363636
1749116452.008,0.714617586152315,0.40863249715956945,0.08412621739683045,0.06631672712574438,0.3837949770584058,0.06062920865694775,0.005144676444001722,0.006890561857739217,0.0014596790912529622,0.07907963605329249,0.0017813629601048319,0.07979388678414065,0.038267233634348946,23383475.540177424,6915726.10844062,1837804.7531727154,53565201.44043507,570514.0168017794,43088786.261330254,2802224.0670024166,881777.7777777779,39261509.34830655,9170423.383525243,13172781.442747373,502451.6886930983,2387362.4278232846,7613.943387197704,9635561.53148005,28630.87565133717,9309692.952156978,528197.944815162,1550.0333375380678,0,6001.284521515736,0,5833958.0749926185,0,48042.29074889867,1352430.7774942932,0,17692.56109449057,0,0,0,0,0,0,0,0,0,0,206.2575533771989,0,0,0,0,0,0,0.059751863756950414,0.024389497836702655,0.004985974474318229,0.003588181195661698,0.02122249551187086,0.009060514528515,0.0005621045053500302,0.0013405219187188385,0.00026188020919135237,0.0077457792644544405,0.00047308711608305936,0.009498817432479068,0.0038971095918417264,4.384948545454545,0.4187488727272727
1749116457.008,0.8792640137611041,0.5218681722966798,0.10374028302390839,0.0629500479453274,0.4396431623612897,0.0738584150849967,0.005053201521257737,0.007575206005602745,0.0014614685629242956,0.07869569444595625,0.0018634854615789812,0.09365433065033675,0.04336967328185067,24870736.248678695,7515964.7956761485,1745306.7037084445,50845874.71397564,607671.8038721001,43853587.28062937,2069489.0171731475,839292.4536035855,65945312.33069128,9023143.598961454,12450840.195419626,946027.9789516145,2398012.2749038916,6093.567709352856,12558593.579958366,4954.178153524876,8837070.873285808,576221.1374979432,1577.3780051713704,0,6955.030574554852,0,7649852.824227899,0,39126.82202379861,1358611.182302556,0,22362.48767483475,0,0,0,0,223.06938242021567,0,0,0,0,0,69.06319552168341,0,0,0,0,0,0,0.06095399020120213,0.028460442380642367,0.005281617895576309,0.0037670580434022195,0.022453977165778276,0.00939124695935611,0.0006515031304038852,0.0014364301400489718,0.00030966814130951116,0.010209936074552412,0.00047263782632239623,0.009218762399764123,0.006068052979203852,3.6443375636363635,0.4095459454545454
1749116462.008,1.0197883626488409,0.5218681722966798,0.11469963642419197,0.08496569019200807,0.49876637652270495,0.09821194975286694,0.004729529598632092,0.009028184105937876,0.0014786115034632643,0.07675212213725571,0.0018585503522095047,0.1119614590932126,0.05012267775629882,34010460.73529708,7515964.7956761485,1701250.7130779347,60858029.81228638,539931.6667574388,50867824.25358842,2006447.9990942788,744053.4424732365,100425917.69659108,7329946.96180385,20233943.410334107,1445225.1873577586,1673133.2702376018,5099.130574463386,12558593.579958366,7905.31008215341,13596846.554408316,520226.13147432054,0,0,6165.231950481151,0,6214737.305628182,0,33589.904900483016,1423856.9688576788,0,22362.48767483475,0,0,0,0,216.51537704697085,0,0,0,0,0,72.379878449455,0,0,0,0,0,0,0.06583470295173569,0.05628531564455649,0.005038375555587325,0.003750063063952508,0.02203372893027054,0.010039132134791991,0.0005653600996957695,0.0018141615956901928,0.00028743174645071606,0.012430219956873507,0.00046901737026857574,0.010635530780211025,0.006610834758820695,4.441311654545454,0.3675490727272727
1749116467.008,1.091158288444522,0.5936525499935991,0.11983167994913449,0.09053501098516407,0.5792455924275727,0.10608047753358477,0.004999422606167243,0.010099878530786375,0.0014815583460214804,0.07620495554231263,0.0018795073148485976,0.13050744822243335,0.055576901658428005,38242799.47253382,7539211.002798252,1419023.6881906784,51068031.95725893,579987.0529470529,55666910.51360361,1925089.5320530161,745925.3539253538,101200763.96421055,7404126.181962654,18758290.259029552,1290408.7720493085,1597545.7290840687,4809.3354287469065,12579859.758216435,8757.491904180593,13311537.622811425,565829.0509490508,0,0,7144.34735487367,0,6277197.298371077,0,29988.421984608045,1359551.6339648743,0,25395.39477293926,0,0,0,0,207.7360021639167,0,0,0,0,0,69.10397651544548,0,0,0,0,0,0,0.06674184731562874,0.06041324246585345,0.005624941254690034,0.0042513454261747085,0.021287270146121046,0.010488364611573216,0.000514918749564356,0.0018248734375032284,0.00026394729528625053,0.011044069476773633,0.0004976190822099637,0.016835852335303738,0.009296212769441873,4.397894472727272,0.34205047272727274
1749116472.008,1.2245964294806124,0.7008537652326123,0.14089389328844687,0.09586803348421388,0.5998900767938048,0.12048478142764724,0.004919020773596009,0.010965541856683537,0.0013935570680363612,0.07607600246354741,0.0018699447275364032,0.13718322149552847,0.06374066994849745,38710645.79370885,6967515.788056286,1952476.6397212814,54076226.91351611,558912.7575624726,41829892.04444854,1523136.0911150766,771460.5776913251,69623115.26238146,4541859.231007866,12431948.644482728,1446525.7906646228,1723332.9814919287,3820.3365032918805,11577894.29744833,9379.969074788121,14095662.226839311,538411.8076866872,358.24550923962806,0,7388.919425535289,0,3851655.6871475764,0,18364.560765797993,1466610.857340443,0,29852.016427657716,0,0,0,0,246.39570090834349,0,0,0,0,0,74.54184789532111,0,0,0,0,0,0,0.062068281663997214,0.06451915423434847,0.006136099374825759,0.004278836026701759,0.023302218993649523,0.01103977840464832,0.0005825142258334975,0.0018641510792862805,0.00033258747998094645,0.011066533407910579,0.00044116787434427793,0.01749361345823231,0.009660833888719007,5.131309163636363,0.3336035454545454
1749116477.008,1.3827344528247048,0.7784357684342743,0.15972854696837355,0.11356452619724612,0.6687681907846463,0.13090301669642185,0.004882451707624817,0.011578861890407315,0.001454412299728355,0.07607600246354741,0.001875241529814996,0.15831276074113887,0.06589772083831441,30736093.207266387,8384138.761119329,1822334.9365981636,44849029.723442756,483660.7742529362,40665274.64082292,1496961.5513469838,814609.583341039,71882063.75881742,4541859.231007866,13663020.408163264,1668880.7733619765,1669365.7493479957,3791.0095639075907,11609746.023383519,6343.098673662731,23377735.110585976,476887.9873173891,1253.5577658760521,0,7802.193331237401,0,3851655.6871475764,0,15948.442534908701,1420769.0597317682,0,32949.93009260198,0,0,0,0,242.16148040123758,0,0,0,0,0,72.18254634617529,0,0,0,0,0,0,0.0670062471228903,0.06680892396624599,0.0059474525062947385,0.004456838802811394,0.023448225928231065,0.01616872675439963,0.0006267076004351881,0.0021974117946026244,0.0003329569343725307,0.01172749511294833,0.0004098429831973497,0.017827718394475597,0.009656169242891616,4.267626181818182,0.3357748545454545
1749116482.008,1.5076946072673332,0.8231236930507915,0.15758069554473741,0.11146221640341991,0.6738877794174113,0.15487649579893237,0.004801449076001483,0.012268323418532139,0.0014452077626401687,0.07508919752868479,0.0018659806344150844,0.17258799861127694,0.0657634294287145,24208333.15408364,7520452.652031014,1432663.8771810504,37291264.53531573,515401.2934661099,43687324.906845905,688807.6888269471,802147.8020887823,107742465.97697799,7315037.442385016,18822496.87917559,1959345.1573225409,1665963.7882973584,3823.59227083459,12483164.49674057,6539.000526146937,19437374.52231714,495841.9156826213,7184534.229560897,0,7609.949674416926,0,6202365.087770914,0,2844.1058604134428,1417873.7080060928,0,34585.171869041784,0,0,0,0,222.41126536226898,0,0,0,0,0,72.03544723904348,0,0,0,0,0,0,0.14466223224578975,0.10814368272200033,0.005995068566008915,0.004271362688711134,0.022199296292829775,0.018281900781326927,0.000639366445782552,0.002250583815366453,0.00033027651314514845,0.011815400605762586,0.00046219994746724333,0.019156633875184185,0.010210447644490942,4.9905944363636365,1.4366419818181817
1749116487.008,1.7072756417915556,0.8949428245042047,0.18435914140697562,0.13160050964986866,0.7632362054570522,0.16077415105268492,0.004803878709559185,0.01312329446551513,0.001293941586666547,0.071080492036704,0.0018464465185334164,0.1862158948308346,0.07650638348504293,28663409.22160955,3764583.8211718933,1384260.0738598118,44909405.99696823,375143.8928289993,46841509.95601222,1392662.5240582898,798467.0968669675,108450693.11999997,7132730.275129948,17154263.370366663,2159963.7561371177,854052.9506505728,5265.315787693245,12383101.392366303,6259.2370245047205,23409457.01926276,350613.08116627275,6603856.149894227,0,6699.9083277910595,0,6046728.330697725,0,1863.9535882228106,726411.9871876074,0,37553.61420826054,0,0,0,0,225.24058289799285,0,0,0,0,0,0,0,0,0,0,0,0,0.1484489749277524,0.11002294412237264,0.006083189979246203,0.00424642556854591,0.02302584940118798,0.026232682388773753,0.000779637478929501,0.002095748457337264,0.0003745523972446493,0.014407983784808221,0.00040200417617529654,0.028368743645229542,0.013944741495357092,4.209522345454546,1.4161470727272727
1749116492.008,1.8445899673695516,0.99732510195863,0.1979775666148353,0.12426776913112038,0.7904558069315318,0.16968372487985406,0.004803878709559185,0.014481159516294785,0.001437194767096738,0.07378010311195363,0.001844282532195927,0.19608084076667937,0.08172096459170362,25708500.980530903,4106943.4807378743,1851648.257568828,42407067.50372808,9239925.071851226,44210528.05914973,1392662.5240582898,821965.942454492,100308486.12076715,8395626.430467047,12630685.41002635,2274389.679321784,865986.0935292713,6210.7029496795585,13503450.562835198,7193.1949144791,22105089.167924296,4580456.737109045,7270589.279112754,0,6839.694656488549,0,7117231.866664413,0,1962.698120162182,736508.998844185,0,41601.32015794747,0,0,0,0,225.24058289799285,0,0,0,0,0,75.14631148292878,0,0,0,0,0,0,0.14692601237325484,0.11356160294959612,0.0064889395533398704,0.00450041399336869,0.05455384948916261,0.02548401378312284,0.0008099807278065241,0.0019242598881968,0.0003456695143862016,0.01643238656668236,0.000491759994279063,0.03501542215793877,0.016849049690874876,4.209448254545454,1.3818791636363636
