Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,200,0,5,6.431149879936129,1.481157261878252,31.224536709487438,2285.0,0.6482230375164586,0.0,5,7,9,9,11,14,17,30,31,31,31
GET,/api/v1/adminorderservice/adminorder,107,107,60001.724020112306,60006.90690345331,60001.724020112306,60015.44274715707,189.0,0.3467993250713054,0.3467993250713054,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,107,0,41,42.24650083527526,23.06586690247059,82.71413808688521,162234.0,0.3467993250713054,0.0,41,45,49,50,53,58,78,80,83,83,83
GET,/api/v1/assuranceservice/assurances/types,100,0,7,7.013386096805334,4.122762009501457,13.187222182750702,108.0,0.3241115187582293,0.0,7,8,8,8,9,9,12,13,13,13,13
GET,/api/v1/contactservice/contacts/account/0120f772-34ad-4b90-a76e-edc368f9bd38,1,0,10.641191154718399,10.641191154718399,10.641191154718399,10.641191154718399,207.0,0.003241115187582293,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/0811815c-687f-40df-9e6d-7f254687e129,1,0,8.582548703998327,8.582548703998327,8.582548703998327,8.582548703998327,207.0,0.003241115187582293,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/08359d60-fcce-40aa-a4ac-3ed83c50b84a,1,0,10.697735007852316,10.697735007852316,10.697735007852316,10.697735007852316,207.0,0.003241115187582293,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/0894d8d5-cc33-4d92-b9fd-816a5d902f48,1,0,9.126594755798578,9.126594755798578,9.126594755798578,9.126594755798578,207.0,0.003241115187582293,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/0f3d317c-aa1c-46a7-9c9e-4f2c2a7856f8,1,0,10.579984169453382,10.579984169453382,10.579984169453382,10.579984169453382,207.0,0.003241115187582293,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/contactservice/contacts/account/0f764c2f-d8c8-4f80-b076-23584bc35de6,1,0,8.134427946060896,8.134427946060896,8.134427946060896,8.134427946060896,207.0,0.003241115187582293,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/0f7c575e-c016-47ce-9d92-dcf79592e3ce,2,0,8.158634882420301,8.283683331683278,8.158634882420301,8.408731780946255,207.0,0.006482230375164586,0.0,8,8,8,8,8,8,8,8,8,8,8
