Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,209,0,5,6.596313889748885,1.6180798411369324,33.31719199195504,2285.0,0.6768162584030484,0.0,5,7,9,10,12,14,17,31,33,33,33
GET,/api/v1/adminorderservice/adminorder,179,179,60001.48167600855,60005.10308207871,60001.48167600855,60016.8264596723,189.0,0.5796655993021324,0.5796655993021324,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,179,0,32,36.0065149091309,22.118092980235815,73.94146267324686,162234.0,0.5796655993021324,0.0,32,39,42,45,50,58,63,68,74,74,74
POST,/api/v1/travel2service/trips/left,574,0,37,85.39473694239707,21.653289906680584,300.67575396969914,182.30836236933797,1.8588159441308603,0.0,37,120,140,150,160,260,270,280,300,300,300
POST,/api/v1/travelservice/trips/left,771,197,39,17171.378402495407,24.757556151598692,60008.90133390203,76.58236057068741,2.4967719388935423,0.6379559947626819,39,2200,60000,60000,60000,60000,60000,60000,60000,60000,60000
POST,/api/v1/users/login,388,0,130.0,134.48752161864306,99.810556974262,164.29173341020942,339.1546391752577,1.2564818577051808,0.0,130,140,140,140,140,150,150,160,160,160,160
GET,/api/v1/verifycode/generate,1019,0,6,6.008021939286306,2.9983543790876865,32.17185940593481,1249.1334641805693,3.2998840541277814,0.0,6,6,7,7,7,8,9,9,18,32,32
GET,/client_login.html,179,0,3,3.6167839370334947,1.0325140319764614,9.57793416455388,12241.0,0.5796655993021324,0.0,3,4,5,5,7,8,8,9,10,10,10
GET,/index.html,840,0,4,4.195224007015073,1.332324929535389,34.05218617990613,18128.0,2.720218454825649,0.0,4,5,5,5,6,7,9,10,34,34,34
,Aggregated,4338,376,9,5555.408321813616,1.0325140319764614,60016.8264596723,11189.0479483633,14.047985305992459,1.2176215940648143,9,35,110,130,2300,60000,60000,60000,60000,60000,60000
